TeamID	Name	HeroName	Faction	Level	ExtAttribId	HonorLevel	PartnerId1	PartnerId2	PartnerId3	PartnerId4	PartnerLevel	Strength	Vitality	Dexterity	Energy	SkillLevel	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5
683	Võ Thần Điện Thủ Hộ	Mã Tâm Viễn	17	131	15	14	96	81	102	59	110	0	0	0	0	1					
684	Võ Thần Điện Thủ Hộ	Diêm Thiên Kiêu	18	131	15	14	96	81	102	59	110	0	0	0	0	1					
685	Võ Thần Điện Thủ Hộ	Soái Thư Liễu	1	131	15	14	96	81	102	59	110	0	0	0	0	1					
686	Võ Thần Điện Thủ Hộ	Mạch Bành Bành	2	132	15	14	96	81	102	59	110	0	0	0	0	1					
687	Võ Thần Điện Thủ Hộ	Kết nối với 	3	132	15	14	96	81	102	59	110	0	0	0	0	1					
688	Võ Thần Điện Thủ Hộ	Tư Không Hồng Thâm	4	132	15	14	96	81	102	59	110	0	0	0	0	1					
689	Võ Thần Điện Thủ Hộ	Dị Ký Dao	5	132	15	14	96	81	102	59	110	0	0	0	0	1					
690	Võ Thần Điện Thủ Hộ	Miêu Bạch Hủy	6	132	15	14	96	81	102	59	110	0	0	0	0	1					
691	Võ Thần Điện Thủ Hộ	Thời Tuấn Kiệt	7	133	15	14	96	81	102	59	110	0	0	0	0	1					
692	Võ Thần Điện Thủ Hộ	Quảng Phi Thư	8	133	15	14	96	81	102	59	110	0	0	0	0	1					
693	Võ Thần Điện Thủ Hộ	Khấu Hoa Hàn	9	133	15	14	96	81	102	59	110	0	0	0	0	1					
694	Võ Thần Điện Thủ Hộ	Thuần Vu Lãnh Sương	10	133	15	14	96	81	102	59	110	0	0	0	0	1					
695	Võ Thần Điện Thủ Hộ	Nhậm Ký Linh	11	133	15	14	96	81	102	59	110	0	0	0	0	1					
696	Võ Thần Điện Thủ Hộ	Hà Tự Di	12	134	15	14	96	81	102	59	110	0	0	0	0	1					
697	Võ Thần Điện Thủ Hộ	Gia Phàm Chi	13	134	15	14	96	81	102	59	110	0	0	0	0	1					
698	Võ Thần Điện Thủ Hộ	Tùy Diệc Du	14	134	15	14	96	81	102	59	110	0	0	0	0	1					
699	Võ Thần Điện Thủ Hộ	Quản Sơ Dao	15	134	15	14	96	81	102	59	110	0	0	0	0	1					
700	Võ Thần Điện Thủ Hộ	Tiêu Hạo Bác	16	134	15	14	96	81	102	59	110	0	0	0	0	1					
701	Võ Thần Điện Thủ Hộ	Tìm	17	135	15	15	96	81	102	59	110	0	0	0	0	1					
702	Võ Thần Điện Thủ Hộ	Tây Môn Linh An	18	135	15	15	96	81	102	59	110	0	0	0	0	1					
703	Võ Thần Điện Thủ Hộ	Bốc Hải Đông	1	135	15	15	96	81	102	59	110	0	0	0	0	1					
704	Võ Thần Điện Thủ Hộ	Uất Trì Lương Hàn	2	135	15	15	96	81	102	59	110	0	0	0	0	1					
705	Võ Thần Điện Thủ Hộ	Vinh Hạ Chân	3	135	15	15	96	81	102	59	110	0	0	0	0	1					
706	Võ Thần Điện Thủ Hộ	Đơn Vu Lạc Phàm	4	136	15	15	96	81	102	59	110	0	0	0	0	1					
707	Võ Thần Điện Thủ Hộ	Lang Bán An	5	136	15	15	96	81	102	59	110	0	0	0	0	1					
708	Võ Thần Điện Thủ Hộ	Phan Trạch Ngữ	6	136	15	15	96	81	102	59	110	0	0	0	0	1					
709	Võ Thần Điện Thủ Hộ	Đơn Vu Nguyên Tư	7	136	15	15	96	81	102	59	110	0	0	0	0	1					
710	Võ Thần Điện Thủ Hộ	Minh Khiếu Phú	8	136	15	15	96	81	102	59	110	0	0	0	0	1					
711	Võ Thần Điện Thủ Hộ	Ngao Tử Mặc	9	137	15	15	96	81	102	59	110	0	0	0	0	1					
712	Võ Thần Điện Thủ Hộ	Doãn Cô Lăng	10	137	15	15	96	81	102	59	110	0	0	0	0	1					
713	Võ Thần Điện Thủ Hộ	Cốc Khiếu Thao	11	137	15	15	96	81	102	59	110	0	0	0	0	1					
714	Võ Thần Điện Thủ Hộ	Vu Mặc Tuyên	12	137	15	15	96	81	102	59	110	0	0	0	0	1					
715	Võ Thần Điện Thủ Hộ	Hồ Đại Linh	13	137	15	15	96	81	102	59	110	0	0	0	0	1					
716	Võ Thần Điện Thủ Hộ	Miêu Thanh Hàn	14	138	15	15	96	81	102	59	110	0	0	0	0	1					
717	Võ Thần Điện Thủ Hộ	Lăng Tu Vi	15	138	15	15	96	81	102	59	110	0	0	0	0	1					
718	Võ Thần Điện Thủ Hộ	Thuần Vu Ức Phong	16	138	15	15	96	81	102	59	110	0	0	0	0	1					
719	Võ Thần Điện Thủ Hộ	Khói Trì Hoãn	17	138	15	15	96	81	102	59	110	0	0	0	0	1					
720	Võ Thần Điện Thủ Hộ	Phòng Hưng Đằng	18	138	15	15	96	81	102	59	110	0	0	0	0	1					
721	Võ Thần Điện Thủ Hộ	Hình Tích Hàn	1	139	15	15	96	81	102	59	110	0	0	0	0	1					
722	Võ Thần Điện Thủ Hộ	Trịnh Dạ Dục	2	139	15	15	96	81	102	59	110	0	0	0	0	1					
723	Võ Thần Điện Thủ Hộ	Mễ Hòa Hiệp	3	139	15	15	96	81	102	59	110	0	0	0	0	1					
724	Võ Thần Điện Thủ Hộ	Thương Tư Ngự	4	139	15	15	96	81	102	59	110	0	0	0	0	1					
725	Võ Thần Điện Thủ Hộ	Đào An Ba	5	139	15	15	96	81	102	59	110	0	0	0	0	1					
726	Võ Thần Điện Thủ Hộ	Quế Đạt An	6	140	16	15	96	81	102	59	110	0	0	0	0	1					
727	Võ Thần Điện Thủ Hộ	Du Tu Văn	7	140	16	15	96	81	102	59	110	0	0	0	0	1					
728	Võ Thần Điện Thủ Hộ	Liêu Hoằng Thâm	8	140	16	15	96	81	102	59	110	0	0	0	0	1					
729	Võ Thần Điện Thủ Hộ	Lê Cảnh Diệu	9	140	16	15	96	81	102	59	110	0	0	0	0	1					
730	Võ Thần Điện Thủ Hộ	Dụ Thiên Canh	10	140	16	15	96	81	102	59	110	0	0	0	0	1					
731	Võ Thần Điện Thủ Hộ	Sư Ân Yên	11	141	16	15	96	81	102	59	110	0	0	0	0	1					
732	Võ Thần Điện Thủ Hộ	Uyển Diệp Hách	12	141	16	15	96	81	102	59	110	0	0	0	0	1					
733	Võ Thần Điện Thủ Hộ	Mã Phong Đức	13	141	16	15	96	81	102	59	110	0	0	0	0	1					
734	Võ Thần Điện Thủ Hộ	Tuân Vũ Ấm	14	141	16	15	96	81	102	59	110	0	0	0	0	1					
735	Võ Thần Điện Thủ Hộ	Vu Thành Lễ	15	141	16	15	96	81	102	59	110	0	0	0	0	1					
736	Võ Thần Điện Thủ Hộ	Địch Kỳ Thúy	16	142	16	15	96	81	102	59	110	0	0	0	0	1					
737	Võ Thần Điện Thủ Hộ	Trịnh Đại Linh	17	142	16	15	96	81	102	59	110	0	0	0	0	1					
738	Võ Thần Điện Thủ Hộ	Lăng Dương Sóc	18	142	16	15	96	81	102	59	110	0	0	0	0	1					
739	Võ Thần Điện Thủ Hộ	Lưu Quân Hạo	1	142	16	15	96	81	102	59	110	0	0	0	0	1					
740	Võ Thần Điện Thủ Hộ	Phiền Bạch Phàm	2	142	16	15	96	81	102	59	110	0	0	0	0	1					
741	Võ Thần Điện Thủ Hộ	Tôn Minh Húc	3	143	16	15	96	81	102	59	110	0	0	0	0	1					
742	Võ Thần Điện Thủ Hộ	Bàng Tòng Ngưng	4	143	16	15	96	81	102	59	110	0	0	0	0	1					
743	Võ Thần Điện Thủ Hộ	Khổng Chính Nghị	5	143	16	15	96	81	102	59	110	0	0	0	0	1					
744	Võ Thần Điện Thủ Hộ	Cù Vĩnh Khang	6	143	16	15	96	81	102	59	110	0	0	0	0	1					
745	Võ Thần Điện Thủ Hộ	Ông Kỳ Lược	7	143	16	15	96	81	102	59	110	0	0	0	0	1					
746	Võ Thần Điện Thủ Hộ	Nguyên Liên Đằng	8	144	16	15	96	81	102	59	110	0	0	0	0	1					
747	Võ Thần Điện Thủ Hộ	Lặc Bằng Hưng	9	144	16	15	96	81	102	59	110	0	0	0	0	1					
748	Võ Thần Điện Thủ Hộ	Từ Hàn Tảo	10	144	16	15	96	81	102	59	110	0	0	0	0	1					
749	Võ Thần Điện Thủ Hộ	Công Dã Hạ Thu	11	144	16	15	96	81	102	59	110	0	0	0	0	1					
750	Võ Thần Điện Thủ Hộ	Khổng Hựu Liên	12	144	16	15	96	81	102	59	110	0	0	0	0	1					
751	Võ Thần Điện Thủ Hộ	Mâu Mặc Dao	13	145	16	16	96	81	102	59	110	0	0	0	0	1					
752	Võ Thần Điện Thủ Hộ	Mưu Dị Văn	14	145	16	16	96	81	102	59	110	0	0	0	0	1					
753	Võ Thần Điện Thủ Hộ	Quách Hãn Nguyệt	15	145	16	16	96	81	102	59	110	0	0	0	0	1					
754	Võ Thần Điện Thủ Hộ	Cữu An Nhiên	16	145	16	16	96	81	102	59	110	0	0	0	0	1					
755	Võ Thần Điện Thủ Hộ	Ngân Vũ Văn	17	145	16	16	96	81	102	59	110	0	0	0	0	1					
756	Võ Thần Điện Thủ Hộ	Mẫn Đan Khiếu	18	146	16	16	96	81	102	59	110	0	0	0	0	1					
757	Võ Thần Điện Thủ Hộ	Lê Anh Ngạn	1	146	16	16	96	81	102	59	110	0	0	0	0	1					
758	Võ Thần Điện Thủ Hộ	Hình Niệm Thao	2	146	16	16	96	81	102	59	110	0	0	0	0	1					
759	Võ Thần Điện Thủ Hộ	Cung Tinh Kiếm	3	146	16	16	96	81	102	59	110	0	0	0	0	1					
760	Võ Thần Điện Thủ Hộ	Thuần Vu Văn Xương	4	146	16	16	96	81	102	59	110	0	0	0	0	1					
761	Võ Thần Điện Thủ Hộ	Gia Hòa An	5	147	16	16	96	81	102	59	110	0	0	0	0	1					
762	Võ Thần Điện Thủ Hộ	Cảnh Bình Đoan	6	147	16	16	96	81	102	59	110	0	0	0	0	1					
763	Võ Thần Điện Thủ Hộ	Lăng Gia Chí	7	147	16	16	96	81	102	59	110	0	0	0	0	1					
764	Võ Thần Điện Thủ Hộ	Địch Nhĩ Liễu	8	147	16	16	96	81	102	59	110	0	0	0	0	1					
765	Võ Thần Điện Thủ Hộ	Tuân Bán Song	9	147	16	16	96	81	102	59	110	0	0	0	0	1					
766	Võ Thần Điện Thủ Hộ	Lý Vũ Chính	10	148	16	16	96	81	102	59	110	0	0	0	0	1					
767	Võ Thần Điện Thủ Hộ	Đằng Nguy Ngang	11	148	16	16	96	81	102	59	110	0	0	0	0	1					
768	Võ Thần Điện Thủ Hộ	Văn Chí Minh	12	148	16	16	96	81	102	59	110	0	0	0	0	1					
769	Võ Thần Điện Thủ Hộ	Hầu Tiếu Nam	13	148	16	16	96	81	102	59	110	0	0	0	0	1					
770	Võ Thần Điện Thủ Hộ	Đông Quách An Tường	14	148	16	16	96	81	102	59	110	0	0	0	0	1					
771	Võ Thần Điện Thủ Hộ	Sử Hoài Liên	15	149	16	16	96	81	102	59	110	0	0	0	0	1					
772	Võ Thần Điện Thủ Hộ	Liêm Bác Siêu	16	149	16	16	96	81	102	59	110	0	0	0	0	1					
773	Võ Thần Điện Thủ Hộ	Biện Phong Bật	17	149	16	16	96	81	102	59	110	0	0	0	0	1					
774	Võ Thần Điện Thủ Hộ	Tần Đại Phàm	18	149	16	16	96	81	102	59	110	0	0	0	0	1					
775	Võ Thần Điện Thủ Hộ	Liêm Linh Phiến	1	149	16	16	96	81	102	59	110	0	0	0	0	1					
776	Võ Thần Điện Thủ Hộ	Đường Lãnh Chính	2	150	17	16	96	81	102	59	110	0	0	0	0	1					
777	Võ Thần Điện Thủ Hộ	Hoa Hạo Đại	3	150	17	16	96	81	102	59	110	0	0	0	0	1					
778	Võ Thần Điện Thủ Hộ	Tiết Bái Cần	4	150	17	16	96	81	102	59	110	0	0	0	0	1					
779	Võ Thần Điện Thủ Hộ	Đơn Phỏng Phong	5	150	17	16	96	81	102	59	110	0	0	0	0	1					
780	Võ Thần Điện Thủ Hộ	Phí Hoa Áo	6	150	17	16	96	81	102	59	110	0	0	0	0	1					
781	Võ Thần Điện Thủ Hộ	Hàn Hướng Hoè	7	151	17	16	96	81	102	59	110	0	0	0	0	1					
782	Võ Thần Điện Thủ Hộ	Vu Minh Trí	8	151	17	16	96	81	102	59	110	0	0	0	0	1					
783	Võ Thần Điện Thủ Hộ	Phí Quang Dự	9	151	17	16	96	81	102	59	110	0	0	0	0	1					
784	Võ Thần Điện Thủ Hộ	Ân Thu Tiếu	10	151	17	16	96	81	102	59	110	0	0	0	0	1					
785	Võ Thần Điện Thủ Hộ	Mộ Dung Dị Dung	11	151	17	16	96	81	102	59	110	0	0	0	0	1					
786	Võ Thần Điện Thủ Hộ	Ô Anh Tư	12	152	17	16	96	81	102	59	110	0	0	0	0	1					
787	Võ Thần Điện Thủ Hộ	Nghiêm Đoan Khiếu	13	152	17	16	96	81	102	59	110	0	0	0	0	1					
788	Võ Thần Điện Thủ Hộ	Hoàng Thiên Công	14	152	17	16	96	81	102	59	110	0	0	0	0	1					
789	Võ Thần Điện Thủ Hộ	Giản Mặc Trúc	15	152	17	16	96	81	102	59	110	0	0	0	0	1					
790	Võ Thần Điện Thủ Hộ	Bùi Đạt Hàn	16	152	17	16	96	81	102	59	110	0	0	0	0	1					
791	Võ Thần Điện Thủ Hộ	Tư Mã Nguyên Thanh	17	153	17	16	96	81	102	59	110	0	0	0	0	1					
792	Võ Thần Điện Thủ Hộ	Lâm Thủy Hà	18	153	17	16	96	81	102	59	110	0	0	0	0	1					
793	Võ Thần Điện Thủ Hộ	Giang Nguyên Cơ	1	153	17	16	96	81	102	59	110	0	0	0	0	1					
794	Võ Thần Điện Thủ Hộ	Đới Lãnh Tuyết	2	153	17	16	96	81	102	59	110	0	0	0	0	1					
795	Võ Thần Điện Thủ Hộ	Vu Tuyết Thu	3	153	17	16	96	81	102	59	110	0	0	0	0	1					
796	Võ Thần Điện Thủ Hộ	Nhạc Minh Triết	4	154	17	16	96	81	102	59	110	0	0	0	0	1					
797	Võ Thần Điện Thủ Hộ	Hình Thủy Nhi	5	154	17	16	96	81	102	59	110	0	0	0	0	1					
798	Võ Thần Điện Thủ Hộ	Triệu Sơn Phú	6	154	17	16	96	81	102	59	110	0	0	0	0	1					
799	Võ Thần Điện Thủ Hộ	Dụ Lạc Du	7	154	17	16	96	81	102	59	110	0	0	0	0	1					
800	Võ Thần Điện Thủ Hộ	Lữ Tử Trạc	8	154	17	16	96	81	102	59	110	0	0	0	0	1					
801	Võ Thần Điện Thủ Hộ	Quan Thư Cầm	9	155	17	17	96	81	102	59	110	0	0	0	0	1					
802	Võ Thần Điện Thủ Hộ	Cung Chí Thành	10	155	17	17	96	81	102	59	110	0	0	0	0	1					
803	Võ Thần Điện Thủ Hộ	Tả Khâu Hàn Lâm	11	155	17	17	96	81	102	59	110	0	0	0	0	1					
804	Võ Thần Điện Thủ Hộ	Trọng Tôn Hoằng Viễn	12	155	17	17	96	81	102	59	110	0	0	0	0	1					
805	Võ Thần Điện Thủ Hộ	Chương Ức Đạt	13	155	17	17	96	81	102	59	110	0	0	0	0	1					
806	Võ Thần Điện Thủ Hộ	Độc Cô Tuấn Dự	14	156	17	17	96	81	102	59	110	0	0	0	0	1					
807	Võ Thần Điện Thủ Hộ	Nghiêm Nhuệ Tinh	15	156	17	17	96	81	102	59	110	0	0	0	0	1					
808	Võ Thần Điện Thủ Hộ	Loan Mịch Vân	16	156	17	17	96	81	102	59	110	0	0	0	0	1					
809	Võ Thần Điện Thủ Hộ	Tư Mã Diệc Toàn	17	156	17	17	96	81	102	59	110	0	0	0	0	1					
810	Võ Thần Điện Thủ Hộ	Đoạn Ức Tuyết	18	156	17	17	96	81	102	59	110	0	0	0	0	1					
811	Võ Thần Điện Thủ Hộ	Mục Mặc Dung	1	157	17	17	96	81	102	59	110	0	0	0	0	1					
812	Võ Thần Điện Thủ Hộ	Thẩm Tinh Hỏa	2	157	17	17	96	81	102	59	110	0	0	0	0	1					
813	Võ Thần Điện Thủ Hộ	Lệnh Hồ Tư Phong	3	157	17	17	96	81	102	59	110	0	0	0	0	1					
814	Võ Thần Điện Thủ Hộ	Mộ Hàn Tùng	4	157	17	17	96	81	102	59	110	0	0	0	0	1					
815	Võ Thần Điện Thủ Hộ	Hạ Hòa Quang	5	157	17	17	96	81	102	59	110	0	0	0	0	1					
816	Võ Thần Điện Thủ Hộ	Mục Hồng Hi	6	158	17	17	96	81	102	59	110	0	0	0	0	1					
817	Võ Thần Điện Thủ Hộ	Tô Hoằng Văn	7	158	17	17	96	81	102	59	110	0	0	0	0	1					
818	Võ Thần Điện Thủ Hộ	Ung Gia Tứ	8	158	17	17	96	81	102	59	110	0	0	0	0	1					
819	Võ Thần Điện Thủ Hộ	Ngũ Hưng Nghiệp	9	158	17	17	96	81	102	59	110	0	0	0	0	1					
820	Võ Thần Điện Thủ Hộ	Hình Nghi Nhân	10	158	17	17	96	81	102	59	110	0	0	0	0	1					
821	Võ Thần Điện Thủ Hộ	Khương Gia Thụ	11	159	17	17	96	81	102	59	110	0	0	0	0	1					
822	Võ Thần Điện Thủ Hộ	Đông Môn Tư Tuyên	12	159	17	17	96	81	102	59	110	0	0	0	0	1					
823	Võ Thần Điện Thủ Hộ	Tần Nhạn Lục	13	159	17	17	96	81	102	59	110	0	0	0	0	1					
824	Võ Thần Điện Thủ Hộ	Xa Ánh Chân	14	159	17	17	96	81	102	59	110	0	0	0	0	1					
825	Võ Thần Điện Thủ Hộ	La Tài Lương	15	159	17	17	96	81	102	59	110	0	0	0	0	1					
826	Võ Thần Điện Thủ Hộ	Hùng Mặc Vân	16	160	18	17	96	81	102	59	110	0	0	0	0	1					
827	Võ Thần Điện Thủ Hộ	Diêm Tuyết Dung	17	160	18	17	96	81	102	59	110	0	0	0	0	1					
828	Võ Thần Điện Thủ Hộ	Hạng Kỳ Thắng	18	160	18	17	96	81	102	59	110	0	0	0	0	1					
829	Võ Thần Điện Thủ Hộ	Tư Hồng Thu Phiến	1	160	18	17	96	81	102	59	110	0	0	0	0	1					
830	Võ Thần Điện Thủ Hộ	Nghiêm Dĩ Quân	2	160	18	17	96	81	102	59	110	0	0	0	0	1					
831	Võ Thần Điện Thủ Hộ	Sái Thi Đan	3	161	18	17	96	81	102	59	110	0	0	0	0	1					
832	Võ Thần Điện Thủ Hộ	Long Bác Hãn	4	161	18	17	96	81	102	59	110	0	0	0	0	1					
833	Võ Thần Điện Thủ Hộ	Y Phỏng Cầm	5	161	18	17	96	81	102	59	110	0	0	0	0	1					
834	Võ Thần Điện Thủ Hộ	Tiêu Hòa Tụng	6	161	18	17	96	81	102	59	110	0	0	0	0	1					
835	Võ Thần Điện Thủ Hộ	Quách Hòa Dục	7	161	18	17	96	81	102	59	110	0	0	0	0	1					
836	Võ Thần Điện Thủ Hộ	Giản Hiểu Bác	8	162	18	17	96	81	102	59	110	0	0	0	0	1					
837	Võ Thần Điện Thủ Hộ	Tống Dương Vũ	9	162	18	17	96	81	102	59	110	0	0	0	0	1					
838	Võ Thần Điện Thủ Hộ	Mã Linh Phiến	10	162	18	17	96	81	102	59	110	0	0	0	0	1					
839	Võ Thần Điện Thủ Hộ	Nhạc Mẫn Duệ	11	162	18	17	96	81	102	59	110	0	0	0	0	1					
840	Võ Thần Điện Thủ Hộ	Từ Linh Tùng	12	162	18	17	96	81	102	59	110	0	0	0	0	1					
841	Võ Thần Điện Thủ Hộ	Khấu Túy Liễu	13	163	18	17	96	81	102	59	110	0	0	0	0	1					
842	Võ Thần Điện Thủ Hộ	Tư Mã Minh Hiên	14	163	18	17	96	81	102	59	110	0	0	0	0	1					
843	Võ Thần Điện Thủ Hộ	Diệp Hàn Tảo	15	163	18	17	96	81	102	59	110	0	0	0	0	1					
844	Võ Thần Điện Thủ Hộ	Hình Tuấn Triết	16	163	18	17	96	81	102	59	110	0	0	0	0	1					
845	Võ Thần Điện Thủ Hộ	Lư Khưu Kiên Bạch	17	163	18	17	96	81	102	59	110	0	0	0	0	1					
846	Võ Thần Điện Thủ Hộ	Bốc Kỳ Thụy	18	164	18	17	96	81	102	59	110	0	0	0	0	1					
847	Võ Thần Điện Thủ Hộ	Lâm Nhã Kiện	1	164	18	17	96	81	102	59	110	0	0	0	0	1					
848	Võ Thần Điện Thủ Hộ	Soái Văn Thạch	2	164	18	17	96	81	102	59	110	0	0	0	0	1					
849	Võ Thần Điện Thủ Hộ	Ô Tiếu Hòe	3	164	18	17	96	81	102	59	110	0	0	0	0	1					
850	Võ Thần Điện Thủ Hộ	Vũ Vĩ Kỳ	4	164	18	17	96	81	102	59	110	0	0	0	0	1					
851	Võ Thần Điện Thủ Hộ	Giả Hưng Đằng	5	165	18	18	96	81	102	59	110	0	0	0	0	1					
852	Võ Thần Điện Thủ Hộ	Kha Diệp Thước	6	165	18	18	96	81	102	59	110	0	0	0	0	1					
853	Võ Thần Điện Thủ Hộ	Bảo Nhã Đạt	7	165	18	18	96	81	102	59	110	0	0	0	0	1					
854	Võ Thần Điện Thủ Hộ	Mai Mịch Song	8	165	18	18	96	81	102	59	110	0	0	0	0	1					
855	Võ Thần Điện Thủ Hộ	Cù Duệ Thức	9	165	18	18	96	81	102	59	110	0	0	0	0	1					
856	Võ Thần Điện Thủ Hộ	Lỗ Thừa Cơ	10	166	18	18	96	81	102	59	110	0	0	0	0	1					
857	Võ Thần Điện Thủ Hộ	Kim Bạch An	11	166	18	18	96	81	102	59	110	0	0	0	0	1					
858	Võ Thần Điện Thủ Hộ	Hạng Hoài Hàn	12	166	18	18	96	81	102	59	110	0	0	0	0	1					
859	Võ Thần Điện Thủ Hộ	Mộc Chí Học	13	166	18	18	96	81	102	59	110	0	0	0	0	1					
860	Võ Thần Điện Thủ Hộ	Mộ Thính Phong	14	166	18	18	96	81	102	59	110	0	0	0	0	1					
861	Võ Thần Điện Thủ Hộ	Đông Môn Bân Úy	15	167	18	18	96	81	102	59	110	0	0	0	0	1					
862	Võ Thần Điện Thủ Hộ	Bành Nhạn Hạm	16	167	18	18	96	81	102	59	110	0	0	0	0	1					
863	Võ Thần Điện Thủ Hộ	Hồ Tinh Hán	17	167	18	18	96	81	102	59	110	0	0	0	0	1					
864	Võ Thần Điện Thủ Hộ	Trì Phán Dịch	18	167	18	18	96	81	102	59	110	0	0	0	0	1					
865	Võ Thần Điện Thủ Hộ	Tang Bạch Trúc	1	167	18	18	96	81	102	59	110	0	0	0	0	1					
866	Võ Thần Điện Thủ Hộ	Toàn Ngữ Nhi	2	168	18	18	96	81	102	59	110	0	0	0	0	1					
867	Võ Thần Điện Thủ Hộ	Đường Hùng Bác	3	168	18	18	96	81	102	59	110	0	0	0	0	1					
868	Võ Thần Điện Thủ Hộ	Vi Nguyên Dao	4	168	18	18	96	81	102	59	110	0	0	0	0	1					
869	Võ Thần Điện Thủ Hộ	Hoa Ảo Phong	5	168	18	18	96	81	102	59	110	0	0	0	0	1					
870	Võ Thần Điện Thủ Hộ	Thành Ngạo Dị	6	168	18	18	96	81	102	59	110	0	0	0	0	1					
871	Võ Thần Điện Thủ Hộ	Thạch Anh Duệ	7	169	18	18	96	81	102	59	110	0	0	0	0	1					
872	Võ Thần Điện Thủ Hộ	Tư Hồng Thiệu Quân	8	169	18	18	96	81	102	59	110	0	0	0	0	1					
873	Võ Thần Điện Thủ Hộ	Chu Tư Diểu	9	169	18	18	96	81	102	59	110	0	0	0	0	1					
874	Võ Thần Điện Thủ Hộ	Vũ Văn Ức Nam	10	169	18	18	96	81	102	59	110	0	0	0	0	1					
875	Võ Thần Điện Thủ Hộ	Tư Ngưng Liên	11	169	18	18	96	81	102	59	110	0	0	0	0	1					
876	Võ Thần Điện Thủ Hộ	Mạnh Dĩ Đằng	12	170	18	18	96	81	102	59	110	0	0	0	0	1					
