Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
Đoàn Thị Phiến Quyết	5691	1		CrossFade	1					
Đoàn Thị Phiến Quyết	5691	1		InstantDir	1000					
Đoàn Thị Phiến Quyết	5691	1		PlayEffect	15601				-1	
Đoàn Thị Phiến Quyết	5691	2	1	UnbindEffect	15601					
Đoàn Thị Phiến Quyết	5691	2	3	CastSkill	5691					
Đoàn Thị Phiến Quyết	5691	3		CrossFade	500					
Nhất Dương Chỉ	5692	1		CrossFade	0					
Nhất Dương Chỉ	5692	1		InstantDir	1000					
Nhất Dương Chỉ	5692	1		PlayEffect	15606				-1	
Nhất Dương Chỉ	5692	2	2	CastSkill	5692					
Nhất Dương Chỉ	5692	2	3	UnbindEffect	15606					
Nhất Dương Chỉ	5692	3		CrossFade	800					
Ngũ La Khinh Yên	5693	1		PlaySound	6075					
Ngũ La Khinh Yên	5693	2	2	CastSkill	5693					
Ngũ La Khinh Yên	5693	3		CrossFade	800					
Lục Mạch Thần Kiếm-1 Kiếm	5694	1		CrossFade	1					
Lục Mạch Thần Kiếm-1 Kiếm	5694	1		InstantDir	1000					
Lục Mạch Thần Kiếm-1 Kiếm	5694	2	0	PlayEffect	15611				-1	
Lục Mạch Thần Kiếm-1 Kiếm	5694	2	1	UnbindEffect	15611					
Lục Mạch Thần Kiếm-1 Kiếm	5694	2	3	CastSkill	5694					
Lục Mạch Thần Kiếm-1 Kiếm	5694	3		CrossFade	800					
Thủy Long Ngục	5696	1		CrossFade	1					
Thủy Long Ngục	5696	1		InstantDir	1000					
Thủy Long Ngục	5696	1		PlayEffect	15626				-1	
Thủy Long Ngục	5696	2	0	CastSkill	5696					
Thủy Long Ngục	5696	2	1	UnbindEffect	15626					
Thủy Long Ngục	5696	3		CrossFade	800					
万花笔法	5801	1		CrossFade	1					
万花笔法	5801	1		InstantDir	1000					
万花笔法	5801	1		LinkSkillInit	20	5802				
万花笔法	5801	1		PlaySound	6161					
万花笔法	5801	2	1	CanDoSkill						
万花笔法	5801	2	3	PlayEffect	15801				-1	
万花笔法	5801	2	3	CastSkill	5801					
万花笔法	5801	2	4	PlayShake	30	100	1	1		
万花笔法	5801	2	4	UnbindEffect	15801					
万花笔法	5801	2	4	CanDoRun						
万花笔法	5801	2	8	CastLinkSkill						
万花笔法	5801	3		CrossFade	800					
万花笔法2	5802	1		CrossFade	1					
万花笔法2	5802	1		InstantDir	1000					
万花笔法2	5802	1		LinkSkillInit	20	5803				
万花笔法2	5802	1		PlayEffect	15802				-1	
万花笔法2	5802	1		PlaySound	6162					
万花笔法2	5802	2	1	CanDoSkill						
万花笔法2	5802	2	1	CastSkill	5802					
万花笔法2	5802	2	3	PlayShake	30	100	1	1		
万花笔法2	5802	2	4	UnbindEffect	15802					
万花笔法2	5802	2	4	CanDoRun						
万花笔法2	5802	2	5	CastLinkSkill						
万花笔法2	5802	3		CrossFade	800					
万花笔法3	5803	1		CrossFade	600					
万花笔法3	5803	1		InstantDir	1000					
万花笔法3	5803	1		LinkSkillInit	20	5804				
万花笔法3	5803	1		PlayEffect	15803				-1	
万花笔法3	5803	1		PlaySound	6163					
万花笔法3	5803	2	1	CanDoSkill						
万花笔法3	5803	2	2	CastSkill	5803					
万花笔法3	5803	2	3	PlayShake	30	100	1	1		
万花笔法3	5803	2	4	UnbindEffect	15803					
万花笔法3	5803	2	6	CanDoRun						
万花笔法3	5803	2	7	CastLinkSkill						
万花笔法3	5803	3		CrossFade	600					
万花笔法4	5804	1		CrossFade	600					
万花笔法4	5804	1		InstantDir	1000					
万花笔法4	5804	1		PlayEffect	15804				-1	
万花笔法4	5804	1		PlaySound	6164					
万花笔法4	5804	2	2	CanDoSkill						
万花笔法4	5804	2	3	CastSkill	5804					
万花笔法4	5804	2	5	PlayShake	60	160	1	1		
万花笔法4	5804	2	5	UnbindEffect	15804					
万花笔法4	5804	2	8	CanDoRun						
万花笔法4	5804	3		CrossFade	600					
执颖点墨	5805	1		CrossFade	0					
执颖点墨	5805	1		InstantDir	1000					
执颖点墨	5805	1		PlaySound	6165					
执颖点墨	5805	1		PlayEffect	15806				-1	
执颖点墨	5805	2		CastSkill	5805					
执颖点墨	5805	2		CastSkill	5819					
执颖点墨	5805	2	2	UnbindEffect	15806					
执颖点墨	5805	2	5	PlayShake	40	180	1	1		
执颖点墨	5805	2	5	CanDoRun						
执颖点墨	5805	2	6	CanDoSkill	1					
执颖点墨	5805	3		CrossFade	1000					
兰摧玉折	5808	1		CrossFade	1					
兰摧玉折	5808	1		InstantDir	1000					
兰摧玉折	5808	1		PlaySound	6166					
兰摧玉折	5808	1		CastSkill	5818					
兰摧玉折	5808	2	3	CastSkill	5808					
兰摧玉折	5808	2	3	CastAutoSkill						
兰摧玉折	5808	2	3	PlayShake	60	160	1	1		
兰摧玉折	5808	2	4	UnbindEffect	15808					
兰摧玉折	5808	2	6	CanDoRun						
兰摧玉折	5808	2	8	CanDoSkill	1					
兰摧玉折	5808	3		CrossFade	300					
墨虎如生	5810	1		CrossFade	0					
墨虎如生	5810	1		InstantDir	1000					
墨虎如生	5810	1		PlaySound	6167					
墨虎如生	5810	1		CastSkill	5810					
墨虎如生	5810	2	2	PlayEffect	15810				-1	
墨虎如生	5810	2	3	UnbindEffect	15810					
墨虎如生	5810	2	4	PlayShake	40	180	1	1		
墨虎如生	5810	2	5	CanDoRun						
墨虎如生	5810	2	6	CanDoSkill	1					
墨虎如生	5810	3		CrossFade	800					
绘虎点睛	5812	1		CrossFade	1					
绘虎点睛	5812	1		InstantDir	1000					
绘虎点睛	5812	1		PlayEffect	15812				-1	
绘虎点睛	5812	1		CastSkill	5813					
绘虎点睛	5812	2	1	PlaySound	6168					
绘虎点睛	5812	2	4	CastSkill	5812					
绘虎点睛	5812	2	7	UnbindEffect	15812					
绘虎点睛	5812	2	7	CanDoRun						
绘虎点睛	5812	2	8	CanDoSkill	1					
绘虎点睛	5812	3		CrossFade	800					
水墨虎.出场	5816	1		CrossFade	1					
水墨虎.出场	5816	1		InstantDir	35					
水墨虎.出场	5816	1		ChangeAct	24					
水墨虎.出场	5816	1		PlayEffect	25812					
水墨虎.出场	5816	2		UnbindEffect	25812					
水墨虎.出场	5816	3		CrossFade	600					
执笔画江山	5820	1		PlaySound	6170					
执笔画江山	5820	1		HeadUIVisable	0					
执笔画江山	5820	1		PlayEffect	15820					
执笔画江山	5820	2	4	PlayShake	60	160	1	1		
执笔画江山	5820	2	4	CastSkill	5823					
执笔画江山	5820	2	14	PlayShake	80	160	1	1		
执笔画江山	5820	2	14	CastSkill	5823					
执笔画江山	5820	2	20	PlayShake	80	160	1	1		
执笔画江山	5820	2	20	CastSkill	5823					
执笔画江山	5820	2	30	UnbindEffect	15820					
执笔画江山	5820	3		CrossFade	1000					
执笔画江山	5820	3		HeadUIVisable	1					
与虎添翼	5839	1		CrossFade	1					
与虎添翼	5839	1		InstantDir	1000					
与虎添翼	5839	1		PlayEffect	15812				-1	
与虎添翼	5839	1		CastSkill	5840					
与虎添翼	5839	2	1	PlaySound	6168					
与虎添翼	5839	2	4	CastSkill	5839					
与虎添翼	5839	2	7	UnbindEffect	15812					
与虎添翼	5839	2	7	CanDoRun						
与虎添翼	5839	2	8	CanDoSkill	1					
与虎添翼	5839	3		CrossFade	800					
初级·替换墨虎如生_伤害4次	5866	1		CrossFade	0					
初级·替换墨虎如生_伤害4次	5866	1		InstantDir	1000					
初级·替换墨虎如生_伤害4次	5866	1		PlaySound	6167					
初级·替换墨虎如生_伤害4次	5866	1		CastSkill	5866					
初级·替换墨虎如生_伤害4次	5866	2	2	PlayEffect	15810				-1	
初级·替换墨虎如生_伤害4次	5866	2	3	UnbindEffect	15810					
初级·替换墨虎如生_伤害4次	5866	2	4	PlayShake	40	180	1	1		
初级·替换墨虎如生_伤害4次	5866	2	5	CanDoRun						
初级·替换墨虎如生_伤害4次	5866	2	6	CanDoSkill	1					
初级·替换墨虎如生_伤害4次	5866	3		CrossFade	800					
初级·替换墨虎如生_伤害5次	5867	1		CrossFade	0					
初级·替换墨虎如生_伤害5次	5867	1		InstantDir	1000					
初级·替换墨虎如生_伤害5次	5867	1		PlaySound	6167					
初级·替换墨虎如生_伤害5次	5867	1		CastSkill	5867					
初级·替换墨虎如生_伤害5次	5867	2	2	PlayEffect	15810				-1	
初级·替换墨虎如生_伤害5次	5867	2	3	UnbindEffect	15810					
初级·替换墨虎如生_伤害5次	5867	2	4	PlayShake	40	180	1	1		
初级·替换墨虎如生_伤害5次	5867	2	5	CanDoRun						
初级·替换墨虎如生_伤害5次	5867	2	6	CanDoSkill	1					
初级·替换墨虎如生_伤害5次	5867	3		CrossFade	800					
万花笔法	5891	1		CrossFade	1					
万花笔法	5891	1		InstantDir	1000					
万花笔法	5891	2	3	PlayEffect	15801				-1	
万花笔法	5891	2	3	CastSkill	5891					
万花笔法	5891	2	4	UnbindEffect	15801					
万花笔法	5891	3		CrossFade	800					
执颖点墨	5892	1		CrossFade	0					
执颖点墨	5892	1		InstantDir	1000					
执颖点墨	5892	1		PlayEffect	15806				-1	
执颖点墨	5892	2		CastSkill	5892					
执颖点墨	5892	2	2	UnbindEffect	15806					
执颖点墨	5892	3		CrossFade	800					
兰摧玉折	5893	1		CrossFade	1					
兰摧玉折	5893	1		InstantDir	1000					
兰摧玉折	5893	1		PlayEffect	15808				-1	
兰摧玉折	5893	2	3	CastSkill	5893					
兰摧玉折	5893	2	4	UnbindEffect	15808					
兰摧玉折	5893	3		CrossFade	300					
墨虎如生	5894	1		CrossFade	0					
墨虎如生	5894	1		InstantDir	1000					
墨虎如生	5894	2	2	CastSkill	5894					
墨虎如生	5894	2	2	PlayEffect	15810				-1	
墨虎如生	5894	2	3	UnbindEffect	15810					
墨虎如生	5894	3		CrossFade	800					
Bá Đao Đao Quyết	15001	1		CrossFade	1					
Bá Đao Đao Quyết	15001	1		InstantDir	1000					
Bá Đao Đao Quyết	15001	1		LinkSkillInit	20	5002				
Bá Đao Đao Quyết	15001	1		PlaySound	6071					
Bá Đao Đao Quyết	15001	1		PlayEffect	15001				-1	
Bá Đao Đao Quyết	15001	2	1	CanDoSkill						
Bá Đao Đao Quyết	15001	2	1	CastSkill	5001					
Bá Đao Đao Quyết	15001	2	4	PlayShake	30	120	1	1		
Bá Đao Đao Quyết	15001	2	4	MovePos	25	35	160			
Bá Đao Đao Quyết	15001	2	4	UnbindEffect	15001					
Bá Đao Đao Quyết	15001	2	4	CanDoRun						
Bá Đao Đao Quyết	15001	2	3	CastLinkSkill						
Bá Đao Đao Quyết 2	15002	1		CrossFade	1					
Bá Đao Đao Quyết 2	15002	1		InstantDir	1000					
Bá Đao Đao Quyết 2	15002	1		LinkSkillInit	20	5003				
Bá Đao Đao Quyết 2	15002	1		PlaySound	6072					
Bá Đao Đao Quyết 2	15002	2	0	PlayEffect	15002				-1	
Bá Đao Đao Quyết 2	15002	2	1	CanDoSkill						
Bá Đao Đao Quyết 2	15002	2	0	CastSkill	5002					
Bá Đao Đao Quyết 2	15002	2	2	PlayShake	30	120	1	1		
Bá Đao Đao Quyết 2	15002	2	2	MovePos	50	50	160			
Bá Đao Đao Quyết 2	15002	2	2	UnbindEffect	15002					
Bá Đao Đao Quyết 2	15002	2	4	CanDoRun						
Bá Đao Đao Quyết 2	15002	2	4	CastLinkSkill						
Bá Đao Đao Quyết 2	15002	3		CrossFade	200					
Bá Đao Đao Quyết 3	15003	1		CrossFade	1					
Bá Đao Đao Quyết 3	15003	1		InstantDir	1000					
Bá Đao Đao Quyết 3	15003	1		LinkSkillInit	20	5004				
Bá Đao Đao Quyết 3	15003	2	0	PlayEffect	15003				-1	
Bá Đao Đao Quyết 3	15003	2	1	PlaySound	6073					
Bá Đao Đao Quyết 3	15003	2	2	CanDoSkill						
Bá Đao Đao Quyết 3	15003	2	2	CastSkill	5003					
Bá Đao Đao Quyết 3	15003	2	3	MovePos	50	40	130			
Bá Đao Đao Quyết 3	15003	2	4	PlayShake	60	160	1	1		
Bá Đao Đao Quyết 3	15003	2	5	UnbindEffect	15003					
Bá Đao Đao Quyết 3	15003	2	6	CanDoRun						
Bá Đao Đao Quyết 3	15003	2	7	CastLinkSkill						
Bá Đao Đao Quyết 4	15004	1		CrossFade	1					
Bá Đao Đao Quyết 4	15004	1		InstantDir	1000					
Bá Đao Đao Quyết 4	15004	2	0	PlayEffect	15004				-1	
Bá Đao Đao Quyết 4	15004	2	1	PlaySound	6074					
Bá Đao Đao Quyết 4	15004	2	3	CastSkill	5004					
Bá Đao Đao Quyết 4	15004	2	3	CanDoSkill						
Bá Đao Đao Quyết 4	15004	2	5	PlayShake	80	180	1	1		
Bá Đao Đao Quyết 4	15004	2	5	MovePos	50	50	150			
Bá Đao Đao Quyết 4	15004	2	5	UnbindEffect	15004					
Bá Đao Đao Quyết 4	15004	2	6	CanDoRun						
Bá Đao Đao Quyết 4	15004	3		CrossFade	500					
Hóa Huyết Kiếp Quang	15005	1		PlayEffect	15005					
Hóa Huyết Kiếp Quang	15005	2	1	PlayShake	60	160	3	1		
Hóa Huyết Kiếp Quang	15005	1		PlaySound	6075					
Hóa Huyết Kiếp Quang	15005	2	0	CastSkill	5005					
Hóa Huyết Kiếp Quang	15005	2	0	CastSkill	5006					
Hóa Huyết Kiếp Quang	15005	2	3	PlayEffect	15006					
Hóa Huyết Kiếp Quang	15005	2	3	PlaySound	6075					
Hóa Huyết Kiếp Quang	15005	2	4	PlayShake	60	160	3	1		
Hóa Huyết Kiếp Quang	15005	2	3	UnbindEffect	15005					
Hóa Huyết Kiếp Quang	15005	2	8	CanDoRun						
Hóa Huyết Kiếp Quang	15005	2	8	CanDoSkill	1					
Hiệp Sơn Siêu Hải	15008	1		CrossFade	1					
Hiệp Sơn Siêu Hải	15008	1		InstantDir	1000					
Hiệp Sơn Siêu Hải	15008	1		CastSkill	5009					
Hiệp Sơn Siêu Hải	15008	1		PlayEffect	15008				-1	
Hiệp Sơn Siêu Hải	15008	1		PlayEffect	35008				-1	
Hiệp Sơn Siêu Hải	15008	1		PlaySound	6076					
Hiệp Sơn Siêu Hải	15008	2	0	UnbindEffect	35008					
Hiệp Sơn Siêu Hải	15008	2	6	PlayEffect	25008				-1	
Hiệp Sơn Siêu Hải	15008	2	6	PlayShake	40	160	3	1		
Hiệp Sơn Siêu Hải	15008	3		UnbindEffect	25008					
Hiệp Sơn Siêu Hải	15008	2	7	CanDoRun						
Hiệp Sơn Siêu Hải	15008	2	10	CanDoSkill	1					
Hiệp Sơn Siêu Hải_Phụ	15009	1		CastSkill	5009					
Hiệp Sơn Siêu Hải_Phụ	15009	2	7	CanDoRun						
Nghịch Huyết Tiệt Mạch	15011	1		PlayEffect	15011				-1	
Nghịch Huyết Tiệt Mạch	15011	1		PlaySound	6077					
Nghịch Huyết Tiệt Mạch	15011	2	2	CastSkill	5011					
Nghịch Huyết Tiệt Mạch	15011	2	3	PlayShake	60	160	3	1		
Nghịch Huyết Tiệt Mạch	15011	2	4	UnbindEffect	15011					
Nghịch Huyết Tiệt Mạch	15011	2	6	CanDoRun						
Nghịch Huyết Tiệt Mạch	15011	2	6	CanDoSkill	1					
Dục Huyết Đạo Phong	15015	1		CrossFade	1					
Dục Huyết Đạo Phong	15015	1		InstantDir	1000					
Dục Huyết Đạo Phong	15015	1		PlaySound	6078					
Dục Huyết Đạo Phong	15015	2	2	CastSkill	5015					
Dục Huyết Đạo Phong	15015	2	3	PlayShake	60	100	3	1		
Dục Huyết Đạo Phong	15015	2	3	PlayEffect	15015				-1	
Dục Huyết Đạo Phong	15015	2	4	UnbindEffect	15015					
Dục Huyết Đạo Phong	15015	2	6	CanDoRun						
Dục Huyết Đạo Phong	15015	2	6	CanDoSkill	1					
Nộ Khí Bá Đao	15020	1		CrossFade	1					
Nộ Khí Bá Đao	15020	1		InstantDir	1000					
Nộ Khí Bá Đao	15020	1		PlayEffect	15020				-1	
Nộ Khí Bá Đao	15020	1		OpenSceneGray						
Nộ Khí Bá Đao	15020	1		ChangeBright	100					
Nộ Khí Bá Đao	15020	1		CastSkill	5022					
Nộ Khí Bá Đao	15020	1		PlaySound	6070					
Nộ Khí Bá Đao	15020	1		HeadUIVisable	0					
Nộ Khí Bá Đao	15020	2	5	CastSkill	5020					
Nộ Khí Bá Đao	15020	2	5	PlayShake	8	4000	2			
Nộ Khí Bá Đao	15020	2	9	CastSkill	5020					
Nộ Khí Bá Đao	15020	2	9	PlayShake	8	4000	2			
Nộ Khí Bá Đao	15020	2	23	CastSkill	5020					
Nộ Khí Bá Đao	15020	2	23	PlayShake	8	4000	2			
Nộ Khí Bá Đao	15020	2	42	CastSkill	5021					
Nộ Khí Bá Đao	15020	2	42	PlayShake	30	4000	2			
Nộ Khí Bá Đao	15020	3		UnbindEffect	15020					
Nộ Khí Bá Đao	15020	3		ClearEffect	15020					
Nộ Khí Bá Đao	15020	3		CloseSceneGray						
Nộ Khí Bá Đao	15020	3		ClearBright						
Nộ Khí Bá Đao	15020	3		HeadUIVisable	1					
Bá Đao Đao Quyết	15071	1		CrossFade	1					
Bá Đao Đao Quyết	15071	1		InstantDir	1000					
Bá Đao Đao Quyết	15071	1		LinkSkillInit	20	5072				
Bá Đao Đao Quyết	15071	1		PlaySound	6071					
Bá Đao Đao Quyết	15071	1		PlayEffect	15001				-1	
Bá Đao Đao Quyết	15071	2	1	CanDoSkill						
Bá Đao Đao Quyết	15071	2	1	CastSkill	5071					
Bá Đao Đao Quyết	15071	2	4	PlayShake	30	120	1	1		
Bá Đao Đao Quyết	15071	2	4	MovePos	25	35	160			
Bá Đao Đao Quyết	15071	2	4	UnbindEffect	15001					
Bá Đao Đao Quyết	15071	2	4	CanDoRun						
Bá Đao Đao Quyết	15071	2	3	CastLinkSkill						
Bá Đao Đao Quyết 2	15072	1		CrossFade	1					
Bá Đao Đao Quyết 2	15072	1		InstantDir	1000					
Bá Đao Đao Quyết 2	15072	1		LinkSkillInit	20	5073				
Bá Đao Đao Quyết 2	15072	1		PlaySound	6072					
Bá Đao Đao Quyết 2	15072	2	0	PlayEffect	15002				-1	
Bá Đao Đao Quyết 2	15072	2	1	CanDoSkill						
Bá Đao Đao Quyết 2	15072	2	0	CastSkill	5072					
Bá Đao Đao Quyết 2	15072	2	2	PlayShake	30	120	1	1		
Bá Đao Đao Quyết 2	15072	2	2	MovePos	50	50	160			
Bá Đao Đao Quyết 2	15072	2	2	UnbindEffect	15002					
Bá Đao Đao Quyết 2	15072	2	4	CanDoRun						
Bá Đao Đao Quyết 2	15072	2	4	CastLinkSkill						
Bá Đao Đao Quyết 2	15072	3		CrossFade	200					
Bá Đao Đao Quyết 3	15073	1		CrossFade	1					
Bá Đao Đao Quyết 3	15073	1		InstantDir	1000					
Bá Đao Đao Quyết 3	15073	1		LinkSkillInit	20	5074				
Bá Đao Đao Quyết 3	15073	2	0	PlayEffect	15003				-1	
Bá Đao Đao Quyết 3	15073	2	1	PlaySound	6073					
Bá Đao Đao Quyết 3	15073	2	2	CanDoSkill						
Bá Đao Đao Quyết 3	15073	2	2	CastSkill	5073					
Bá Đao Đao Quyết 3	15073	2	3	MovePos	50	40	130			
Bá Đao Đao Quyết 3	15073	2	4	PlayShake	60	160	1	1		
Bá Đao Đao Quyết 3	15073	2	5	UnbindEffect	15003					
Bá Đao Đao Quyết 3	15073	2	6	CanDoRun						
Bá Đao Đao Quyết 3	15073	2	7	CastLinkSkill						
Bá Đao Đao Quyết 4	15074	1		CrossFade	1					
Bá Đao Đao Quyết 4	15074	1		InstantDir	1000					
Bá Đao Đao Quyết 4	15074	2	0	PlayEffect	15004				-1	
Bá Đao Đao Quyết 4	15074	2	1	PlaySound	6074					
Bá Đao Đao Quyết 4	15074	2	3	CastSkill	5074					
Bá Đao Đao Quyết 4	15074	2	3	CanDoSkill						
Bá Đao Đao Quyết 4	15074	2	5	PlayShake	80	180	1	1		
Bá Đao Đao Quyết 4	15074	2	5	MovePos	50	50	150			
Bá Đao Đao Quyết 4	15074	2	5	UnbindEffect	15004					
Bá Đao Đao Quyết 4	15074	2	6	CanDoRun						
Bá Đao Đao Quyết 4	15074	3		CrossFade	500					
Hóa Huyết Kiếp Quang	15075	1		PlayEffect	15005					
Hóa Huyết Kiếp Quang	15075	1		PlaySound	6075					
Hóa Huyết Kiếp Quang	15075	2	0	CastSkill	5075					
Hóa Huyết Kiếp Quang	15075	2	1	PlayShake	60	160	3	1		
Hóa Huyết Kiếp Quang	15075	2	3	PlayEffect	15006					
Hóa Huyết Kiếp Quang	15075	2	3	PlaySound	6075					
Hóa Huyết Kiếp Quang	15075	2	4	PlayShake	60	160	3	1		
Hóa Huyết Kiếp Quang	15075	2	4	UnbindEffect	15006					
Hóa Huyết Kiếp Quang	15075	2	8	CanDoRun						
Hóa Huyết Kiếp Quang	15075	2	8	CanDoSkill	1					
Hiệp Sơn Siêu Hải	15077	1		CrossFade	1					
Hiệp Sơn Siêu Hải	15077	1		InstantDir	1000					
Hiệp Sơn Siêu Hải	15077	1		CastSkill	5078					
Hiệp Sơn Siêu Hải	15077	1		PlayEffect	15008				-1	
Hiệp Sơn Siêu Hải	15077	1		PlayEffect	35008				-1	
Hiệp Sơn Siêu Hải	15077	1		PlaySound	6076					
Hiệp Sơn Siêu Hải	15077	2	0	UnbindEffect	35008					
Hiệp Sơn Siêu Hải	15077	2	6	PlayEffect	25008				-1	
Hiệp Sơn Siêu Hải	15077	2	6	PlayShake	40	160	3	1		
Hiệp Sơn Siêu Hải	15077	3		UnbindEffect	25008					
Hiệp Sơn Siêu Hải	15077	2	7	CanDoRun						
Hiệp Sơn Siêu Hải	15077	2	10	CanDoSkill	1					
Nghịch Huyết Tiệt Mạch	15080	1		PlayEffect	15011				-1	
Nghịch Huyết Tiệt Mạch	15080	1		PlaySound	6077					
Nghịch Huyết Tiệt Mạch	15080	2	2	CastSkill	5080					
Nghịch Huyết Tiệt Mạch	15080	2	3	PlayShake	60	160	3	1		
Nghịch Huyết Tiệt Mạch	15080	2	4	UnbindEffect	15011					
Nghịch Huyết Tiệt Mạch	15080	2	6	CanDoRun						
Nghịch Huyết Tiệt Mạch	15080	2	6	CanDoSkill	1					
Dục Huyết Đạo Phong	15083	1		CrossFade	1					
Dục Huyết Đạo Phong	15083	1		InstantDir	1000					
Dục Huyết Đạo Phong	15083	1		PlaySound	6078					
Dục Huyết Đạo Phong	15083	2	2	CastSkill	5083					
Dục Huyết Đạo Phong	15083	2	3	PlayShake	60	100	3	1		
Dục Huyết Đạo Phong	15083	2	3	PlayEffect	15015				-1	
Dục Huyết Đạo Phong	15083	2	4	UnbindEffect	15015					
Dục Huyết Đạo Phong	15083	2	6	CanDoRun						
Dục Huyết Đạo Phong	15083	2	6	CanDoSkill	1					
Bá Đao Đao Quyết	15088	1		CrossFade	1					
Bá Đao Đao Quyết	15088	1		InstantDir	1000					
Bá Đao Đao Quyết	15088	1		PlayEffect	15001				-1	
Bá Đao Đao Quyết	15088	2	2	CastSkill	5088					
Bá Đao Đao Quyết	15088	2	4	UnbindEffect	15001					
Hóa Huyết Kiếp Quang	15089	1		CrossFade	1					
Hóa Huyết Kiếp Quang	15089	1		InstantDir	1000					
Hóa Huyết Kiếp Quang	15089	1		PlayEffect	15005					
Hóa Huyết Kiếp Quang	15089	2	0	CastSkill	5089					
Hóa Huyết Kiếp Quang	15089	2	3	PlayEffect	15006					
Hóa Huyết Kiếp Quang	15089	2	3	UnbindEffect	15005					
Hiệp Sơn Siêu Hải	15090	1		CrossFade	1					
Hiệp Sơn Siêu Hải	15090	1		InstantDir	1000					
Hiệp Sơn Siêu Hải	15090	1		CastSkill	5091					
Hiệp Sơn Siêu Hải	15090	1		PlayEffect	15008				-1	
Hiệp Sơn Siêu Hải	15090	1		PlayEffect	35008				-1	
Hiệp Sơn Siêu Hải	15090	2	0	UnbindEffect	35008					
Hiệp Sơn Siêu Hải	15090	2	6	PlayEffect	25008				-1	
Hiệp Sơn Siêu Hải	15090	3		UnbindEffect	25008					
Nghịch Huyết Tiệt Mạch	15092	1		PlayEffect	15011				-1	
Nghịch Huyết Tiệt Mạch	15092	2	2	CastSkill	5092					
Nghịch Huyết Tiệt Mạch	15092	2	4	UnbindEffect	15011					
Động tác biểu cảm-Hành lễ	10001	2	3	PreLoadAni	1	8				
Động tác biểu cảm-Hành lễ	10001	2	1	CanDoRun						
Động tác biểu cảm-Hành lễ	10001	2	14	DoCommonAct	8	10002	1	0	1	
Động tác biểu cảm-Được di chuyển	10002	2	1	CanDoRun						
Hoa Đồng-Di chuyển rải hoa	10003	1		SetEventLoop	1					
Hoa Đồng-Di chuyển rải hoa	10003	2	0	ClearEffect	9178	1				
Hoa Đồng-Di chuyển rải hoa	10003	2	0	PlayEffect	9178			1	-1	
Hoa Đồng-Đứng rải hoa	10004	1		SetEventLoop	1					
Hoa Đồng-Đứng rải hoa	10004	2	0	ClearEffect	9190	1				
Hoa Đồng-Đứng rải hoa	10004	2	0	PlayEffect	9190			1	-1	
Động tác biểu cảm Kết Hôn-Hành Lễ	10005	2	3	PreLoadAni	1	4				
Động tác biểu cảm Kết Hôn-Hành Lễ	10005	2	1	CanDoRun						
Động tác biểu cảm Kết Hôn-Hành Lễ	10005	2	14	DoCommonAct	4	10002	1	0	1	
Nam Tiêu Chuẩn-Tương Tác Đôi-Ôm	10006	2	3	PreLoadAni	1	34				
Nam Tiêu Chuẩn-Tương Tác Đôi-Ôm	10006	2	9	DoCommonAct	34		1		1	
Nam Cường Tráng-Tương Tác Đôi-Ôm	10007	2	3	PreLoadAni	1	54				
Nam Cường Tráng-Tương Tác Đôi-Ôm	10007	2	9	DoCommonAct	54		1		1	
Nữ Loli-Tương Tác Đôi-Ôm	10008	2	3	PreLoadAni	1	74				
Nữ Loli-Tương Tác Đôi-Ôm	10008	2	9	DoCommonAct	74		1		1	
Nữ Tiêu Chuẩn-Tương Tác Đôi-Ôm	10009	2	3	PreLoadAni	1	94				
Nữ Tiêu Chuẩn-Tương Tác Đôi-Ôm	10009	2	9	DoCommonAct	94		1		1	
Nam Tiêu Chuẩn-Tương Tác Đôi-Được Ôm	10010	2	3	PreLoadAni	1	36				
Nam Tiêu Chuẩn-Tương Tác Đôi-Được Ôm	10010	2	9	DoCommonAct	36		1		1	
Nam Cường Tráng-Tương Tác Đôi-Được Ôm	10011	2	3	PreLoadAni	1	56				
Nam Cường Tráng-Tương Tác Đôi-Được Ôm	10011	2	9	DoCommonAct	56		1		1	
Nữ Loli-Tương Tác Đôi-Được Ôm	10012	2	3	PreLoadAni	1	76				
Nữ Loli-Tương Tác Đôi-Được Ôm	10012	2	9	DoCommonAct	76		1		1	
Nữ Tiêu Chuẩn-Tương Tác Đôi-Được Ôm	10013	2	3	PreLoadAni	1	96				
Nữ Tiêu Chuẩn-Tương Tác Đôi-Được Ôm	10013	2	9	DoCommonAct	96		1		1	
Nữ Loli-Đẩy Người-Bụi Đất	10014	1		PlayEffect	9217				-1	
Nữ Loli-Đẩy Người-Bụi Đất	10014	3		ClearEffect	9217					
Chiếm Vương Tọa-Ngồi	10015	1		DoCommonAct	39		1	30		
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	1		PlayEffectNoClear	9244				30	
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	1		UnbindEffect	9244					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	1		SetEventLoop	1					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	ClearEffect	9237					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	ClearEffect	9240					
