Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	DefaultDialog	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	SyncFirst	IsNotBYStealLife	Sex
HSLJ_diaoxiang_gb	2221	Tượng Hoa Sơn Luận Kiếm Cái Bang	0	0			586	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_wd1	2220	Tượng Hoa Sơn Luận Kiếm Ngũ Độc	0	0			587	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_cj	2381	Tượng Hoa Sơn Luận Kiếm Tàng Kiếm	0	0			608	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_cg	2382	Tượng Hoa Sơn Luận Kiếm Trường Ca	0	0			609	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_tsma	2677	Tượng Hoa Sơn Luận Kiếm Thiên Sơn-Nam	0	0			646	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_tsfe	2678	Tượng Hoa Sơn Luận Kiếm Thiên Sơn-Nữ	0	0			647	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_bdma	2912	Tượng Hoa Sơn Luận Kiếm Bá Đao-Nam	0	0			689	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_bdfe	2913	Tượng Hoa Sơn Luận Kiếm Bá Đao-Nữ	0	0			690	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_wdfe	2914	Tượng Hoa Sơn Luận Kiếm Võ Đang-Nữ	0	0			691	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_hsma	2969	Tượng Hoa Sơn Luận Kiếm Hoa Sơn-Nam	0	0			699	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_hsfe	2970	Tượng Hoa Sơn Luận Kiếm Hoa Sơn-Nữ	0	0			700	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_klma	2971	Tượng Hoa Sơn Luận Kiếm Côn Lôn-Nam	0	0			701	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_mjma	3283	Tượng Hoa Sơn Luận Kiếm Minh Giáo Nam	0	0			708	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_mjfe	3284	Tượng Hoa Sơn Luận Kiếm Minh Giáo Nữ	0	0			709	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_twfe	3285	Tượng Hoa Sơn Luận Kiếm Thiên Vương Nữ	0	0			710	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_dsma	3443	Tượng Hoa Sơn Luận Kiếm Đoàn Thị-Nam	0	0			716	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_dsfe	3444	Tượng Hoa Sơn Luận Kiếm Đoàn Thị-Nữ	0	0			717	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_xyfe	3445	Tượng Hoa Sơn Luận Kiếm Tiêu Dao-Nữ	0	0			718	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_whma	3727	Tượng Hoa Sơn Luận Kiếm Vạn Hoa-Nam	0	0			729	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_whfe	3728	Tượng Hoa Sơn Luận Kiếm Vạn Hoa-Nữ	0	0			730	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_gbfe	3729	Tượng Hoa Sơn Luận Kiếm Cái Bang-Nữ	0	0			731	200	994	Làm đỉnh Lăng Tuyệt, chiêm ngưỡng núi đồi!		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
zhongqiu_dati	1895	Sứ Giả Trung Thu	2	1			183	200	994	Tiết Trung Thu chúc mọi người trong thiên hạ có thể đoàn viên. Ta có một số chủ đề ngươi có thể trả lời không? (4:00 mỗi ngày làm mới số lần Vấn Đáp)		1	21	1							Setting/Npc/Ai/CommonActive.ini			0	15	3									5									
hd_yd_xuedui	2120	Đống Tuyết	5	0			553	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_yd_xueren_big	2121	Người Tuyết Nhỏ	2	0	NYSnowmanNpc		555	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1							1		
hd_yd_xueren_big2	2151	Người Tuyết Tinh Nghịch	2	0	NYSnowmanNpc		568	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			2							1		
hd_yd_xueren_big3	2152	Người Tuyết Thường	2	0	NYSnowmanNpc		569	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			3							1		
hd_yd_xueren_big4	2153	Người Tuyết Tinh Xảo	2	0	NYSnowmanNpc		570	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			4							1		
hd_yd_xueren_big5	2154	Người Tuyết Lớn	2	0	NYSnowmanNpc		571	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			5							1		
hd_yd_xueren_big6	2155	Người Tuyết Khổng Lồ	2	0	NYSnowmanNpc		572	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			6							1		
hd_yd_xueren_big7	2156	Người Tuyết Siêu Cấp	2	0	NYSnowmanNpc		573	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			7							1		
hd__sd_shengdanshaonv	2122	Thiếu Nữ Giáng Sinh	5	0			1154	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd__sd_shengdanlaoren	2123	Ông Già Noel	2	0			1160	200	994	Giáng Sinh đến rồi, chỗ ta có nhiều lễ vật, có muốn không?		100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1																	
hd__sd_shengdanshu	2124	Cây Thông Noel	5	0			554	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_nianshou	2125	Niên Thú	6	1			1159	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_nianshou1	2150	Niên Thú-Ẩn	6	1			469	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn								1				
hd_dxz_bs01	2126	Ném Tuyết-Bé Trai	0	0			1155	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs02	2127	Ném Tuyết-Bé Gái	0	0			1156	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs03	2128	Nón Sư Tử-Bé Trai	0	0			1157	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs04	2129	Nón Sư Tử-Bé Gái	0	0			1158	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_xueren01	2130	Người Tuyết Thần Kỳ	2	0	FubenDialogEvent	2,Đang thu thập...,GatherNpc	539	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren02	2131	Người Tuyết Thần Kỳ	2	0	FubenDialogEvent	2,Đang thu thập...,GatherNpc	540	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren03	2132	Người Tuyết Thần Kỳ	2	0	FubenDialogEvent	2,Đang thu thập...,GatherNpc	543	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren04	2133	Người Tuyết Thần Kỳ	2	0	FubenDialogEvent	2,Đang thu thập...,GatherNpc	542	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren05	2134	Người Tuyết Nhỏ	0	0			541	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren06	2135	Đống Tuyết	2	0	FubenDialogEvent	2,Đang thu thập...,GatherNpc	553	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing01	2136	Bẫy Băng Nguyên	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	544	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing02	2137	Bẫy Băng Nguyên	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	545	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing03	2138	Bẫy Băng Nguyên	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	546	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_huowa01	3719	Hỏa Oa	0	0			1256	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_miehuo_shuiwa01	3706	Thủy Oa	0	0			1257	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_miehuo_jineng01	3707	Côn Lôn Tuyết	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	553	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng02	3708	Côn Lôn Huyền Thủy	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	727	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng03	3709	Côn Lôn Huyền Thủy	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	679	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng04	3710	Côn Lôn Huyền Thủy	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	680	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng05	3711	Côn Lôn Huyền Thủy	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	728	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_laolong01	3712	Thiên Hỏa Lao Lung	2	0	WarOfIceAndFireDialogEvent	2,Đang mở...,GatherNpc	695	995	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian01	3713	Xỉ Luân	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	20020	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian02	3714	Trục Thừa	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	20019	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian03	3715	Thủy Liên	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	3208	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian04	3716	Khôi Giáp	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	672	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jijia01	3717	Huyền Vũ Ky Giáp	2	0	WarOfIceAndFireDialogEvent	2,Đang thu thập...,GatherNpc	3219	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jijia02	3718	Huyền Vũ Ky Giáp	2	0			1255	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				10	3	1					NoTurn												
hd_dxz_xianjing04	2139	Bẫy Băng Nguyên	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	547	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing05	2140	Bẫy Băng Nguyên	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	548	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu01	2141	Tuyết Nguyên Phù	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	549	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu02	2142	Tuyết Nguyên Phù	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	550	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu03	2143	Tuyết Nguyên Phù	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	551	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu04	2144	Tuyết Nguyên Phù	2	0	FubenDialogEvent	1,Đang thu thập...,GatherNpc	552	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_yx_huadeng	2145	Hoa Đăng	2	0			556	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree01	2146	Mầm Non Xanh	2	0			557	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree02	2147	Cây Nhỏ	2	0			558	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree03	2148	Cây To	2	0			559	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree04	2149	Cây Chọc Trời	2	0			560	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
Hd_cyjl_1	2051	NPC Ghép Câu Nối Chữ	0	1	FubenDeath		190		993		30	403	166	1	200	1			500	500	Setting/Npc/Ai/CommonPassive.ini			1	18	1										1								
jiebai_npc	2056	Nạp Lan Tiềm Lẫm	2	1	SwornFriendsNpc2		187	212	312			1	21	1							Setting/Npc/Ai/CommonActive.ini			0	15	1																		
hd_yd_xueren_box	2159	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1									
hd_yd_xueren_box2	2160	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			2									
hd_yd_xueren_box3	2161	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			3									
hd_yd_xueren_box4	2162	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			4									
hd_yd_xueren_box5	2163	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			5									
hd_yd_xueren_box6	2164	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			6									
hd_yd_xueren_box7	2165	Rương Người Tuyết	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			7									
Partner_skill_bq	2166		7	1			523		300			31	3227	1	836	1			1500	1500	Setting/Npc/Ai/partner/partner_qinshihuang_hujia.ini			1	18	3									1								1	
hd_ny_nianhuo	2171	Hàng Hóa	2	0	MonsterNianDlgNpc		574	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1		
hd_ny_nianshou	2172	Niên Thú Hung Dữ	0	1			576	200	994			10000	91	1	3523	1			1000	1000	Setting/Npc/Ai/Activity/nianshou.ini			1	20	3									6							1	1	
hd_ny_yanhua	2173	Pháo Hoa Rơi	2	0	FireworkPickNpc		566	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1		
hd_ny_houzi	2174	Khỉ Con	0	1			575				2700	3	1032	1					600	600	Setting/Npc/Ai/CommonActive.ini			1	18			21																
hd_ny_nianshoubox	2185	Rương Niên Thú	2	0	MonsterNianGatherBox	3713	352	995	300			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1							1		
House_npc	2279	Triệu Ân Đồng	2	1	HouseManagerNpc		1178		993	Đại hiệp cần tạo phòng không?		1	56	1	1697	1					Setting/Npc/Ai/CommonActive.ini			0	15	3																		
BeautyPageant_npc1	2304	Sứ Giả Truyền Tin Miss VLTKM	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
BeautyPageant_npc2	2305	Sứ Giả Truyền Tin Miss VLTKM	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
BeautyPageant_diaoxiang	2306	Tượng Mỹ Nhân (Quán Quân) 	2	0	BeautyPageantStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
BeautyPageant_diaoxiang2	2336	Tượng Mỹ Nhân (Quán Quân toàn máy chủ) 	2	0	BeautyPageantStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
Daiyanren_lingengxin	2324	Lâm Triều Hoa	2	1			1179			Ta có rượu, ngươi có truyện chứ?		1	56	1	1696	1								0	15	1																		
Daiyanren_zhaoliying	2325	Triệu Ân Đồng	2	1			1178			Thương sinh huyết lệ thiên phàm tận, đồng châu cộng tế dữ quân hoàn		1	56	1	1697	1								0	15	1																		
Daiyanren_City_lingengxin	2326	Lâm Triều Hoa	2	1	SampleHouseManagerNpc		1179			Mong đại hiệp ghé qua tệ xá		1	56	1	1696	1								0	15	1																		
Daiyanren_City_zhaoliying	2327	Triệu Ân Đồng	2	1	ProlocutorNpc		1178			Nếu không chê mời ghé qua tệ xá của tại hạ		1	56	1	1697	1								0	15	1																		
Daiyanren_House_lingengxin	2330	Lâm Triều Hoa	0	1			1179					1	56	1	1696	1					Setting/Npc/Ai/KeepMoving.ini			0	8	1								8										
Daiyanren_House_zhaoliying	2331	Triệu Ân Đồng	2	1			1178			Hoan nghênh quý khách đến hàn xá.		1	56	1	1697	1					Setting/Npc/Ai/KeepMoving.ini			0	7	1																		
Marry_ManLevel1	2353	Tân Lang	0	0			601					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_ManLevel2	2354	Tân Lang	0	0			590					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_ManLevel3	2355	Tân Lang	0	0			591					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel1	2356	Tân Nương	0	0			602					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel2	2357	Tân Nương	0	0			603					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel3	2358	Tân Nương	0	0			604					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel1	2359	Tân Nương (Nữ Loli) 	0	0			605					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel2	2360	Tân Nương (Nữ Loli) 	0	0			606					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel3	2361	Tân Nương (Nữ Loli) 	0	0			607					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_huajiaoLevel1	2362	Kiệu Hoa	0	0			596					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_huajiaoLoliLevel1	2365	Kiệu Hoa Nữ Loli	0	0			597					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_HorseLevel3	2370	Tân Lang Cưỡi Ngựa	0	0			598					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_yuelao	2371	Nguyệt Lão	2	0	YueLaoNpc	CityNpc	600	9041		Đại hiệp đến đây để tìm một nửa kia của mình?		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_Fuben_yuelao	2535	Nguyệt Lão	2	0	YueLaoNpc	FubenNpc	600	9041		Trai anh hùng, gái thuyền quyên		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_hongniang	2372	Hồng Nương	2	0	hongNiangNpc		599	9039		Nguyện bên nhau đến bạc đầu.		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		126						7										
Marry_huatong1	2373	Phụng Hỉ	2	0	HuaTongNpc		595	9040		Hi hi, ngươi có phải đã thích ai đó không? Nói ra không chừng Nguyệt gia gia sẽ giúp được ngươi.		1									Setting/Npc/Ai/KeepMoving.ini			1	7	3		124						7										
Marry_huatong2	2374		0	0			594			Phụng Hỉ (Rải hoa) (Khi diễu hành cố định tọa độ)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_chuisuona	2375		0	0			592			Thổi Tiêu (Khi diễu hành cố định tọa độ)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_qiaoluo	2376		0	0			593			Khua Chiêng (Khi diễu hành cố định tọa độ)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_hongniang	2385		0	0			599			Hồng Nương (Diễu hành)  (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong1	2386		0	0			594			Phụng Hỉ 1 (Hoa Đồng trong đội cùng khu vực)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong2	2387		0	0			594			Phụng Hỉ 2 (Hoa Đồng trong đội cùng khu vực)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong3	2388		0	0			594			Phụng Hỉ 3 (Hoa Đồng điểm đầu trong đội diễu hành)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong4	2389		0	0			594			Phụng Hỉ 4 (Hoa Đồng điểm đầu trong đội diễu hành)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong5	2638		0	0	WeddingTourNpc		594			Phụng Hỉ 3 (Diễu hành kết thúc, Hoa Đồng 1 phụ trách rao tin)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong6	2639		0	0	WeddingTourNpc		594			Phụng Hỉ 4 (Diễu hành kết thúc, Hoa Đồng 2 phụ trách rao tin)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona1	2390		0	0			592			Thổi Tiêu 1 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona2	2391		0	0			592			Thổi Tiêu 2 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona3	2394		0	0			592			Thổi Tiêu 3 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona4	2395		0	0			592			Thổi Tiêu 4 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_qiaoluo1	2392		0	0			593			Khua Chiêng 1 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_qiaoluo2	2393		0	0			593			Khua Chiêng 2 (Chưa từng sử dụng)		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_bianpao	2396	Pháo Hoa Vui Vẻ	0	0			612					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry_box	2397	Hộp Quà Kẹo Hỉ	2	1	WeddingCandyNpc		613	9038				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry_tongxinguo	2398	Quả Đồng Tâm	2	1	ConcentricFruitNpc		614	9037				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry1_TableFood_1	2537	Nhân Duyên Mỹ Mãn	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_2	2538	Hỉ Khánh Mãn Đường	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_3	2539	Hoa Hảo Nguyệt Viên	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_4	2540	Vĩnh Kết Liên Lý	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_5	2541	Bách Niên Hảo Hợp	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
