ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12
6068	1	Đá Hồn Băng Nghi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6069	1	Đá Hồn Dương Tái Hưng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6070	1	Đá Hồn Hoàn Nhan Lâu Thất-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
5433	1	Đá Hồn Thạch Hiên Viên-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4873	1	Đá Hồn Tống Thu Thạch-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4874	1	Đá Hồn Cổ Yên Nhiên-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3709	1	Đá Hồn Niên Thú-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2824	1	Đá Hồn Huyền Thiên Võ Cơ-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2825	1	Đá Hồn Bạch Khởi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2826	1	Đá Hồn Lý Tư-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2696	1	Đá Hồn Hoàn Nhan Hồng Liệt-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2528	1	Đá Hồn Dương Anh-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2529	1	Đá Hồn Thanh Hiểu Sư Thái-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2530	1	Đá Hồn Chúc Tử Hư-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2531	1	Đá Hồn Hoàng Ngọc Anh-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2532	1	Đá Hồn Đạo Nhất Chân Nhân-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2533	1	Đá Hồn Đoan Mộc Duệ-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2534	1	Đá Hồn Mạnh Tri Thu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2535	1	Đá Hồn Lý Hiển Trung-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2536	1	Đá Hồn Đồ Đơn Khắc Ninh-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4540	1	Đá Hồn Băng Lân Tích Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4541	1	Đá Hồn Ngân Câu Hạt Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4542	1	Đá Hồn Cuồng Tông Ngao Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1754	1	Đá Hồn Xích Tinh Hổ Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1755	1	Đá Hồn Hám Thiên Hùng Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1756	1	Đá Hồn Tử Bối Ngạc Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1757	1	Đá Hồn Định Hải Kim Cang-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1758	1	Đá Hồn Kim Sí Bằng Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1759	1	Đá Hồn Ngân Giác Tê Hoàng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2668	1	Đá Hồn Độc Cô Kiếm-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2674	1	Đá Hồn Nhạc Phi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2673	1	Đá Hồn Ngu Cơ-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2672	1	Đá Hồn Kinh Kha-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2848	1	Đá Hồn Huyền Nhân-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2880	1	Đá Hồn Nam Cung Phi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2881	1	Đá Hồn Dương Ảnh Phong-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3022	1	Đá Hồn Lôi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3215	1	Đá Hồn Lý Nguyên Bá-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3216	1	Đá Hồn Triệu Vân-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3217	1	Đá Hồn Lý Quảng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3371	1	Đá Hồn Doãn Hàm Yên-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3372	1	Đá Hồn Tuyền Cơ Tử-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3373	1	Đá Hồn Huyền Thiên Đạo Nhân-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3856	1	Đá Hồn Đường Cừu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3854	1	Đá Hồn Hắc Diện Lang Quân-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3855	1	Đá Hồn Hà Nhân Ngã-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1713	1	Đá Hồn Tiểu Ảnh Phong-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1729	1	Đá Hồn Khúc Hà-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1730	1	Đá Hồn Gia Luật Tị Li-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1731	1	Đá Hồn Dương Thiết Tâm-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1732	1	Đá Hồn Vô Tưởng-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1733	1	Đá Hồn Liễu Tiêu Đình-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1734	1	Đá Hồn Lý Điềm Nhi-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1735	1	Đá Hồn Lý Thiên Mục-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1736	1	Đá Hồn Hoàn Nhan Tương-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1739	1	Đá Hồn Gia Luật Sở Tài-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1743	1	Đá Hồn Lôi Chấn Thiên-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1748	1	Đá Hồn Cao Trường Cung-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1749	1	Đá Hồn Triết Biệt-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1750	1	Đá Hồn Tần Lương Ngọc-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1751	1	Đá Hồn Viên Thừa Chí-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1752	1	Đá Hồn Ngao Bái-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1753	1	Đá Hồn Hàn Thế Trung-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1762	1	Đá Hồn Thiên Tinh Đạo Trưởng-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1763	1	Đá Hồn Yên Nhược Tuyết-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1764	1	Đá Hồn Dương Hi Liệt-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1765	1	Đá Hồn Thượng Quan Phi Long-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1766	1	Đá Hồn Nạp Lan Tiềm Lẫm-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1767	1	Đá Hồn Phương Miễn-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1768	1	Đá Hồn Nam Cung Diệt-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1769	1	Đá Hồn Đường Ảnh-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1770	1	Đá Hồn Thu Y Thủy-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2847	1	Đá Hồn Huyền Từ-Sơ	Đá Hồn	1	450	450	450	450	450	450	405	405	360	360	360	360	450	450	450	450	450	450	405	405	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10141	1	Tần Thủy Hoàng-Phong Ấn Kiếm	Môn Khách	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3179	1	Rương Chọn Đồng Hành SS	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3552	1	Quỷ Cốc Tử (SSS)	Đồng Hành	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3554	1	Tần Thủy Hoàng (SSS)	Đồng Hành	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4056	1	Hoàn Nhan Hồng Liệt (SSS)	Đồng Hành	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3553	1	Hạng Vũ (SSS) 	Đồng Hành	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3555	1	Võ Tắc Thiên (SSS)	Đồng Hành	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1378	1	Độc Cô Kiếm (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2253	1	Nam Cung Phi (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2254	1	Dương Ảnh Phong (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2255	1	Đường Giản (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2256	1	Huyền Thiên Đạo Nhân (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1401	1	Lý Nguyên Bá (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1400	1	Triệu Vân (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1399	1	Lý Quảng (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1398	1	Kinh Kha (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2258	1	Ngu Cơ (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2259	1	Nhạc Phi (SS)	Đồng Hành	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1374	1	Cao Trường Cung (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1375	1	Triết Biệt (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2236	1	Tần Lương Ngọc (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1376	1	Viên Thừa Chí (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1377	1	Ngao Bái (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2235	1	Hàn Thế Trung (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1405	1	Xích Tinh Hổ Hoàng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1404	1	Hám Thiên Hùng Hoàng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
