ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
8315	【Hoàng Kim】Đồng Cừu Chi Triền Ngọc Yêu Đái	11	2		18165	18165	Cái Bang Nữ Hoàng Kim Yêu Đái T15	T15
9311	【Hoàng Kim】Địch Hi Chi Điệp Dực Ngoa	11	2		18166	18166	Cái Bang Nữ Hoàng Kim Hài Tử T11	T11
9312	【Hoàng Kim】Địch Hi Chi U Bích Ngoa	11	2		18167	18167	Cái Bang Nữ Hoàng Kim Hài Tử T12	T12
9313	【Hoàng Kim】Địch Hi Chi Mộ Vũ Ngoa	11	2		18168	18168	Cái Bang Nữ Hoàng Kim Hài Tử T13	T13
9314	【Hoàng Kim】Địch Hi Chi Hồng Trần Ngoa	11	2		18169	18169	Cái Bang Nữ Hoàng Kim Hài Tử T14	T14
9315	【Hoàng Kim】Địch Hi Chi Triền Ngọc Ngoa	11	2		18170	18170	Cái Bang Nữ Hoàng Kim Hài Tử T15	T15
1006	【Hoàng Kim】Đồng Cừu Chi Kiền Khôn Chi Liên	11	2		18681	18681	Cái Bang Nữ Hoàng Kim Hạng Liên T11	T11
1007	【Hoàng Kim】Đồng Cừu Chi Lăng Tiêu Chi Liên	11	2		18682	18682	Cái Bang Nữ Hoàng Kim Hạng Liên T12	T12
1008	【Hoàng Kim】Đồng Cừu Chi Tinh Thần Chi Liên	11	2		18683	18683	Cái Bang Nữ Hoàng Kim Hạng Liên T13	T13
1009	【Hoàng Kim】Đồng Cừu Chi Tiên Nhạc Chi Liên	11	2		18684	18684	Cái Bang Nữ Hoàng Kim Hạng Liên T14	T14
1010	【Hoàng Kim】Đồng Cừu Chi Bách Hoa Chi Liên	11	2		18685	18685	Cái Bang Nữ Hoàng Kim Hạng Liên T15	T15
1016	【Hoàng Kim】Địch Hi Chi Bạch Trạch Chi Giới	11	2		18686	18686	Cái Bang Nữ Hoàng Kim Giới Chỉ T11	T11
1017	【Hoàng Kim】Địch Hi Chi Kỳ Lân Chi Giới	11	2		18687	18687	Cái Bang Nữ Hoàng Kim Giới Chỉ T12	T12
1018	【Hoàng Kim】Địch Hi Chi Phượng Vũ Chi Giới	11	2		18688	18688	Cái Bang Nữ Hoàng Kim Giới Chỉ T13	T13
1019	【Hoàng Kim】Địch Hi Chi Tiện Ngư Chi Giới	11	2		18689	18689	Cái Bang Nữ Hoàng Kim Giới Chỉ T14	T14
1020	【Hoàng Kim】Địch Hi Chi Tiêm Vũ Chi Giới	11	2		18690	18690	Cái Bang Nữ Hoàng Kim Giới Chỉ T15	T15
1026	【Hoàng Kim】Đồng Cừu Chi Thiên Tâm Bội	11	2		18691	18691	Cái Bang Nữ Hoàng Kim Ngọc Bội T11	T11
1027	【Hoàng Kim】Đồng Cừu Chi Tỳ Hưu Bội	11	2		18692	18692	Cái Bang Nữ Hoàng Kim Ngọc Bội T12	T12
1028	【Hoàng Kim】Đồng Cừu Chi Tất Phương Bội	11	2		18693	18693	Cái Bang Nữ Hoàng Kim Ngọc Bội T13	T13
1029	【Hoàng Kim】Đồng Cừu Chi Chúc Chiếu Bội	11	2		18694	18694	Cái Bang Nữ Hoàng Kim Ngọc Bội T14	T14
1030	【Hoàng Kim】Đồng Cừu Chi U Huỳnh Bội	11	2		18695	18695	Cái Bang Nữ Hoàng Kim Ngọc Bội T15	T15
1036	【Hoàng Kim】Địch Hi Chi Xích Tiêu Phù	11	2		18696	18696	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T11	T11
1037	【Hoàng Kim】Địch Hi Chi Nghiễm Hàn Phù	11	2		18697	18697	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T12	T12
1038	【Hoàng Kim】Địch Hi Chi Nguyệt Tiên Phù	11	2		18698	18698	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T13	T13
1039	【Hoàng Kim】Địch Hi Chi Song Ngư Phù	11	2		18699	18699	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T14	T14
1040	【Hoàng Kim】Địch Hi Chi Y Hà Phù	11	2		18700	18700	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T15	T15
1416	【Hoàng Kim】Đồng Cừu Chi Bàn Xà Trượng	11	2	10906	19171	19171	Cái Bang Nữ Hoàng Kim Vũ Khí T16	T16
1417	【Hoàng Kim】Đồng Cừu Chi Phong Xuy Tân Trúc	11	2	10907	19172	19172	Cái Bang Nữ Hoàng Kim Vũ Khí T17	T17
1418	【Hoàng Kim】Đồng Cừu Chi Ứng Long Phần Thiên	11	2	10908	19173	19173	Cái Bang Nữ Hoàng Kim Vũ Khí T18	T18
1419	【Hoàng Kim】Đồng Cừu Chi Dong Tinh Phệ Nhật	11	2	10909	19174	19174	Cái Bang Nữ Hoàng Kim Vũ Khí T19	T19
1420	【Hoàng Kim】Đồng Cừu Chi Kháng Long Hữu Hối	11	2	10910	19175	19175	Cái Bang Nữ Hoàng Kim Vũ Khí T20	T20
6616	【Hoàng Kim】Đồng Cừu Chi Tử Diên Thường	11	2	3111	19096	19096	Cái Bang Nữ Hoàng Kim Y Phục T16	T16
6617	【Hoàng Kim】Đồng Cừu Chi Ngọc Lan Thường	11	2	3112	19097	19097	Cái Bang Nữ Hoàng Kim Y Phục T17	T17
6618	【Hoàng Kim】Đồng Cừu Chi Mộ Vũ Thường	11	2	3113	19098	19098	Cái Bang Nữ Hoàng Kim Y Phục T18	T18
6619	【Hoàng Kim】Đồng Cừu Chi Hồng Trần Thường	11	2	3114	19099	19099	Cái Bang Nữ Hoàng Kim Y Phục T19	T19
6620	【Hoàng Kim】Đồng Cừu Chi Triền Ngọc Thường	11	2	3115	19100	19100	Cái Bang Nữ Hoàng Kim Y Phục T20	T20
5316	【Hoàng Kim】Đồng Cừu Chi Tử Diên Sai	11	2	3111	19086	19086	Cái Bang Nữ Hoàng Kim Mạo Tử T16	T16
5317	【Hoàng Kim】Đồng Cừu Chi Ngọc Lan Sai	11	2	3112	19087	19087	Cái Bang Nữ Hoàng Kim Mạo Tử T17	T17
5318	【Hoàng Kim】Đồng Cừu Chi Mộ Vũ Sai	11	2	3113	19088	19088	Cái Bang Nữ Hoàng Kim Mạo Tử T18	T18
5319	【Hoàng Kim】Đồng Cừu Chi Hồng Trần Sai	11	2	3114	19089	19089	Cái Bang Nữ Hoàng Kim Mạo Tử T19	T19
5320	【Hoàng Kim】Đồng Cừu Chi Triền Ngọc Sai	11	2	3115	19090	19090	Cái Bang Nữ Hoàng Kim Mạo Tử T20	T20
7316	【Hoàng Kim】Địch Hi Chi Tử Diên Hộ Oản	11	2		19091	19091	Cái Bang Nữ Hoàng Kim Hộ Oản T16	T16
7317	【Hoàng Kim】Địch Hi Chi Ngọc Lan Hộ Oản	11	2		19092	19092	Cái Bang Nữ Hoàng Kim Hộ Oản T17	T17
7318	【Hoàng Kim】Địch Hi Chi Mộ Vũ Hộ Oản	11	2		19093	19093	Cái Bang Nữ Hoàng Kim Hộ Oản T18	T18
7319	【Hoàng Kim】Địch Hi Chi Hồng Trần Hộ Oản	11	2		19094	19094	Cái Bang Nữ Hoàng Kim Hộ Oản T19	T19
7320	【Hoàng Kim】Địch Hi Chi Triền Ngọc Hộ Oản	11	2		19095	19095	Cái Bang Nữ Hoàng Kim Hộ Oản T20	T20
8316	【Hoàng Kim】Đồng Cừu Chi Tử Diên Yêu Đái	11	2		19101	19101	Cái Bang Nữ Hoàng Kim Yêu Đái T16	T16
8317	【Hoàng Kim】Đồng Cừu Chi Ngọc Lan Yêu Đái	11	2		19102	19102	Cái Bang Nữ Hoàng Kim Yêu Đái T17	T17
8318	【Hoàng Kim】Đồng Cừu Chi Mộ Vũ Yêu Đái	11	2		19103	19103	Cái Bang Nữ Hoàng Kim Yêu Đái T18	T18
8319	【Hoàng Kim】Đồng Cừu Chi Hồng Trần Yêu Đái	11	2		19104	19104	Cái Bang Nữ Hoàng Kim Yêu Đái T19	T19
8320	【Hoàng Kim】Đồng Cừu Chi Triền Ngọc Yêu Đái	11	2		19105	19105	Cái Bang Nữ Hoàng Kim Yêu Đái T20	T20
9316	【Hoàng Kim】Địch Hi Chi Tử Diên Ngoa	11	2		19106	19106	Cái Bang Nữ Hoàng Kim Hài Tử T16	T16
9317	【Hoàng Kim】Địch Hi Chi Ngọc Lan Ngoa	11	2		19107	19107	Cái Bang Nữ Hoàng Kim Hài Tử T17	T17
9318	【Hoàng Kim】Địch Hi Chi Mộ Vũ Ngoa	11	2		19108	19108	Cái Bang Nữ Hoàng Kim Hài Tử T18	T18
9319	【Hoàng Kim】Địch Hi Chi Hồng Trần Ngoa	11	2		19109	19109	Cái Bang Nữ Hoàng Kim Hài Tử T19	T19
9320	【Hoàng Kim】Địch Hi Chi Triền Ngọc Ngoa	11	2		19110	19110	Cái Bang Nữ Hoàng Kim Hài Tử T20	T20
1041	【Hoàng Kim】Đồng Cừu Chi Xá Tử Chi Liên	11	2		19221	19221	Cái Bang Nữ Hoàng Kim Hạng Liên T16	T16
1042	【Hoàng Kim】Đồng Cừu Chi Nguyệt Phong Chi Liên	11	2		19222	19222	Cái Bang Nữ Hoàng Kim Hạng Liên T17	T17
1043	【Hoàng Kim】Đồng Cừu Chi Tinh Thần Chi Liên	11	2		19223	19223	Cái Bang Nữ Hoàng Kim Hạng Liên T18	T18
1044	【Hoàng Kim】Đồng Cừu Chi Tiên Nhạc Chi Liên	11	2		19224	19224	Cái Bang Nữ Hoàng Kim Hạng Liên T19	T19
1045	【Hoàng Kim】Đồng Cừu Chi Bách Hoa Chi Liên	11	2		19225	19225	Cái Bang Nữ Hoàng Kim Hạng Liên T20	T20
1051	【Hoàng Kim】Địch Hi Chi Diễn Hoa Chi Giới	11	2		19226	19226	Cái Bang Nữ Hoàng Kim Giới Chỉ T16	T16
1052	【Hoàng Kim】Địch Hi Chi Dược Long Chi Giới	11	2		19227	19227	Cái Bang Nữ Hoàng Kim Giới Chỉ T17	T17
1053	【Hoàng Kim】Địch Hi Chi Phượng Vũ Chi Giới	11	2		19228	19228	Cái Bang Nữ Hoàng Kim Giới Chỉ T18	T18
1054	【Hoàng Kim】Địch Hi Chi Tiện Ngư Chi Giới	11	2		19229	19229	Cái Bang Nữ Hoàng Kim Giới Chỉ T19	T19
1055	【Hoàng Kim】Địch Hi Chi Tiêm Vũ Chi Giới	11	2		19230	19230	Cái Bang Nữ Hoàng Kim Giới Chỉ T20	T20
1061	【Hoàng Kim】Đồng Cừu Chi Úc Kim Bội	11	2		19231	19231	Cái Bang Nữ Hoàng Kim Ngọc Bội T16	T16
1062	【Hoàng Kim】Đồng Cừu Chi Hạo Thải Bội	11	2		19232	19232	Cái Bang Nữ Hoàng Kim Ngọc Bội T17	T17
1063	【Hoàng Kim】Đồng Cừu Chi Tất Phương Bội	11	2		19233	19233	Cái Bang Nữ Hoàng Kim Ngọc Bội T18	T18
1064	【Hoàng Kim】Đồng Cừu Chi Chúc Chiếu Bội	11	2		19234	19234	Cái Bang Nữ Hoàng Kim Ngọc Bội T19	T19
1065	【Hoàng Kim】Đồng Cừu Chi U Huỳnh Bội	11	2		19235	19235	Cái Bang Nữ Hoàng Kim Ngọc Bội T20	T20
1071	【Hoàng Kim】Địch Hi Chi Bỉ Dực Phù	11	2		19236	19236	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T16	T16
1072	【Hoàng Kim】Địch Hi Chi Yến Quy Phù	11	2		19237	19237	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T17	T17
1073	【Hoàng Kim】Địch Hi Chi Nguyệt Tiên Phù	11	2		19238	19238	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T18	T18
1074	【Hoàng Kim】Địch Hi Chi Song Ngư Phù	11	2		19239	19239	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T19	T19
1075	【Hoàng Kim】Địch Hi Chi Y Hà Phù	11	2		19240	19240	Cái Bang Nữ Hoàng Kim Hộ Thân Phù T20	T20
10001	Bích Ngọc Trượng-Phỉ Thúy Lục	11	2	10621	13041	13041		
10002	Liên Hoa Lạc-Phù Ảnh Kim	11	2	10622	13042	13042		
10003	Triền Kim Bổng-Hương Mặc Hắc	11	2	10623	13043	13043		
10004	Hắc Sát Bổng-U Thúy Hắc	11	2	10624	13044	13044		
10005	Tử Lô Côn-Thủy Tinh Tử	11	2	10625	13045	13045		
10006	Thanh Long Côn-Cảm Lãm Lục	11	2	10626	13046	13046		
10007	Hỏa Long Tham Châu-U Ám Hồng	11	2	10627	13047	13047		
10008	Xích Long Trụ-U Ám Hồng	11	2	10628	13048	13048		
10009	Kim Long Kinh Thiên-Phù Ảnh Kim	11	2	10629	13049	13049		
10010	Kháng Long Hữu Hối-Hồ Điệp Lam	11	2	10630	13050	13050		
11100	Thục Đồng Côn-U Thúy Hắc	11	2	124	14281	14281		
11101	Thục Đồng Côn-Quỷ Mị Hồng	11	2	12001	14291	14291		
11102	Thục Đồng Côn-Cảm Lãm Lục	11	2	12002	14292	14292		
11103	Thục Đồng Côn-Hổ Phách Đồng	11	2	12003	14293	14293		
11104	Bích Ngọc Trượng-Cảm Lãm Lục	11	2	12004	14294	14294		
11105	Bích Ngọc Trượng-Phù Ảnh Kim	11	2	12005	14295	14295		
11106	Bích Ngọc Trượng-Yêu Cơ Lam	11	2	12006	14296	14296		
11107	Liên Hoa Lạc-U Ám Tử	11	2	12007	14297	14297		
11108	Liên Hoa Lạc-Dạ Mặc Lam	11	2	12008	14298	14298		
11109	Liên Hoa Lạc-Phỉ Thúy Lục	11	2	12009	14299	14299		
11110	Triền Kim Bổng-U Ám Tử	11	2	12010	14300	14300		
11111	Triền Kim Bổng-Phù Ảnh Kim	11	2	12011	14301	14301		
11112	Triền Kim Bổng-Yêu Cơ Lam	11	2	12012	14302	14302		
11113	Hắc Sát Bổng-Cảm Lãm Lục	11	2	12013	14303	14303		
11114	Hắc Sát Bổng-U Ám Hồng	11	2	12014	14304	14304		
11115	Hắc Sát Bổng-Hổ Phách Đồng	11	2	12015	14305	14305		
11116	Tử Lô Côn-Hổ Phách Đồng	11	2	12016	14306	14306		
11117	Tử Lô Côn-Phù Ảnh Kim	11	2	12017	14307	14307		
11118	Tử Lô Côn-Nguyệt Quang Ngân	11	2	12018	14308	14308		
11119	Thanh Long Côn-Phỉ Thúy Lục	11	2	12019	14309	14309		
11120	Thanh Long Côn-Hồ Điệp Lam	11	2	12020	14310	14310		
11121	Thanh Long Côn-Phù Ảnh Kim	11	2	12021	14311	14311		
11122	Hỏa Long Tham Châu-Yêu Cơ Lam	11	2	12022	14312	14312		
11123	Hỏa Long Tham Châu-Phù Ảnh Kim	11	2	12023	14313	14313		
11124	Hỏa Long Tham Châu-Hạnh Tiên Hoàng	11	2	12024	14314	14314		
11125	Xích Long Trụ-Ngọc Nha Bạch	11	2	12025	14315	14315		
11126	Xích Long Trụ-Cảm Lãm Lục	11	2	12026	14316	14316		
11127	Xích Long Trụ-La Lan Tử	11	2	12027	14317	14317		
11128	Kim Long Kinh Thiên-Phỉ Thúy Lục	11	2	12028	14318	14318		
11129	Kim Long Kinh Thiên-U Ám Hồng	11	2	12029	14319	14319		
11130	Kim Long Kinh Thiên-La Lan Tử	11	2	12030	14320	14320		
11131	Kháng Long Hữu Hối-Phỉ Thúy Lục	11	2	12031	14321	14321		
11132	Kháng Long Hữu Hối-Mã Não Hồng	11	2	12032	14322	14322		
11133	Kháng Long Hữu Hối-Bảo Thạch Lam	11	2	12033	14323	14323		
1311	Hắc Ma Trượng	11	2	10901	16201	16201	Cái Bang Nữ Vũ Khí T11	T11
1312	Thanh Long Toái Ngọc	11	2	10902	16202	16202	Cái Bang Nữ Vũ Khí T12	T12
1313	Ứng Long Phần Thiên	11	2	10903	16203	16203	Cái Bang Nữ Vũ Khí T13	T13
1314	Dong Tinh Phệ Nhật	11	2	10904	16204	16204	Cái Bang Nữ Vũ Khí T14	T14
1315	Khôi Long Trượng	11	2	10905	16205	16205	Cái Bang Nữ Vũ Khí T15	T15
1316	Bàn Xà Trượng	11	2	10906	16206	16206	Cái Bang Nữ Vũ Khí T16	T16
1317	Phong Xuy Tân Trúc	11	2	10907	16207	16207	Cái Bang Nữ Vũ Khí T17	T17
1318	Cái Bang Vũ Khí T18	11	2	10908	16208	16208	Cái Bang Nữ Vũ Khí T18	T18
1319	Cái Bang Vũ Khí T19	11	2	10909	16209	16209	Cái Bang Nữ Vũ Khí T19	T19
1320	Cái Bang Vũ Khí T20	11	2	10910	16210	16210	Cái Bang Nữ Vũ Khí T20	T20
1211	【Hiếm】Hắc Ma Trượng	11	2	10901	16201	16201	Cái Bang Nữ Hi Hữu Vũ Khí T11	T11
1212	【Hiếm】Thanh Long Toái Ngọc	11	2	10902	16202	16202	Cái Bang Nữ Hi Hữu Vũ Khí T12	T12
1213	【Hiếm】Ứng Long Phần Thiên	11	2	10903	16203	16203	Cái Bang Nữ Hi Hữu Vũ Khí T13	T13
1214	【Hiếm】Dong Tinh Phệ Nhật	11	2	10904	16204	16204	Cái Bang Nữ Hi Hữu Vũ Khí T14	T14
1215	【Hiếm】Khôi Long Trượng	11	2	10905	16205	16205	Cái Bang Nữ Hi Hữu Vũ Khí T15	T15
1216	【Hiếm】Bàn Xà Trượng	11	2	10906	16206	16206	Cái Bang Nữ Hi Hữu Vũ Khí T16	T16
1217	【Hiếm】Phong Xuy Tân Trúc	11	2	10907	16207	16207	Cái Bang Nữ Hi Hữu Vũ Khí T17	T17
1218	【Hiếm】Cái Bang Vũ Khí T18	11	2	10908	16208	16208	Cái Bang Nữ Hi Hữu Vũ Khí T18	T18
1219	【Hiếm】Cái Bang Vũ Khí T19	11	2	10909	16209	16209	Cái Bang Nữ Hi Hữu Vũ Khí T19	T19
1220	【Hiếm】Cái Bang Vũ Khí T20	11	2	10910	16210	16210	Cái Bang Nữ Hi Hữu Vũ Khí T20	T20
1511	【Kế Thừa】Hắc Ma Trượng	11	2	10901	16201	16201	Cái Bang Nữ Truyện Thừa Vũ Khí T11	T11
1512	【Kế Thừa】Thanh Long Toái Ngọc	11	2	10902	16202	16202	Cái Bang Nữ Truyện Thừa Vũ Khí T12	T12
1513	【Kế Thừa】Ứng Long Phần Thiên	11	2	10903	16203	16203	Cái Bang Nữ Truyện Thừa Vũ Khí T13	T13
1514	【Kế Thừa】Dong Tinh Phệ Nhật	11	2	10904	16204	16204	Cái Bang Nữ Truyện Thừa Vũ Khí T14	T14
1515	【Kế Thừa】Khôi Long Trượng	11	2	10905	16205	16205	Cái Bang Nữ Truyện Thừa Vũ Khí T15	T15
1516	【Kế Thừa】Bàn Xà Trượng	11	2	10906	16206	16206	Cái Bang Nữ Truyện Thừa Vũ Khí T16	T16
1517	【Kế Thừa】Phong Xuy Tân Trúc	11	2	10907	16207	16207	Cái Bang Nữ Truyện Thừa Vũ Khí T17	T17
1518	【Kế Thừa】Cái Bang Vũ Khí T18	11	2	10908	16208	16208	Cái Bang Nữ Truyện Thừa Vũ Khí T18	T18
1519	【Kế Thừa】Cái Bang Vũ Khí T19	11	2	10909	16209	16209	Cái Bang Nữ Truyện Thừa Vũ Khí T19	T19
1520	【Kế Thừa】Cái Bang Vũ Khí T20	11	2	10910	16210	16210	Cái Bang Nữ Truyện Thừa Vũ Khí T20	T20
11134	Hắc Ma Trượng-U Thúy Hắc	11	2	10901	16201	16201		
11135	Hắc Ma Trượng-Phù Ảnh Kim	11	2	12034	17101	17101		
11136	Hắc Ma Trượng-Quỷ Mị Hồng	11	2	12035	17102	17102		
11137	Hắc Ma Trượng-Cảm Lãm Lục	11	2	12036	17103	17103		
11138	Thanh Long Toái Ngọc-Xuân Ý Lục	11	2	10902	16202	16202		
11139	Thanh Long Toái Ngọc-Huyền Xích Hắc	11	2	12037	17104	17104		
11140	Thanh Long Toái Ngọc-Phỉ Thúy Lục	11	2	12038	17105	17105		
11141	Thanh Long Toái Ngọc-Phù Ảnh Kim	11	2	12039	17106	17106		
11142	Ứng Long Phần Thiên-Phù Ảnh Kim	11	2	10903	16203	16203	Cái Bang Nữ Vũ Khí T13· Nhan Sắc 1	T13
11143	Ứng Long Phần Thiên-Hổ Phách Đồng	11	2	12040	17107	17107	Cái Bang Nữ Vũ Khí T13· Nhan Sắc 2	T13
11144	Ứng Long Phần Thiên-Nguyệt Quang Ngân	11	2	12041	17108	17108	Cái Bang Nữ Vũ Khí T13· Nhan Sắc 3	T13
11145	Ứng Long Phần Thiên-Quỷ Mị Hồng	11	2	12042	17109	17109	Cái Bang Nữ Vũ Khí T13· Nhan Sắc 4	T13
11146	Dong Tinh Phệ Nhật-Trán Phóng Chanh	11	2	10904	16204	16204		
11147	Dong Tinh Phệ Nhật-Phỉ Thúy Lục	11	2	12043	17110	17110		
11148	Dong Tinh Phệ Nhật-Yêu Cơ Lam	11	2	12044	17111	17111		
11149	Dong Tinh Phệ Nhật-Mã Não Hồng	11	2	12045	17112	17112		
11150	Khôi Long Trượng-Phù Ảnh Kim	11	2	10905	16205	16205		
11151	Khôi Long Trượng-Quỷ Mị Hồng	11	2	12046	17113	17113		
11152	Khôi Long Trượng-Nguyệt Quang Ngân	11	2	12047	17114	17114		
11153	Khôi Long Trượng-Thủy Mặc Bạch	11	2	12048	17115	17115		
11154	Bàn Xà Trượng-U Ám Lục	11	2	10906	16206	16206		
11155	Bàn Xà Trượng-Bạc Hà Lục	11	2	12049	17116	17116		
11156	Bàn Xà Trượng-Hương Mặc Hắc	11	2	12050	17117	17117		
11157	Bàn Xà Trượng-Tinh Thần Lam	11	2	12051	17118	17118		
11158	Phong Xuy Tân Trúc-Phỉ Thúy Lục	11	2	10907	16207	16207		
11159	Phong Xuy Tân Trúc-Huyền Thiết Hôi	11	2	12052	17119	17119		
11160	Phong Xuy Tân Trúc-Yêu Cơ Lam	11	2	12053	17120	17120		
11161	Phong Xuy Tân Trúc-Khô Mộc Hạt	11	2	12054	17121	17121		
11162	Cái Bang Vũ Khí T18· Lạc Diệp Hạt	11	2	10908	16208	16208		
11163	Cái Bang Vũ Khí T18· Hương Mặc Hắc	11	2	12055	17122	17122		
11164	Cái Bang Vũ Khí T18· Xích Dương Hồng	11	2	12056	17123	17123		
11165	Cái Bang Vũ Khí T18· Phỉ Thúy Lục	11	2	12057	17124	17124		
11166	Cái Bang Vũ Khí T19· La Lan Tử	11	2	10909	16209	16209		
11167	Cái Bang Vũ Khí T19· Bạc Hà Lục	11	2	12058	17125	17125		
11168	Cái Bang Vũ Khí T19· Danh Tử Kim	11	2	12059	17126	17126		
11169	Cái Bang Vũ Khí T19· U Ám Hồng	11	2	12060	17127	17127		
11170	Cái Bang Vũ Khí T20· Phù Ảnh Kim	11	2	10910	16210	16210		
11171	Cái Bang Vũ Khí T20· Mặc Huyết Ngân	11	2	12061	17128	17128		
11172	Cái Bang Vũ Khí T20· Yêu Cơ Lam	11	2	12062	17129	17129		
11173	Cái Bang Vũ Khí T20· Cảm Lãm Lục	11	2	12063	17130	17130		
1910	【Bạch Kim】Tru Tà Chi Kháng Long Hữu Hối	11	2	10630	19400	19400	Cái Bang Nữ Bạch Kim Vũ Khí T10	T10
1911	【Bạch Kim】Tru Tà Chi Hắc Ma Trượng	11	2	10901	19401	19401	Cái Bang Nữ Bạch Kim Vũ Khí T11	T11
1912	【Bạch Kim】Tru Tà Chi Thanh Long Toái Ngọc	11	2	10902	19402	19402	Cái Bang Nữ Bạch Kim Vũ Khí T12	T12
1913	【Bạch Kim】Tru Tà Chi Ứng Long Phần Thiên	11	2	10903	19403	19403	Cái Bang Nữ Bạch Kim Vũ Khí T13	T13
1914	【Bạch Kim】Tru Tà Chi Dong Tinh Phệ Nhật	11	2	10904	19404	19404	Cái Bang Nữ Bạch Kim Vũ Khí T14	T14
1915	【Bạch Kim】Tru Tà Chi Khôi Long Trượng	11	2	10905	19405	19405	Cái Bang Nữ Bạch Kim Vũ Khí T15	T15
6910	【Bạch Kim】Tru Tà Chi Linh Lung Thường	11	2	3151	19642	19642	Cái Bang Nữ Bạch Kim Y Phục T10	T10
6911	【Bạch Kim】Tru Tà Chi Điệp Dực Thường	11	2	3152	19643	19643	Cái Bang Nữ Bạch Kim Y Phục T11	T11
6912	【Bạch Kim】Tru Tà Chi U Bích Thường	11	2	3153	19644	19644	Cái Bang Nữ Bạch Kim Y Phục T12	T12
6913	【Bạch Kim】Tru Tà Chi Mộ Vũ Thường	11	2	3154	19645	19645	Cái Bang Nữ Bạch Kim Y Phục T13	T13
6914	【Bạch Kim】Tru Tà Chi Hồng Trần Thường	11	2	3155	19646	19646	Cái Bang Nữ Bạch Kim Y Phục T14	T14
6915	【Bạch Kim】Tru Tà Chi Triền Ngọc Thường	11	2	3156	19647	19647	Cái Bang Nữ Bạch Kim Y Phục T15	T15
5910	【Bạch Kim】Tru Tà Chi Linh Lung Sai	11	2	3151	19620	19620	Cái Bang Nữ Bạch Kim Mạo Tử T10	T10
5911	【Bạch Kim】Tru Tà Chi Điệp Dực Sai	11	2	3152	19621	19621	Cái Bang Nữ Bạch Kim Mạo Tử T11	T11
5912	【Bạch Kim】Tru Tà Chi U Bích Sai	11	2	3153	19622	19622	Cái Bang Nữ Bạch Kim Mạo Tử T12	T12
5913	【Bạch Kim】Tru Tà Chi Mộ Vũ Sai	11	2	3154	19623	19623	Cái Bang Nữ Bạch Kim Mạo Tử T13	T13
5914	【Bạch Kim】Tru Tà Chi Hồng Trần Sai	11	2	3155	19624	19624	Cái Bang Nữ Bạch Kim Mạo Tử T14	T14
5915	【Bạch Kim】Tru Tà Chi Triền Ngọc Sai	11	2	3156	19625	19625	Cái Bang Nữ Bạch Kim Mạo Tử T15	T15
7910	【Bạch Kim】Chước Ác Chi Linh Lung Hộ Oản	11	2		19631	19631	Cái Bang Nữ Bạch Kim Hộ Oản T10	T10
7911	【Bạch Kim】Chước Ác Chi Điệp Dực Hộ Oản	11	2		19632	19632	Cái Bang Nữ Bạch Kim Hộ Oản T11	T11
7912	【Bạch Kim】Chước Ác Chi U Bích Hộ Oản	11	2		19633	19633	Cái Bang Nữ Bạch Kim Hộ Oản T12	T12
7913	【Bạch Kim】Chước Ác Chi Mộ Vũ Hộ Oản	11	2		19634	19634	Cái Bang Nữ Bạch Kim Hộ Oản T13	T13
7914	【Bạch Kim】Chước Ác Chi Hồng Trần Hộ Oản	11	2		19635	19635	Cái Bang Nữ Bạch Kim Hộ Oản T14	T14
7915	【Bạch Kim】Chước Ác Chi Triền Ngọc Hộ Oản	11	2		19636	19636	Cái Bang Nữ Bạch Kim Hộ Oản T15	T15
8910	【Bạch Kim】Tru Tà Chi Linh Lung Yêu Đái	11	2		19653	19653	Cái Bang Nữ Bạch Kim Yêu Đái T10	T10
8911	【Bạch Kim】Tru Tà Chi Điệp Dực Yêu Đái	11	2		19654	19654	Cái Bang Nữ Bạch Kim Yêu Đái T11	T11
8912	【Bạch Kim】Tru Tà Chi U Bích Yêu Đái	11	2		19655	19655	Cái Bang Nữ Bạch Kim Yêu Đái T12	T12
8913	【Bạch Kim】Tru Tà Chi Mộ Vũ Yêu Đái	11	2		19656	19656	Cái Bang Nữ Bạch Kim Yêu Đái T13	T13
8914	【Bạch Kim】Tru Tà Chi Hồng Trần Yêu Đái	11	2		19657	19657	Cái Bang Nữ Bạch Kim Yêu Đái T14	T14
8915	【Bạch Kim】Tru Tà Chi Triền Ngọc Yêu Đái	11	2		19658	19658	Cái Bang Nữ Bạch Kim Yêu Đái T15	T15
9910	【Bạch Kim】Chước Ác Chi Linh Lung Ngoa	11	2		19664	19664	Cái Bang Nữ Bạch Kim Hài Tử T10	T10
9911	【Bạch Kim】Chước Ác Chi Điệp Dực Ngoa	11	2		19665	19665	Cái Bang Nữ Bạch Kim Hài Tử T11	T11
