ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
9330	Rương Bạch Ngân-Di Tích (Lv159)	37500	Bùa Tẩy Luyện Giày Bậc 14	8653				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	15000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 14	8731				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	15000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 14	8757				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	15000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 14	8770				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	15000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 14	8783				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	0	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 14	8861				1						2						
9330	Rương Bạch Ngân-Di Tích (Lv159)	0	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 14	8887				1						2						
9330	Rương Bạch Ngân-Di Tích (Lv159)	0	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 14	8900				1						2						
9330	Rương Bạch Ngân-Di Tích (Lv159)	0	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 14	8913				1						2						
9330	Rương Bạch Ngân-Di Tích (Lv159)	150000	Bùa Cường Hóa Phòng Cụ	7459				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	50000	Bùa Cường Hóa Trang Sức	7463				1												
9330	Rương Bạch Ngân-Di Tích (Lv159)	150000	500 Cống Hiến			Contrib		500												
9330	Rương Bạch Ngân-Di Tích (Lv159)	120000	1000 Tu Vi			SkillExp		1000												
9894	Rương Bạch Ngân-Di Tích (Lv169)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	Đá Hồn Mạnh Thương Lam-Sơ	9401				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	300000	Rương Mảnh-Thường	9404				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	Rương Mảnh-Cao	9405				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	Rương Quyển-Thường	9406				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	Rương Quyển-Cao	9407				1				2		2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Nón Bậc 15	8602				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 15	8628				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Đai Bậc 15	8641				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Giày Bậc 15	8654				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	15000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 15	8732				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	15000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 15	8758				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	15000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 15	8771				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	15000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 15	8784				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 15	8862				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 15	8888				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 15	8901				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	0	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 15	8914				1						2						
9894	Rương Bạch Ngân-Di Tích (Lv169)	150000	Bùa Cường Hóa Phòng Cụ	7459				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	50000	Bùa Cường Hóa Trang Sức	7463				1												
9894	Rương Bạch Ngân-Di Tích (Lv169)	150000	500 Cống Hiến			Contrib		500												
9894	Rương Bạch Ngân-Di Tích (Lv169)	120000	1000 Tu Vi			SkillExp		1000												
10431	Rương Bạch Ngân-Di Tích (Lv179)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	Đá Hồn Mạnh Thương Lam-Sơ	9401				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	300000	Rương Mảnh-Thường	9404				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	Rương Mảnh-Cao	9405				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	Rương Quyển-Thường	9406				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	Rương Quyển-Cao	9407				1				2		2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Nón Bậc 16	8603				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 16	8629				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Đai Bậc 16	8642				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Giày Bậc 16	8655				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	15000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 16	8733				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	15000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 16	8759				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	15000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 16	8772				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	15000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 16	8785				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 16	8863				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 16	8889				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 16	8902				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	0	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 16	8915				1						2						
10431	Rương Bạch Ngân-Di Tích (Lv179)	150000	Bùa Cường Hóa Phòng Cụ	7459				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	50000	Bùa Cường Hóa Trang Sức	7463				1												
10431	Rương Bạch Ngân-Di Tích (Lv179)	150000	500 Cống Hiến			Contrib		500												
10431	Rương Bạch Ngân-Di Tích (Lv179)	120000	1000 Tu Vi			SkillExp		1000												
8380	Rương Hoàng Kim-Di Tích (Lv99)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	Rương Mảnh-Thường	9404				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	Rương Mảnh-Cao	9405				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	Rương Quyển-Thường	9406				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	Rương Quyển-Cao	9407				1				2		2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	62500	Bùa Tẩy Luyện Nón Bậc 8	8595				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	62500	Bùa Tẩy Luyện Hộ Uyển Bậc 8	8621				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	62500	Bùa Tẩy Luyện Đai Bậc 8	8634				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	62500	Bùa Tẩy Luyện Giày Bậc 8	8647				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	50000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 8	8725				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	50000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 8	8751				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	50000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 8	8764				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	50000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 8	8777				1												
8380	Rương Hoàng Kim-Di Tích (Lv99)	32500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 8	8855				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	32500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 8	8881				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	32500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 8	8894				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	32500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 8	8907				1						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	150000	2000 Chân Khí			ZhenQi		2000												
8380	Rương Hoàng Kim-Di Tích (Lv99)	100000	5000 Chân Khí			ZhenQi		5000												
8380	Rương Hoàng Kim-Di Tích (Lv99)	50000	10000 Chân Khí			ZhenQi		10000						2						
8380	Rương Hoàng Kim-Di Tích (Lv99)	100000	2000 Tu Vi			SkillExp		2000												
8380	Rương Hoàng Kim-Di Tích (Lv99)	0	5000 Tu Vi			SkillExp		5000												
9331	Rương Hoàng Kim-Di Tích (Lv109)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	0	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	300000	Rương Mảnh-Thường	9404				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	150000	Rương Mảnh-Cao	9405				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	50000	Rương Quyển-Thường	9406				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	20000	Rương Quyển-Cao	9407				1				2		2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	37500	Bùa Tẩy Luyện Nón Bậc 9	8596				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 9	8622				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	37500	Bùa Tẩy Luyện Đai Bậc 9	8635				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	37500	Bùa Tẩy Luyện Giày Bậc 9	8648				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 9	8726				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 9	8752				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 9	8765				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 9	8778				1												
9331	Rương Hoàng Kim-Di Tích (Lv109)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 9	8856				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 9	8882				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 9	8895				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 9	8908				1						2						
9331	Rương Hoàng Kim-Di Tích (Lv109)	160000	2000 Tu Vi			SkillExp		2000												
9331	Rương Hoàng Kim-Di Tích (Lv109)	0	5000 Tu Vi			SkillExp		5000												
9332	Rương Hoàng Kim-Di Tích (Lv119)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	250000	Rương Mảnh-Thường	9404				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	250000	Rương Mảnh-Cao	9405				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	40000	Rương Quyển-Thường	9406				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	10000	Rương Quyển-Cao	9407				1				2		2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	37500	Bùa Tẩy Luyện Nón Bậc 10	8597				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 10	8623				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	37500	Bùa Tẩy Luyện Đai Bậc 10	8636				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	37500	Bùa Tẩy Luyện Giày Bậc 10	8649				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 10	8727				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 10	8753				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 10	8766				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 10	8779				1												
9332	Rương Hoàng Kim-Di Tích (Lv119)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 10	8857				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 10	8883				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 10	8896				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 10	8909				1						2						
9332	Rương Hoàng Kim-Di Tích (Lv119)	125000	2000 Tu Vi			SkillExp		2000												
9332	Rương Hoàng Kim-Di Tích (Lv119)	0	5000 Tu Vi			SkillExp		5000												
9333	Rương Hoàng Kim-Di Tích (Lv129)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	150000	Rương Mảnh-Thường	9404				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	350000	Rương Mảnh-Cao	9405				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	40000	Rương Quyển-Thường	9406				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	10000	Rương Quyển-Cao	9407				1				2		2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	37500	Bùa Tẩy Luyện Nón Bậc 11	8598				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 11	8624				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	37500	Bùa Tẩy Luyện Đai Bậc 11	8637				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	37500	Bùa Tẩy Luyện Giày Bậc 11	8650				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 11	8728				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 11	8754				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 11	8767				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 11	8780				1												
9333	Rương Hoàng Kim-Di Tích (Lv129)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 11	8858				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 11	8884				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 11	8897				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 11	8910				1						2						
9333	Rương Hoàng Kim-Di Tích (Lv129)	125000	2000 Tu Vi			SkillExp		2000												
9333	Rương Hoàng Kim-Di Tích (Lv129)	0	5000 Tu Vi			SkillExp		5000												
9335	Rương Hoàng Kim-Di Tích (Lv139)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	0	Rương Mảnh-Thường	9404				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	500000	Rương Mảnh-Cao	9405				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	40000	Rương Quyển-Thường	9406				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	10000	Rương Quyển-Cao	9407				1				2		2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	37500	Bùa Tẩy Luyện Nón Bậc 12	8599				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 12	8625				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	37500	Bùa Tẩy Luyện Đai Bậc 12	8638				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	37500	Bùa Tẩy Luyện Giày Bậc 12	8651				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 12	8729				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 12	8755				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 12	8768				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 12	8781				1												
9335	Rương Hoàng Kim-Di Tích (Lv139)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 12	8859				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 12	8885				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 12	8898				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 12	8911				1						2						
9335	Rương Hoàng Kim-Di Tích (Lv139)	125000	2000 Tu Vi			SkillExp		2000												
9335	Rương Hoàng Kim-Di Tích (Lv139)	0	5000 Tu Vi			SkillExp		5000												
9336	Rương Hoàng Kim-Di Tích (Lv149)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	0	Rương Mảnh-Thường	9404				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	500000	Rương Mảnh-Cao	9405				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	40000	Rương Quyển-Thường	9406				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	10000	Rương Quyển-Cao	9407				1				2		2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	37500	Bùa Tẩy Luyện Nón Bậc 13	8600				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 13	8626				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	37500	Bùa Tẩy Luyện Đai Bậc 13	8639				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	37500	Bùa Tẩy Luyện Giày Bậc 13	8652				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 13	8730				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 13	8756				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 13	8769				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 13	8782				1												
9336	Rương Hoàng Kim-Di Tích (Lv149)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 13	8860				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 13	8886				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 13	8899				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 13	8912				1						2						
9336	Rương Hoàng Kim-Di Tích (Lv149)	125000	2000 Tu Vi			SkillExp		2000												
9336	Rương Hoàng Kim-Di Tích (Lv149)	0	5000 Tu Vi			SkillExp		5000												
9337	Rương Hoàng Kim-Di Tích (Lv159)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	0	Rương Mảnh-Thường	9404				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	500000	Rương Mảnh-Cao	9405				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	40000	Rương Quyển-Thường	9406				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	10000	Rương Quyển-Cao	9407				1				2		2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	37500	Bùa Tẩy Luyện Nón Bậc 14	8601				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 14	8627				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	37500	Bùa Tẩy Luyện Đai Bậc 14	8640				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	37500	Bùa Tẩy Luyện Giày Bậc 14	8653				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 14	8731				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 14	8757				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 14	8770				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 14	8783				1												
9337	Rương Hoàng Kim-Di Tích (Lv159)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 14	8861				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 14	8887				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 14	8900				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 14	8913				1						2						
9337	Rương Hoàng Kim-Di Tích (Lv159)	125000	2000 Tu Vi			SkillExp		2000												
9337	Rương Hoàng Kim-Di Tích (Lv159)	0	5000 Tu Vi			SkillExp		5000												
9895	Rương Hoàng Kim-Di Tích (Lv169)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	0	Rương Mảnh-Thường	9404				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	500000	Rương Mảnh-Cao	9405				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	40000	Rương Quyển-Thường	9406				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	10000	Rương Quyển-Cao	9407				1				2		2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Nón Bậc 15	8602				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 15	8628				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Đai Bậc 15	8641				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	37500	Bùa Tẩy Luyện Giày Bậc 15	8654				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	25000	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 15	8732				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	25000	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 15	8758				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	25000	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 15	8771				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	25000	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 15	8784				1												
9895	Rương Hoàng Kim-Di Tích (Lv169)	12500	【Trác Việt】Bùa Tẩy Luyện Nón Bậc 15	8862				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	12500	【Trác Việt】Bùa Tẩy Luyện Hộ Uyển Bậc 15	8888				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	12500	【Trác Việt】Bùa Tẩy Luyện Đai Bậc 15	8901				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	12500	【Trác Việt】Bùa Tẩy Luyện Giày Bậc 15	8914				1						2						
9895	Rương Hoàng Kim-Di Tích (Lv169)	125000	2000 Tu Vi			SkillExp		2000												
9895	Rương Hoàng Kim-Di Tích (Lv169)	0	5000 Tu Vi			SkillExp		5000												
10432	Rương Hoàng Kim-Di Tích (Lv179)	20000	Đá Hồn Lâm Thanh Vũ-Sơ	9398				1						2						
10432	Rương Hoàng Kim-Di Tích (Lv179)	5000	Đá Hồn Mạnh Thương Lam-Sơ	9401				1				2		2						
10432	Rương Hoàng Kim-Di Tích (Lv179)	0	Rương Mảnh-Thường	9404				1												
10432	Rương Hoàng Kim-Di Tích (Lv179)	500000	Rương Mảnh-Cao	9405				1						2						
10432	Rương Hoàng Kim-Di Tích (Lv179)	40000	Rương Quyển-Thường	9406				1												
10432	Rương Hoàng Kim-Di Tích (Lv179)	10000	Rương Quyển-Cao	9407				1				2		2						
10432	Rương Hoàng Kim-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Nón Bậc 16	8603				1												
10432	Rương Hoàng Kim-Di Tích (Lv179)	37500	Bùa Tẩy Luyện Hộ Uyển Bậc 16	8629				1												
