GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
4045		Thuộc Tính Môn Khách Hàn Thế Trung	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4045		Thuộc Tính Môn Khách Hàn Thế Trung	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4045		Thuộc Tính Môn Khách Hàn Thế Trung	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4046		Thuộc Tính Môn Khách Băng Lân Tích Hoàng	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4047		Thuộc Tính Môn Khách Ngân Câu Hạt Hoàng	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4048		Thuộc Tính Môn Khách Cuồng Tông Ngao Hoàng	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4049		Thuộc Tính Môn Khách Xích Tinh Hổ Hoàng	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4050		Thuộc Tính Môn Khách Hám Thiên Hùng Hoàng	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4051		Thuộc Tính Môn Khách Tử Bối Ngạc Hoàng	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4052		Thuộc Tính Môn Khách Định Hải Kim Cang	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4053		Thuộc Tính Môn Khách Kim Sí Bằng Hoàng	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4054		Thuộc Tính Môn Khách Ngân Giác Tê Hoàng	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4055		Thuộc Tính Môn Khách Trương Phong	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4055		Thuộc Tính Môn Khách Trương Phong	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4055		Thuộc Tính Môn Khách Trương Phong	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4055		Thuộc Tính Môn Khách Trương Phong	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4055		Thuộc Tính Môn Khách Trương Phong	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4055		Thuộc Tính Môn Khách Trương Phong	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4055		Thuộc Tính Môn Khách Trương Phong	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4055		Thuộc Tính Môn Khách Trương Phong	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4055		Thuộc Tính Môn Khách Trương Phong	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4055		Thuộc Tính Môn Khách Trương Phong	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4056		Thuộc Tính Môn Khách Nam Cung Diệt	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4057		Thuộc Tính Môn Khách Phương Miễn	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4057		Thuộc Tính Môn Khách Phương Miễn	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4057		Thuộc Tính Môn Khách Phương Miễn	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4057		Thuộc Tính Môn Khách Phương Miễn	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4057		Thuộc Tính Môn Khách Phương Miễn	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4057		Thuộc Tính Môn Khách Phương Miễn	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4057		Thuộc Tính Môn Khách Phương Miễn	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4057		Thuộc Tính Môn Khách Phương Miễn	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4057		Thuộc Tính Môn Khách Phương Miễn	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4057		Thuộc Tính Môn Khách Phương Miễn	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4058		Thuộc Tính Môn Khách Đường Ảnh	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4058		Thuộc Tính Môn Khách Đường Ảnh	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4058		Thuộc Tính Môn Khách Đường Ảnh	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4058		Thuộc Tính Môn Khách Đường Ảnh	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4058		Thuộc Tính Môn Khách Đường Ảnh	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4058		Thuộc Tính Môn Khách Đường Ảnh	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4058		Thuộc Tính Môn Khách Đường Ảnh	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4058		Thuộc Tính Môn Khách Đường Ảnh	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4058		Thuộc Tính Môn Khách Đường Ảnh	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4058		Thuộc Tính Môn Khách Đường Ảnh	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4059		Thuộc Tính Môn Khách Thu Y Thủy	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4059		Thuộc Tính Môn Khách Thu Y Thủy	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4059		Thuộc Tính Môn Khách Thu Y Thủy	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4059		Thuộc Tính Môn Khách Thu Y Thủy	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4059		Thuộc Tính Môn Khách Thu Y Thủy	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4059		Thuộc Tính Môn Khách Thu Y Thủy	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4059		Thuộc Tính Môn Khách Thu Y Thủy	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4059		Thuộc Tính Môn Khách Thu Y Thủy	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4059		Thuộc Tính Môn Khách Thu Y Thủy	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4059		Thuộc Tính Môn Khách Thu Y Thủy	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4060		Thuộc Tính Môn Khách Thiên Tinh Đạo Trưởng	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4061		Thuộc Tính Môn Khách Yên Nhược Tuyết	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4062		Thuộc Tính Môn Khách Dương Hi Liệt	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4063		Thuộc Tính Môn Khách Thượng Quan Phi Long	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4064		Thuộc Tính Môn Khách Nạp Lan Tiềm Lẫm	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4065		Thuộc Tính Môn Khách Hoàng Chân Y (Tạm chưa có)	1	physical_wooddamage_v	140																		
4066		Thuộc Tính Môn Khách Nạp Lan Chân	1	ignore_fire_resist_v	100	25		lifereplenish_p	8														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	2	ignore_fire_resist_v	100	32		lifereplenish_p	10														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	3	ignore_fire_resist_v	100	38		lifereplenish_p	12														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	4	ignore_fire_resist_v	100	45		lifereplenish_p	14														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	5	ignore_fire_resist_v	100	60		lifereplenish_p	16														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	6	ignore_fire_resist_v	100	100		lifereplenish_p	18														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	7	ignore_fire_resist_v	100	140		lifereplenish_p	20														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	8	ignore_fire_resist_v	100	180		lifereplenish_p	22														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	9	ignore_fire_resist_v	100	220		lifereplenish_p	24														
4066		Thuộc Tính Môn Khách Nạp Lan Chân	10	ignore_fire_resist_v	100	260		lifereplenish_p	26														
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	1	ignore_wood_resist_v	100	25		recover_life_v	320	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	2	ignore_wood_resist_v	100	32		recover_life_v	400	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	3	ignore_wood_resist_v	100	38		recover_life_v	480	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	4	ignore_wood_resist_v	100	45		recover_life_v	560	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	5	ignore_wood_resist_v	100	60		recover_life_v	640	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	6	ignore_wood_resist_v	100	100		recover_life_v	720	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	7	ignore_wood_resist_v	100	140		recover_life_v	800	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	8	ignore_wood_resist_v	100	180		recover_life_v	880	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	9	ignore_wood_resist_v	100	220		recover_life_v	960	75													
4067		Thuộc Tính Môn Khách Tiểu Ảnh Phong	10	ignore_wood_resist_v	100	260		recover_life_v	1040	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	1	ignore_wood_resist_v	100	25		recover_life_v	320	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	2	ignore_wood_resist_v	100	32		recover_life_v	400	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	3	ignore_wood_resist_v	100	38		recover_life_v	480	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	4	ignore_wood_resist_v	100	45		recover_life_v	560	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	5	ignore_wood_resist_v	100	60		recover_life_v	640	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	6	ignore_wood_resist_v	100	100		recover_life_v	720	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	7	ignore_wood_resist_v	100	140		recover_life_v	800	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	8	ignore_wood_resist_v	100	180		recover_life_v	880	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	9	ignore_wood_resist_v	100	220		recover_life_v	960	75													
4068		Thuộc Tính Môn Khách Dương Thiết Tâm	10	ignore_wood_resist_v	100	260		recover_life_v	1040	75													
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	1	ignore_earth_resist_v	100	25		ignore_defense_v	80														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	2	ignore_earth_resist_v	100	32		ignore_defense_v	100														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	3	ignore_earth_resist_v	100	38		ignore_defense_v	120														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	4	ignore_earth_resist_v	100	45		ignore_defense_v	140														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	5	ignore_earth_resist_v	100	60		ignore_defense_v	160														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	6	ignore_earth_resist_v	100	100		ignore_defense_v	180														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	7	ignore_earth_resist_v	100	140		ignore_defense_v	200														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	8	ignore_earth_resist_v	100	180		ignore_defense_v	220														
