MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
3319	Xạ Thạch Hổ	1	120	1	9				15					3403										20			1																	
3320	Xạ Thạch Hổ_Phụ	1	120	1	9				15				412											20			1			100														
3321	Lưu Tinh Tiễn	1	60	0	3				11			1					-100										1						1											
3322	Lưu Tinh Tiễn_Phụ 1	1	20	0	3				10			1															1						1											
3323	Lưu Tinh Tiễn_Lạc Tiễn	0	0	0	10				6				428														1						1											
3324	Lưu Tinh Tiễn_Sát thương	0	0	0	64			15	31			1		3026													1																	
3325	Lưu Tinh Tiễn_Địa Liệt	0	0	0	10				23			1	3428														1						1											
3326	Tụ Năng Tiễn	0		0	6				30				412				-700							10			1																	
3327	Tụ Năng Tiễn_Phụ 1	1	100	0	6				20				412				-700							10			1																	
3346	Trảo Kích	0	0	0	5				3					165													1																	
3348	Bổ Nhào_Phụ	0	0	0	15				3					3024													1																	
3349	Ma Hỏa Luyện Ngục	1	50	0	6				12				56	3026													1																	
3350	Ma Hỏa Luyện Ngục_Hỏa Cầu	0	0	0	6				30				56				475										1																	
3351	Ma Hỏa Luyện Ngục_Hiệu ứng nổ	0	0	0	18				30				1808														1																	
3352	Ma Hỏa Luyện Ngục_Sát thương nổ	0	0	0	18				5					3026													1																	
3353	Chưởng Kích	0	0	0	5				3					180													1																	
3355	Chí Tôn Bào Hao	0	0	0	20				3					3024													1																	
3356	Cắn xé	0	0	0	5				3					146													1																	
3357	Độc Dịch	3	100	1	22			15	100			1	1396	3027				1									1																	
3358	Sương Độc	1	10	1	12			10	100			1	13358	3027													1																	
3359	Ném Tuyết	1	90	1	5				10		1		23365	33359																														
3360	Tuyết Kim Châm	1	90	1	3				8					33359																														
3361	Tuyết Trói Buộc	1	60	1	3				11					33359																														
3362	Tuyết Ngáng Chân	1	60	1	3				11					33359																														
3363	Tuyết Mê Hồn	1	60	1	3				11					33359																														
3364	Tuyết Tấn Công	1	60	1	3				11					33359																														
3365	Thiên Tiên Tuyết Vũ	1	40	1	5				16				23365	33359																														
3373	Bẫy (Kim)	1	50	1	3				9				1843				20							-5			1																	
3375	Bẫy (Mộc)	0	0	1	18				76				13358														1																	
3376	Bẫy (Mộc)_Phụ	0	0	1	18			15	76			1		3027													1																	
3377	Bẫy (Thủy)	1	20	0	3				14				55														1																	
3378	Bẫy (Thủy)_Phụ	0	0	0	5				6					3025	2												1																	
3379	Bẫy (Hỏa)	1	20	1	18				9																		1																	
3380	Bẫy (Hỏa)_Hiệu Ứng 1	0	0	1	18				25				1327					1									1																	
3381	Bẫy (Hỏa)_Hiệu Ứng 2	0	0	1	18				30				26														1																	
3382	Bẫy (Hỏa)_Sát Thương	0	0	1	18				5					3026													1																	
3383	Bẫy (Thổ)	0	0	1	18				25				1314														1																	
3384	Bẫy (Thổ)_Sát thương	0	0	1	18				3																		1																	
3385	Bẫy (Thổ)_Hiệu quả Địa Liệt	0	0	1	18				25				1318														1																	
3386	Niên Thú Băng Trận	1	20	1	8				75								-60										1																	
3387	Niên Thú Băng Trận_Sát Thương	0	0	1	8				20					33359													1																	
3388	Niên Thú Băng Trận_Hiệu Ứng	0	0	1	8				25				51														1																	
3389	Niên Thú Băng Trận_Định Thân	0	0	1	1				2																																			
3390	Niên Thú Băng Trận_Đóng Băng	0	0	1	1				2																																			
3391	Niên Thú Băng Trận_Hỗn Loạn	0	0	1	1				2																																			
3392	Niên Thú Băng Trận_Choáng	0	0	1	1				2																																			
3393	Niên Thú Băng Trận_Làm Chậm	0	0	1	1				2																																			
3502	Tuyết Kim Châm_Phụ	1	90	1	5				8				23360																															
3503	Tuyết Trói Buộc_Phụ	1	60	1	3				11				23361																															
3504	Tuyết Ngáng Chân_Phụ	1	60	1	3				11				23362																															
3505	Tuyết Mê Hồn_Phụ	1	60	1	3				11				23363																															
3506	Tuyết Tấn Công_Phụ	1	60	1	3				11				23364																															
3507	Kỹ năng Pháo Hoa 1	0	0	1	30				5		1			3026													1																	
3508	Kỹ năng Pháo Hoa 1_Hiệu ứng	0	0	1	30				45				13507														1																	
3509	Kỹ năng Pháo Hoa 1	0	0	1	30				5		1			3026													1																	
3510	Kỹ năng Pháo Hoa 1_Hiệu ứng	0	0	1	30				45				13509														1																	
3511	Kỹ năng Pháo Hoa 1	0	0	1	30				5		1			3026													1																	
3512	Kỹ năng Pháo Hoa 1_Hiệu ứng	0	0	1	30				45				13511														1																	
3514	Niên Thú Va Chạm_Phụ	0	0	1	12				3					3024													1																	
3515	Niên Thú va chạm_Hiệu quả	0	0	1	6				30				18														1																	
3516	Niên Thú Gầm Thét	1	30	1	2				15					3027	2												1																	
3517	Niên Thú Gầm Thét_Hiệu quả	1	15	1	2				30				1548				180										1																	
3518	Niên Thú Biến Dê	0	0	1	25				5					3025													1																	
3520	Niên Thú Biến Dê_Hiệu quả	0	0	1	25				30				4490														1																	
3521	Cảnh báo biến dê (Xung quanh bản thân 3m)	0	0	1	3				30				1453														1																	
3591	Hoàn Băng Quyết	0	0	1	7				20					33359	3												1																	
3592	Hoàn Băng Quyết_Biểu hiện	1	50	1	7				20				23365														1																	
3593	Ném Cầu Tuyết Vô Hạn	1	90	1	5				10		1		23365	33359																														
3671	Bá Vương Thương	0	0	0	12				3					3026			120										1																	
3672	Liệt Diệm Trảm	1	70	0	8				12					3026													1																	
3673	Liệt Diệm Trảm_Hiệu Quả 1	0	0	0	6				20				13673														1																	
3674	Liệt Diệm Trảm_Hiệu Quả 2	0	0	0	6				20				13674														1																	
3675	Nổ Tung	1	50	0	8				21					3026													1																	
3676	Viêm Bộc_Hiệu Quả	0	0	0	6				30				13676														1																	
3678	Thiên Quân Vạn Mã_Sát thương	1	140	0	12				6					3026			110										0																	
3679	Hồng Môn Yến	0	0	0	15				5					3026		1											1																	
3680	Hồng Môn Yến_Hiệu ứng	0	0	0	15				30				13680														1																	
3681	Hàn Tinh	0	0	1	15				5					3025		1											1																	
3682	Hàn Tinh_Hiệu ứng	0	0	1	15				30				13682			1											1																	
3683	Hàng Băng Thích	0	0	1	4				5				2560														1																	
3684	Hàng Băng Thích_Phụ	5	100	1	4				15		1		2560	3025										5			1																	
3685	Bóng Nước	0	0	1	8				15				13685														1																	
3686	Bóng Nước_Phụ	1	30	1	8				40		1		13685	34012													1																	
3687	Độc Châm	1	60	1	4				16				23687	34301		1								10			1																	
3688	Hoa Diệp Phi Vũ	0	0	1	20				5				13688	34301		1											1																	
3689	Hạt Hoàng Cổ	0	0	1	15				5					34301		1											1																	
3690	Hạt Hoàng Cổ_Hiệu ứng	0	0	1	15				30				13690			1											1																	
3691	Mãnh Lực	0	0	0	9				6					3026			120										1																	
3692	Ngục Hỏa Thiên Diệm	0	0	1	6				40				13692				100										1																	
3693	Ngục Hỏa Thiên Diệm_Phụ	1	40	1	6				13					3026			50										1																	
3694	Hỏa Diệm Lạc Đạn	0	0	1	8				8				13694														1		1808															
3695	Hỏa Diệm Lạc Đạn_Sát thương	0	0	1	8				3					3026													1																	
3711	Tam Quy Nguyên Khí	1	40	0	5				20				1548														1																	
3712	Tẩm Độc Chưởng	0	0	0	1				3					34001													1																	
3713	Lôi Điện Pháp Trận-Độc (4m)	0	0	1	22			15	76			1		34101				1									1																	
3714	Lôi Điện Pháp Trận-Độc (4m)_Lôi Điện	0	0	1	22				15				24125					1									1																	
3715	Lôi Điện Pháp Trận-Độc (4m)_Địa Liệt	0	0	1	9				15				34125														1																	
3717	Tam Quy Nguyên Khí_Phụ	1	100	1	6				9					3027	1												1																	
3718	Ngũ Độc Địch Chú	0	0	0	12				3					34301						5985			1				1																	
3719	Ngũ Độc Địch Chú_Hiệu ứng	0	0	0	12				20				24302							5985			1				1																	
3720	Âm Phong Thực Cốt	0	0	1	22				5					3603													1																	
3721	Âm Phong Thực Cốt_Hiệu ứng	0	0	1	22				45				24309														1						1											
3733	Vạn Cổ Thực Tâm	0	0	1	24				5																		1																	
3734	Vạn Cổ Thực Tâm_Hiệu ứng	0	0	1	24				45				24353														1						1											
3736	Cơ Quan Cung Tiễn	1	100	0	6				21					3401													1																	
3737	Cơ Quan Cung Tiễn_Hiệu Ứng	1	100	0	6				21				182														1																	
3738	Cơ Quan Cung Tiễn_Kim	1	100	0	6				21					3401													1																	
3739	Cơ Quan Cung Tiễn_Hiệu Ứng Kim	1	100	0	6				21				2722														1																	
3740	Cơ Quan Cung Tiễn_Mộc	1	100	0	6				21					1892													1																	
3741	Cơ Quan Cung Tiễn_Hiệu Ứng Mộc	1	100	0	6				21				2723														1																	
3742	Cơ Quan Cung Tiễn_Thủy	1	100	0	6				21					1893													1																	
3743	Cơ Quan Cung Tiễn_Hiệu Ứng Thủy	1	100	0	6				21				2724														1																	
3744	Cơ Quan Cung Tiễn_Hỏa	1	100	0	6				21					1894													1																	
3745	Cơ Quan Cung Tiễn_Hiệu Ứng Hỏa	1	100	0	6				21				2725														1																	
3746	Cơ Quan Cung Tiễn_Thổ	1	100	0	6				21					1895													1																	
3747	Cơ Quan Cung Tiễn_Hiệu Ứng Thổ	1	100	0	6				21				2726														1																	
3751	Pháo Tháp	0	0	1	8				3					3026													1																	
3752	Pháo Tháp_Cảnh Báo	0	0	1	8				2				14					1									1																	
3753	Pháo Tháp_Địa Liệt	0	0	1	8				30				26														1																	
3802	Băng Thanh Ngọc Nhuận_Phụ	0	0	1	60				15		1			13801									1				1																	1
3856	Địa Bộc Thiên Tinh	1	60	0	3				15			1					-100										1																	
3857	Địa Bộc Thiên Tinh_Phụ	1	20	0	3				10			1															1																	
3858	Địa Bộc Thiên Tinh_Lưu Tinh	0	0	0	10			6	18				1327														1																	
3859	Địa Bộc Thiên Tinh_Địa Liệt	0	0	1	10				40				1808														1																	
3860	Địa Bộc Thiên Tinh_Sát thương	0	0	0	64			7	30		0	1		3026													1																	
3901	Bá Vương Thương	0	0	0	12				3					3026			120										1																	
3902	Hồng Môn Yến	0	0	0	16				5					3026		1											1																	
3903	Hồng Môn Yến_Hiệu ứng	0	0	0	16				30				13680														1																	
3904	Hàn Tinh	0	0	1	15				5					3025		1											1																	
3905	Hàn Tinh_Hiệu ứng	0	0	1	15				30				13682			1											1																	
3906	Hàng Băng Thích	0	0	1	4				5				2560														1																	
3907	Hàng Băng Thích_Phụ	5	100	1	4				15		1		2560	3025										5			1																	
3908	Độc Châm	1	60	1	4				16				23687	34301		1								10			1																	
3909	Hạt Hoàng Cổ	0	0	1	15				5					34301		1											1																	
3910	Hạt Hoàng Cổ_Hiệu ứng	0	0	1	15				30				13690			1											1																	
3911	Hạt Hoàng Cổ_Phụ 1	2	200	0	6				90														1				1																	
3912	Hạt Hoàng Cổ_Phụ 2	0	0	0	6				5		1												1				1																	
3913	Mãnh Lực	0	0	0	9				6					3026			120										1																	
3914	Ngục Hỏa Thiên Diệm	0	0	1	6				40				13692														1																	
3915	Ngục Hỏa Thiên Diệm_Phụ	1	55	1	6				13					3026													1																	
3916	Viêm Kích	1	100	0	6				15					3026			30										1																	
3917	Viêm Kích_Phụ	1	100	0	6				15				2716				30										1																	
3918	Thanh Sơn Ngã Ý	0	0	1	4				5				1835														1																	
3919	Thanh Sơn Ngã Ý_Phụ	5	100	1	4				15		1		1835	3026										5			1																	
3920	Võ Tắc Thiên-Đánh Thường	1	100	0	6				15				13920	3025			30										1																	
3921	Sức Mạnh Nữ Đế	0	0	0	64				5																		1																	
3922	Sức Mạnh Nữ Đế_Đóng Băng	0	0	0	6				5					817													1																	
3923	Thiên Sơn Cầm Khúc	1	150	0	7				6				24601	34601										30	1000	3	1																	
3924	Phi Yến Lăng Ba	1	80	0	6				10					34606	1										1000	3	1																	
3925	Ngân Bình Ngọc Toái	0	0	0	13				3	16			24609	34606											1000	3	1																	
3926	Quỷ Cốc Tử-Công Thường	0	0	1	10				5					34002													1																	
3927	Quỷ Cốc Tử-Công thường_Hiệu ứng	0	0	1	10				30				2842				-250										1						1											
3928	Hợp Tung Liên Hoành	0	0	0	64				3					34002													1																	
3929	Hợp Tung Liên Hoành_Hiệu ứng	0	0	0	64				20				13206														1						1											
3930	Trương Tam Phong-Công Thường	0	0	1	10				5					3604													1																	
3931	Trương Tam Phong-Công thường_Hiệu ứng	0	0	1	10				30				2802														1																	
3932	Âm Dương Quyết	0	0	0	64				5																		1																	
4001	Đường Môn Ám Khí	5	70	0	5				16		1		24004	34001						5929					1000	3	1																	
4002	Đường Môn Ám Khí 2	5	70	0	5				16		1		24004	34001						5929					1000	3	1																	
4003	Đường Môn Ám Khí 3	5	70	0	5				16		1		24004	34001						5929					1000	3	1																	
4004	Đường Môn Ám Khí 4	5	70	0	5				16		1		24004	34001						5929					1000	3	1																	
4006	Triền Thân Thích. Kỹ năng chính trì hoãn đạn	0	0	0	1				21				14006														1																	
4007	Triền Thân Thích_Sát thương nổ	0	0	1	9				5					34002						5924					1000	3	1																	
4008	Bạo Vũ Lê Hoa	0	0	1	8				5	25			24008	34001						5926							1																	
4009	Mê Ảnh Tung-Hàm Sa Xạ Ảnh	1	90	1	4				6				24009	34001											1000	3	1																	
4012	Cửu Cung Phi Tinh	0	0	1	4				7				24012														1																	
4013	Cửu Cung Phi Tinh_Phụ 1	5	100	1	4				15		1		24012	34012										5			1																	
4015	Tôi Độc Thuật	0	0	0	64				2																																			
4016	Tôi Độc Thuật_Đồng đội	0	0	0	64				2																																			
4025	Cửu Cung Phi Tinh_Phụ 2	0	0	1	4				5				24025														1																	
4026	Cửu Cung Phi Tinh_Phụ 3	1	87	1	4				3				24025														1																	
4032	Thiên Cơ Khổng Tước Linh	0	0	0	64				15				24032														1						1											
4033	Thiên Cơ Khổng Tước Linh_Hiệu Quả 1	0	0	0	64				15				24032														1						1											
4034	Thiên Cơ Khổng Tước Linh_Hiệu Quả 2	0	0	0	64				15				24032														1						1											
4035	Thiên Cơ Khổng Tước Linh_Sát thương	0	0	0	64			5	16			1		34002													1																	
4048	Đường Môn Ám Khí_Tán Tiêu 1	1	70	1	4				9		1		24001	34001											1000	3	1																	
4049	Đường Môn Ám Khí_Tán Tiêu 2	1	70	1	4				9		1		24001	34001											1000	3	1																	
4050	Đường Môn Ám Khí_Tán Tiêu 3	1	70	1	4				9		1		24001	34001											1000	3	1																	
4051	Đường Môn Ám Khí_Tán Tiêu 4	1	70	1	4				9		1		24001	34001											1000	3	1																	
4061	Truy Tinh Trục Điện_Phụ	0	0	0	6				5		1																1																	
4063	Triền Thân Thích-Bí Kíp-Sơ-dohitskill	0	0	0	6				2		1																1																	
4064	Triền Thân Thích-real	0	0	1	9				450		1		24006														1		34007			24007												
4101	Côn Lôn Kiếm Pháp	0	0	0	13				5					34101			126			5950					1000	3	1																	
4102	Côn Lôn Kiếm Pháp 2	0	0	0	13				5					34102			126			5950					1000	3	1																	
4103	Côn Lôn Kiếm Pháp 3	0	0	0	13				5					34103			126			5950					1000	3	1																	
4104	Côn Lôn Kiếm Pháp 4	0	0	0	13				5					34104			126			5950					1000	3	1																	
4107	Tiên Nhân Chỉ Lộ_Phụ	1	250	0	16				4					34107											1000	3																		
4108	Hỗn Độn Kiếm Trận	3	250	1	20			5	121			1	24108	34101											1000	3	1																	
4109	Tiếu Phong Tam Liên Kích_Phụ-Sát thương phạm vi	0	0	1	13				5	3			24110	34101											1000	3	1																	
4110	Tiếu Phong Tam Liên Kích	5	80	0	5				16		1		24110														1																	
4112	Lôi Động Cửu Thiên	2	200	1	4				10					24112						5949																								
4113	Lôi Động Cửu Thiên vòng 2	2	200	1	4				10					24125						5949																					0			
4114	Lôi Động Cửu Thiên vòng 2_Địa Liệt	0	0	1	9				15				34125																															
4128	Côn Hư Trụy Vô Phong	0	0	0	64				3					34101											1000	3	1																	
4132	Nhất Khí Tam Thanh_Đạn Chính	0	0	1	60				3																		1																	
4157	Thử nghiệm. Thử nghiệm hitskill mới	0	0	1	64			12	70			1	807	34201			500								1000	3	1					6807												1
4158	Thử nghiệm. Thử nghiệm hitskill mới. Phụ	1	70	0	5				16				24004	34001						5929					1000	3	1																	
4201	Cái Bang Chưởng Pháp	0	0	0	13				6					34201			126			5965					1000	3	1																	
4202	Cái Bang Chưởng Pháp 2	0	0	0	13				6					34202			126			5965					1000	3	1																	
4203	Cái Bang Chưởng Pháp 3	0	0	0	13				6					34203			126			5965					1000	3	1																	
4204	Cái Bang Chưởng Pháp 4	0	0	0	13				6					34203			126			5965					1000	3	1																	
4205	Cái Bang Chưởng Pháp 5	0	0	0	13				6					34204			126			5965					1000	3	1																	
4206	Hàng Long Hữu Hối	1	80	0	8				15					3407											1000	3	1																	
4207	Hàng Long Hữu Hối_Hiệu Quả	0	0	0	8				15				24206														1						1											
4208	Khốn Long Công	0	0	1	16				44				14210														1					24210												
4209	Khốn Long Công_Phụ 1	0	0	1	16				5					3026											1000	3	1																	
4210	Khốn Long Công_Phụ 2	0	0	1	16				6				24208														1																	
4213	Long Chiến Vu Dã	0	0	1	20				90				24213														1					24215												
4214	Long Chiến Vu Dã_Phụ 1	0	0	1	20				3					34201											1000	3	1																	
4215	Long Chiến Vu Dã_Phụ 2	0	0	1	20				10				24214														1																	
4216	Long Chiến Vu Dã_Phụ 3	0	0	1	28				5																		1																1	
4217	Long Chiến Vu Dã_Phụ 4	2	60	1	6				13		1		1323	34201											1000	3	1																	
4227	Kim Thiền Thoát Xác_Hiệu ứng thi triển	0	0	1	20				30				14132														1																	
4230	Thâu Thiên Hoán Nhật _Phụ	3	200	1	5				6		1			34104													1																	
4231	Khốn Long Công_Nổ	0	0	1	20				30				24209								5968						1																	
4232	Giáng Long Thập Bát Chưởng	1	100	0	8				15				24206														1																	
4233	Giáng Long Thập Bát Chưởng_Phụ 1	1	100	0	8				15				24206														1																	
4234	Giáng Long Thập Bát Chưởng_Phụ 2	1	100	0	8				15				24206														1																	
4235	Giáng Long Thập Bát Chưởng_Sát thương	0	0	1	64				3					3407													1																	
4236	Giáng Long Thập Bát Chưởng_Rồng Rơi	0	0	0	8				8				24236														1		34236															
4254	Long Chiến Vu Dã-Cao_Phụ	0	0	1	2				2		1																																	
4301	Ngũ Độc Địch Chú	0	0	0	8				3					34301						5985			1		1000	3	1																	
4302	Ngũ Độc Địch Chú 2	0	0	0	8				3					34302						5985			1		1000	3	1																	
4303	Ngũ Độc Địch Chú 3	0	0	0	8				3					34303						5985			1		1000	3	1																	
4304	Ngũ Độc Địch Chú 4	0	0	0	8				3					34304						5985			1		1000	3	1																	
4305	Ngũ Độc Địch Chú_Hiệu ứng	0	0	0	8				25				24301										1				1						1											
4306	Ngũ Độc Địch Chú 2_Hiệu ứng	0	0	0	8				25				24302										1				1						1											
4307	Ngũ Độc Địch Chú 3_Hiệu ứng	0	0	0	8				25				24303										1				1						1											
4308	Ngũ Độc Địch Chú 4_Hiệu ứng	0	0	0	8				25														1				1						1											
4309	Âm Phong Thực Cốt	0	0	1	15				5					3603											1000	3	1																	
4310	Âm Phong Thực Cốt_Hiệu ứng	0	0	1	15				30				24309														1						1											
4312	Triệu Hồi Độc Trùng_Linh Xà	0	0	0	30				5		1									5994							1																	
4314	Triệu Hồi Độc Trùng_Bích Thiềm	0	0	0	30				5		1									5995							1																	
4316	Triệu Hồi Độc Trùng_Xích Hạt	0	0	0	30				5		1									5996							1																	
4318	Triệu Hồi Độc Trùng_Phong Ngô	0	0	0	30				5		1									5997							1																	
4320	Triệu Hồi Độc Trùng_Mặc Tri	0	0	0	30				5		1									5998							1																	
4322	Linh Xà-Đánh Thường	0	0	0	3				3					34328																														
4323	Kỹ năng Linh Xà (Tàn Phế) 	2	60	0	5				15		1		24323	34328									1				1																	
4324	Bích Thiềm-Đánh Thường	0	0	0	3				3					34328																														
4325	Kỹ năng Bích Thiềm (Giảm Kháng Mộc) 	0	0	0	8				3					34328									1				1																	
4326	Kỹ năng Bích Thiềm (giảm Kháng Mộc) _Hiệu ứng	0	0	0	8				30				24325										1				1						1											
4327	Xích Hạt-Đánh Thường	0	0	0	3				3					34328																														
4329	Phong Ngô-Đánh Thường	0	0	0	3				3					34328																														
4330	Kỹ năng Phong Ngô (Giảm né tránh) 	2	60	0	5				15		1		24330	34328									1				1																	
4332	Mặc Thù-Đánh Thường	0	0	0	3				3					34328																														
4333	Kỹ năng Mặc Thù (Tăng thời gian Độc)	2	60	0	5				15		1		24333	34328									1				1																	
4334	Mê Tâm Cổ	0	0	0	10				5		1												1				1																	
4335	Mê Tâm Cổ_Phụ 1	2	200	0	6				118				14336										1				1																	
4337	Mê Tâm Cổ_Phụ 2	0	0	0	6				5		1												1				1																	
4339	Vạn Cổ Thực Tâm	0	0	1	20				5																		1																	
4340	Vạn Cổ Thực Tâm_Phụ	0	0	1	20				5					34301											1000	3	1																	
4346	Vô Hình Cổ_Phụ	0	0	1	10				3		1			34328											1000	3	1		34007															
4351	Ngũ Độc Kỳ Kinh_Phụ 1	0	0	0	25				5		1			34301											1000	3	1																	
4352	Ngũ Độc Kỳ Kinh_Phụ 2	2	80	0	5				9		1		24346														1		34346															
4353	Vạn Cổ Thực Tâm_Hiệu ứng	0	0	1	15				45				24353														1						1											
4354	Vạn Cổ Thiên Tiên Chiếu	0	0	0	8				30				24354														1			50												1		
4355	Vạn Cổ Thiên Tiên Chiếu_Phụ 1	0	0	0	8				30				24354														1			100												1		
4356	Vạn Cổ Thiên Tiên Chiếu_Phụ 2	0	0	0	8				24				24354														1		34354															
4357	Vạn Cổ Thiên Tiên Chiếu_Sát thương	0	0	1	64				3					34302											1000	3	1																	
4360	Vạn Cổ Thiên Tiên Chiếu_Hiệu ứng nổ 1	0	0	0	8				30				34354														1			50												1		
4361	Vạn Cổ Thiên Tiên Chiếu_Hiệu ứng nổ 2	0	0	0	8				30				34354														1			100												1		
4401	Tàng Kiếm Kiếm Pháp	0	0	0	13				3					34401			126			6005					1000	3	1																	
4402	Tàng Kiếm Kiếm Pháp 2	0	0	0	13				3					34401			126			6005					1000	3	1																	
4403	Tàng Kiếm Kiếm Pháp 3	0	0	0	13				3					34401			126			6005					1000	3	1																	
4404	Tàng Kiếm Kiếm Pháp 4	0	0	0	13				3					34401			126			6005					1000	3	1																	
4405	Tàng Kiếm Kiếm Pháp 5	0	0	0	13				3					34401			126			6005					1000	3	1																	
4406	Đoạn Triều	1	1000	1	12				2					166			50								1000	3	1																	
4409	Ngọc Tuyền Ngư Dược_Phụ	0	0	0	12				3					166											1000	3	1																	
4413	Phong Tháp Vân Cảnh_Nổ ban đầu	0	0	1	19				3	42			24416														1					24414												
4414	Phong Tháp Vân Cảnh_Kiếm Trận Ngoại Vi-dohitskill	0	0	1	72			15	121			1	24415					1									1																1	
4415	Phong Tháp Vân Cảnh_Gọi Phi Kiếm	5	40	1	1				4																		1							1									1	
4416	Phong Tháp Vân Cảnh_Phi Kiếm tấn công	1	250	1	6				6				24425	166											1000	3	1																	
4417	Hạc Quy Cô Sơn	0	0	0	64				2																		1																	
4419	Hạc Quy Cô Sơn_Địch	0	0	0	64				2																		1																	
4425	Vân Thê Tùng_Phụ 1-Phi Kiếm Xoay Vòng	6	120	1	5				20				24425	166										5	1000	3	1								1			Khi loại là đạn xoay vòng thì điền 1, khi đạn quay về sẽ theo sau người chơi						
4429	Hoàng Long Thổ Thúy_Phụ	0	0	1	15				3	12			14425	3024											1000	3	1																	
4430	Phong Tháp Vân Cảnh_Hiệu quả duy trì vòng trong-Biểu hiện	0	0	1	19				2	119			24413														1					24414	1											
4433	Tàng Kiếm Nộ Khí	0	0	0	64				5					166											1000	3	1																	
4434	Tàng Kiếm Nộ Khí_Phụ	0	0	0	64				5					166											1000	3	1																	
4446	Phong Tháp Vân Cảnh-Sơ_Sát thương ban đầu	0	0	1	19				3					3024													1																	
4501	Trường Ca Phiến Quyết	1	120	0	10				6				24501	34501						6025				10	1000	3	1																	
4502	Trường Ca Phiến Quyết 2	1	120	0	10				6				24502	34501						6025				10	1000	3	1																	
4503	Trường Ca Phiến Quyết 3	1	120	0	10				6				24503	34501						6025				10	1000	3	1																	
4504	Trường Ca Phiến Quyết 4	1	120	0	10				6				24504	34504						6025				10	1000	3	1																	
4506	Bình Sa Nhạn Lạc	1	900	0	18				2					34504			20								1000	3	1																	
4507	Bình Sa Nhạn Lạc_Phụ	1	150	0	18				7				24506				120										1						1											
4508	Vân Sinh Kết Hải	3	100	1	24				120				24508														1																	
4510	Vân Sinh Kết Hải _Đồng đội	3	100	1	24				15																		1																	
4512	Thanh Âm Trường Khiếu	5	30	0	4				13		1		24512	34504										10	1000	3	1																	
4513	Thanh Âm Trường Khiếu_Phụ 1	5	30	0	4				13		1		24513	34504										10	1000	3	1																	
4514	Thanh Âm Trường Khiếu_Phụ 2	5	30	0	4				13		1		24516	34504										10	1000	3	1																	
4515	Thanh Âm Trường Khiếu_Phụ 3	5	30	0	4				13		1		24515	34504										10	1000	3	1																	
4516	Thanh Âm Trường Khiếu_Phụ 4	5	30	0	4				13		1		24514	34504										10	1000	3	1																	
4518	Giang Trục Nguyệt Thiên	0	0	1	24				90				24518														1					34518												
4519	Giang Trục Nguyệt Thiên_Sát thương	0	0	1	24				3					34519											1000	3	1																	
4520	Giang Trục Nguyệt Thiên_BUFF	0	0	1	24				15					34508													1																	
4521	Giang Trục Nguyệt Thiên_Hiệu ứng	0	0	1	24				30				24521														1																	
4523	Dạ Dẫn Phong Lam_Phụ	0	0	1	20				3					34504											1000	3	1																	
4524	Dạ Dẫn Phong Lam_Hiệu ứng	0	0	1	20				45				14524												1000	3	1																	
4528	Ma Âm Triền Nhiễu_Phụ	0	0	1	10				3		1			34519													1																	
4530	Hồi Mộng Trục Quang_Hồi Phục	0	0	1	20				3		1			34104													1																	
4531	Hồi Mộng Trục Quang_Trạng thái	0	0	1	20				3					34504													1																	
4532	Hồi Mộng Trục Quang_Bị Thương	0	0	0	20				3																1000	3	1																	
4533	Hồi Mộng Trục Quang_Tàn Phế	0	0	0	20				3																1000	3	1																	
4534	Hồi Mộng Trục Quang_Làm Chậm	0	0	0	20				3																1000	3	1																	
4535	Hồi Mộng Trục Quang_Tê liệt	0	0	0	20				3																1000	3	1																	
4536	Hồi Mộng Trục Quang_Choáng	0	0	0	20				3																1000	3	1																	
4537	Hồi Mộng Trục Quang_Hiệu ứng	0	0	0	20				45				14537														1																	
4542	Dương Xuân Bạch Tuyết_BUFF Cấm Trị Liệu 2 chiêu trước	1	120	0	5				5															10			1																	
4543	Dương Xuân Bạch Tuyết_BUFF Cấm Trị Liệu 2 chiêu sau	1	120	0	5				5															10			1																	
4544	Trường Ca Nộ Khí	0	0	0	64				5					166											1000	3	1																	
4545	Trường Ca Nộ Khí_Phụ	0	0	0	64				5					166											1000	3	1																	
4553	Vân Sinh Kết Hải-Sơ_Phụ-Hồi Sinh Lực	0	0	1	24				3																		1																	
4559	Vân Sinh Kết Hải-Trung_Phụ_Hồi Sinh Lực	0	0	1	24				3																		1																	
4565	Vân Sinh Kết Hải-Cao_Phụ-Hồi Sinh Lực	0	0	1	24				3																		1																	
4566	Vân Sinh Kết Hải-Cao_Kết thúc sát thương	0	0	1	24				3					34519													1																	
4568	Thanh Âm Trường Khiếu-Cao_Giải Trừ	0	0	1	64				3					3025													1																	
