SkillId		MagicDesc
4809	Dương Khiêu-Tinh Minh	Khi gây trọng thương kẻ địch, bản thân sẽ hồi [00ff00]dir_recover_life_pp1/100%[-] sinh lực, giãn cách [00ff00]userdesc_1021/15[-] giây
4811	Âm Khiêu-Công Tôn	Mục tiêu trúng kỹ năng sẽ giảm [00ff00]lifereplenish_p1%[-] hiệu suất hồi sinh lực, duy trì [00ff00]skill_statetime1/15[-] giây, giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây
4813	Dương Duy-Kim Môn	Bỏ qua kháng tất cả tăng [00ff00]ignore_all_resist_vp1%[-], duy trì [00ff00]userdesc_1011/15[-] giây, giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây
5001	Bá Đao Đao Quyết	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim
5005	Hóa Huyết Kiếp Quang	Đao thứ 1 gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, đao thứ 2 tấn công bằng [00ff00]sinh lực tối đa bản thân x damage_maxlife_p1/100%[-]. Mỗi đao đều có [00ff00]state_hurt_attack1%[-] tỉ lệ gây bị thương [00ff00]state_hurt_attack2/15[-] giây. Tích lũy dùng tối đa [00ff00]skill_point1/100[-] lần
5008	Hiệp Sơn Siêu Hải	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] điểm sát thương hệ Kim
5011	Nghịch Huyết Tiệt Mạch	Trong [00ff00]7[-] giây mỗi [00ff00]0.66[-] giây gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, mỗi lần sát thương có [00ff00]state_hurt_attack1%[-] tỉ lệ gây [00ff00]state_hurt_attack2/15[-] giây bị thương
5015	Dục Huyết Đạo Phong	Đa số trạng thái bị khống chế có thể thi triển, tiêu hao [FF3030]make_npc_lose_lifeP1%[-] sinh lực hiện tại giải trừ và miễn dịch hiệu quả bất lợi và hiệu quả thuộc tính, tăng [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, mỗi [00ff00]2 giây[-] giảm chờ Hóa Huyết Kiếp Quang [00ff00]reduce_cd_time_point12/15[-] giây, duy trì [00ff00]skill_statetime1/15[-] giây
5023	Thiết Sách Hoành Giang	Vĩnh viễn tăng [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản và [00ff00]state_zhican_resistrate1[-] điểm kháng tỉ lệ tàn phế
5024	Tàn Dương Ánh Huyết	Sát thương gây ra tăng bằng [00ff00]Tỉ lệ sinh lực tổn thất hiện tại *lowhp_damage_att_p1%[-]. Khi sinh lực bản thân ít hơn [00ff00]hitfilter_hp2%[-], mỗi giây hồi [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5025	Đao Pháp-Cao	Tăng [Bá Đao Đao Quyết] [00ff00]userdesc_1011%[-] tấn công cơ bản + [00ff00]userdesc_1012[-] sát thương hệ Kim
5026	Tị Thực Tựu Hư	Bị động tăng [00ff00]userdesc_1011%[-] kháng tất cả cơ bản, mỗi lần bị tấn công giảm bản thân kháng tất cả cơ bản [00ff00]all_series_resist_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây, tối đa cộng dồn [00ff00]superposemagic1[-] tầng
5028	Bĩ Cực Thái Lai	Thi triển cách nhau [00ff00]userdesc_1012/15[-] giây, [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt: Lần sau [00ff00]userdesc_1022[-] khi chịu sát thương sẽ miễn dịch sát thương này và hồi [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa đồng thời vô địch [00ff00]skill_statetime1/15[-] giây
5031	Bá Đao Trấn Phái	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_hurt_attackrate1[-] điểm tỉ lệ bị thương và [00ff00]state_zhican_resisttime1[-] điểm kháng thời gian tàn phế
5032	Thừa Thắng Trục Bắc	Sau khi thi triển tăng [00ff00]deadlystrike_damage_p1%[-] sát thương bạo kích, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản,[00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]runspeed_v1[-] điểm di chuyển
5034	Liên Hoàn Đao	Đánh trúng sẽ lấy của kẻ địch [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, tối đa cộng dồn [00ff00]superposemagic1%[-] tầng
5037	Hóa Huyết Kiếp Quang-Sơ	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] điểm sát thương hệ Kim
5038	Hóa Huyết Kiếp Quang-Trung	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, mỗi lần giảm chờ Nghịch Huyết Tiệt Mạch [00ff00]reduce_cd_time_point12/15[-] giây
5039	Hóa Huyết Kiếp Quang-Cao	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, mỗi lần giảm chờ Nghịch Huyết Tiệt Mạch [00ff00]reduce_cd_time_point12/15[-] giây, tỉ lệ bạo kích cuối Hóa Huyết Kiếp Quang tăng [00ff00]add_deadlystrike_p12%[-]
5040	Hiệp Sơn Siêu Hải-Sơ	Xóa và miễn dịch thuộc tính, duy trì [00ff00]skill_statetime1/15[-] giây
5041	Hiệp Sơn Siêu Hải-Trung	Xóa và miễn dịch thuộc tính, duy trì [00ff00]skill_statetime1/15[-] giây, rút ngắn giãn cách thi triển [00ff00]deccdtime2/15[-] giây
5042	Hiệp Sơn Siêu Hải-Cao	Xóa và miễn dịch thuộc tính, miễn sát thương bạo kích tăng [00ff00]weaken_deadlystrike_damage_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây, rút ngắn giãn cách thi triển [00ff00]deccdtime2/15[-] giây
5043	Nghịch Huyết Tiệt Mạch-Sơ	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], Di chuyển giảm [00ff00]runspeed_v1[-]
5044	Nghịch Huyết Tiệt Mạch-Trung	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], Di chuyển giảm [00ff00]runspeed_v1[-]; Nghịch Huyết Tiệt Mạch duy trì tăng thêm [00ff00]addms_life12/15[-] giây
5045	Nghịch Huyết Tiệt Mạch-Cao	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], Di chuyển giảm [00ff00]runspeed_v1[-]; Nghịch Huyết Tiệt Mạch duy trì tăng thêm [00ff00]addms_life12/15[-] giây; sát thương liên tục mở rộng phạm vi và ảnh hưởng thêm [00ff00]addms_hittotal_c12[-] kẻ địch
5046	Dục Huyết Đạo Phong-Sơ	Tấn công tăng [00ff00]sinh lực tối đa bản thân x damage_maxlife_p1/100%[-]
5047	Dục Huyết Đạo Phong-Trung	Tấn công tăng [00ff00]sinh lực tối đa bản thân x damage_maxlife_p1/100%[-], tăng vĩnh viễn [00ff00]lifemax_p1%[-] sinh lực cơ bản và [00ff00]lifereplenish_p1%[-] hiệu suất hồi sinh lực
5048	Dục Huyết Đạo Phong-Cao	Tấn công tăng [00ff00]sinh lực tối đa bản thân x damage_maxlife_p1/100%[-],tăng vĩnh viễn [00ff00]lifemax_p1%[-] sinh lực cơ bản và [00ff00]lifereplenish_p1%[-] hiệu suất hồi sinh lực, Vô Địch [00ff00]skill_statetime1/15[-] giây
5201	Hoa Sơn Kiếm Pháp	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc
5206	Tiêu Sử Thừa Long	Tiêu hao [00ff00]check_buff_superpose2[-] điểm Kiếm Ý để thi triển, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, [00ff00]state_zhican_attack1%[-] tỉ lệ Tàn Phế [00ff00]state_zhican_attack2/15[-] giây. Mỗi [00ff00]userdesc_1011/15 giây[-] tự động nhận [00ff00]1 điểm[-] Kiếm Ý
5209	Thiên Thân Đảo Huyền	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, địch bị đánh trúng tấn công cơ bản giảm [00ff00]physics_potentialdamage_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5212	Triều Dương Kiếm Khí	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, [00ff00]state_zhican_attack1%[-] tỉ lệ Tàn Phế [00ff00]state_zhican_attack2/15[-] giây. sau khi thi triển nhận [00ff00]mult_skill_state3[-] điểm Kiếm Ý
5215	Phong Tống Tử Hà	Tiêu hao [00ff00]check_buff_superpose2[-] điểm Kiếm Ý để thi triển, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, [00ff00]state_zhican_attack1%[-] tỉ lệ Tàn Phế [00ff00]state_zhican_attack2/15[-] giây; Khi thi triển tiêu hao tối đa 5 [00ff00]Tử Hà Kiếm Khí[-] để tăng số lần tấn công tương ứng; Sau khi học kỹ năng này, thi triển [8dccf7]<Tiêu Sử Thừa Long>[-] sẽ nhận 1 [00ff00]Tử Hà Kiếm Khí[-]
5219	Bão Nguyên Kình	Bản thân vĩnh viễn tăng [00ff00]deadlystrike_p1%[-] tỉ lệ bạo kích cơ bản, [00ff00]runspeed_v1[-] điểm di chuyển, [00ff00]attackspeed_v1[-] điểm Tốc Đánh và [00ff00]state_stun_resistrate1[-] điểm tỉ lệ kháng choáng
5220	Phá Chiêu	[8dccf7]<Thiên Thân Đảo Huyền>[-] tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-], sau thi triển trong [00ff00]userdesc_1011/15[-] giây không bị sát thương, trong thời gian này lần đầu bị tấn công trúng sẽ giảm chờ [8dccf7]<Thiên Thân Đảo Huyền>[-] [00ff00]reduce_cd_time_point12/15 giây[-], đồng thời hồi phục [00ff00]mult_skill_state3[-] điểm Kiếm Ý và [00ff00]dir_recover_life_pp1/100% + userdesc_1021/100% x số kẻ địch xung quanh (tối đa 5)[-] sinh lực tối đa
5223	Kiếm Pháp-Cao	Tăng [8dccf7]<Hoa Sơn Kiếm Pháp>[-] [00ff00]userdesc_1011%[-] tấn công cơ bản + [00ff00]userdesc_1021[-] sát thương hệ Mộc
5224	Tử Hà Thần Công	Kháng Hút Sinh Lực tăng [00ff00]steallife_resist_p1%[-], kháng tất cả sát thương tăng một mức bằng [00ff00]tỉ lệ sinh lực tổn thất xlowhp_damage_beatt_p1%[-]
5225	Vân Thiên Hồ Quang	[00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, đòn tấn công này có thêm [00ff00]add_steallife_p2/100%[-] hút sinh lực
5227	Hỗn Nguyên Công	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_zhican_attackrate1[-] điểm tỉ lệ tàn phế và [00ff00]state_stun_resisttime1[-] điểm thời gian kháng choáng
5228	Thiên Quang Vân Ảnh	Tỉ lệ bạo kích cuối của [8dccf7]<Vân Thiên Hồ Quang>[-] tăng [00ff00]add_deadlystrike_p12%[-]. Tấn công kỹ năng có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc
5230	Hoa Sơn Nộ Khí	
5237	Tiêu Sử Thừa Long-Sơ	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]
5238	Tiêu Sử Thừa Long-Trung	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]. Thi triển thành công sẽ giải trừ và miễn dịch hiệu quả thuộc tính/bất lợi, duy trì [00ff00]skill_statetime1/15[-] giây
5239	Tiêu Sử Thừa Long-Trung	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-], tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-]. Thi triển thành công sẽ giải trừ và miễn dịch hiệu quả thuộc tính/bất lợi, duy trì [00ff00]skill_statetime1/15[-] giây
5240	Thiên Thân Đảo Huyền-Sơ	[00ff00]state_zhican_attack1%[-] tỉ lệ gây [00ff00]state_zhican_attack2/15[-] giây Tàn Phế
5241	Thiên Thân Đảo Huyền-Trung	[00ff00]state_zhican_attack1%[-] tỉ lệ gây [00ff00]state_zhican_attack2/15[-] giây Tàn Phế. Sát thương tăng thêm [00ff00]add_steallife_p2/100%[-] hút sinh lực
5242	Thiên Thân Đảo Huyền-Cao	[00ff00]state_zhican_attack1%[-] tỉ lệ gây [00ff00]state_zhican_attack2/15[-] giây Tàn Phế, [00ff00]rand_ignoreskill1%[-] tỉ lệ xóa [00ff00]rand_ignoreskill2[-] hiệu quả tăng ích. Sát thương tăng thêm [00ff00]add_steallife_p2/100%[-] hút sinh lực
5243	Triều Dương Kiếm Khí-Sơ	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], khiến địch di chuyển giảm [00ff00]runspeed_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5244	Triều Dương Kiếm Khí-Trung	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], khiến địch di chuyển giảm [00ff00]runspeed_p1%[-], Bản thân sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5245	Triều Dương Kiếm Khí-Cao	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], khiến địch di chuyển giảm [00ff00]runspeed_p1%[-], bản thân sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây. Khi bị tấn công kỹ năng có [00ff00]userdesc_1011%[-] tỉ lệ tái lập thời gian chờ
5246	Phong Tống Tử Hà-Sơ	Mỗi tiêu hao 1 [00ff00]Tử Hà Kiếm Khí[-] có [00ff00]userdesc_1011%[-] tỉ lệ hồi phục 1 điểm Kiếm Ý
5247	Phong Tống Tử Hà-Trung	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], mỗi tiêu hao 1 [00ff00]Tử Hà Kiếm Khí[-] có [00ff00]userdesc_1011%[-] tỉ lệ hồi phục 1 điểm Kiếm Ý
5248	Phong Tống Tử Hà-Cao	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], mỗi tiêu hao 1 [00ff00]Tử Hà Kiếm Khí[-] có [00ff00]userdesc_1011%[-] tỉ lệ hồi phục 1 điểm Kiếm Ý. Mỗi [00ff00]userdesc_1021/15[-] giây tự động nhận 1 [00ff00]Tử Hà Kiếm Khí[-]
5301	Tuyệt Học-Phong Hổ Vân Long	Sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], sinh lực dưới 30% khi bị tấn công thì hiệu quả này sẽ chuyển thành miễn sát thương bạo kích cho bản thân trong thời gian ngắn
5302	Tuyệt Học-Huy Duệ Sinh Phong	Tăng phản đòn miễn thương [00ff00]return_resist_p1%[-], cứ dùng 2 lần kỹ năng sẽ tăng [00ff00]attackspeed_v1[-] tốc đánh, hệ phái cận chiến tăng thêm [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây, giãn cách kích hoạt [00ff00]userdesc_1011/15[-] giây
5306	Tuyệt Học-Kim Chung Tráo	Khi bị tấn công có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, xóa thuộc tính và hiệu quả bất lợi, hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5307	Tuyệt Học-Huyết Chiến Bát Phương	[8dccf7]<Huyết Chiến Bát Phương>[-] mỗi lần chính xác tăng tấn công cơ bản [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn [00ff00]superposemagic1[-] lần
5309	Tuyệt Học-Từ Hàng Phổ Độ	Phản đòn sát thương tầm xa và cận chiến tăng [00ff00]userdesc_1011%[-]
5310	Tuyệt Học-Bạch Lộ Ngưng Sương	Tấn công cơ bản tăng [00ff00]physics_potentialdamage_p1%[-], kháng sát thương tầm xa và gần tăng [00ff00]remote_dmg_p1%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, duy trì [00ff00]skill_statetime1/15[-] giây
5312	Tuyệt Học-Hỏa Phượng Liêu Nguyên	Né tránh cơ bản tăng [00ff00]defense_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5313	Tuyệt Học-Đào Hoa Tiễn Thuật	Tấn công cơ bản tăng [00ff00]physics_potentialdamage_p1%[-], né tránh cơ bản tăng [00ff00]defense_p1%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, duy trì [00ff00]skill_statetime1/15[-] giây
5315	Tuyệt Học-Bạch Hồng Quán Nhật	[00ff00]userdesc_1011%[-] tỉ lệ tái lập giãn cách thi triển
5316	Tuyệt Học-Thất Thám Xà Bàn	Thi triển [8dccf7]<Bạch Hồng Quán Nhật>[-] giảm chờ [00ff00]reduce_cd_time_point12/15 giây[-] của [8dccf7]<Thất Thám Xà Bàn>[-]
5318	Tuyệt Học-Vô Ngã Vô Kiếm	[8dccf7]<Vô Ngã Vô Kiếm>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], trong [00ff00]skill_statetime1/15[-] giây vô hiệu hiệu quả hồi phục, thời gian duy trì có thể cộng dồn
5319	Tuyệt Học-Tọa Vọng Vô Ngã	[8dccf7]<Tọa Vọng Vô Ngã>[-] kèm kháng sát thương tầm xa và cận chiến [00ff00]remote_dmg_p1%[-], tối đa cộng dồn gấp [00ff00]userdesc_1011[-] lần
5321	Tuyệt Học-Tử Vong Hồi Toàn	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa, sát thương này sẽ được cộng thêm sát thương bạo kích của Bí Kíp Tử Vong Hồi Toàn
5322	Tuyệt Học-Huyết Nguyệt Chi Ảnh 	Khi sinh lực dưới [00ff00]hitfilter_hp2%[-] mỗi giây hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa, mỗi giây giảm thêm thời gian chờ của Tử Vong Hồi Toàn [00ff00]reduce_cd_time_point12/15[-] giây, Ma Diệm Tại Thiên [00ff00]reduce_cd_time_point22/15[-] giây và Nhiếp Hồn Loạn Tâm [00ff00]reduce_cd_time_point32/15[-] giây
5324	Tuyệt Học-Đại Lực Kim Cang Chỉ	Tấn công cơ bản tăng [00ff00]physics_potentialdamage_p1%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, duy trì [00ff00]skill_statetime1/15[-] giây
5325	Tuyệt Học-La Hán Trận	Mỗi đánh trúng 1 mục tiêu hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5327	Tuyệt Học-Triệu Hồi Bảo Bảo	Hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5328	Tuyệt Học-Băng Tâm Tuyết Liên	Trong [00ff00]skill_statetime1/15[-] giây [8dccf7]<Thúy Yên Ngự Tản Quyết>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần
5330	Tuyệt Học-Bạo Vũ Lê Hoa	[00ff00]userdesc_1011%[-] tỉ lệ giảm [00ff00]reduce_cd_time_point12/15[-] giây chờ Bạo Vũ Lê Hoa
5331	Tuyệt Học-Cửu Cung Phi Tinh	Sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], tỉ lệ bạo kích cơ bản tăng [00ff00]deadlystrike_p1%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, duy trì [00ff00]skill_statetime1/15[-] giây
5333	Tuyệt Học-Hỗn Độn Kiếm Trận	Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
5334	Tuyệt Học-Tiếu Phong Tam Liên Kích	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-], sát thương bạo kích tăng [00ff00]add_deadlydmg_p12%[-]
5336	Tuyệt Học-Hàng Long Hữu Hối	Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
5337	Tuyệt Học-Long Chiến Vu Dã	Tấn công cơ bản của Hỏa Cầu [8dccf7]<Long Chiến Vu Dã>[-] tăng [00ff00]add_usebasedmg_p12%[-] và có [00ff00]state_drag_attack1%[-] tỉ lệ Kéo Lại
5339	Tuyệt Học-Ngũ Độc Địch Pháp	Sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, duy trì [00ff00]skill_statetime1/15[-] giây
5340	Tuyệt Học-Ngự Cổ Tâm Kinh	Mỗi lần công thường chính xác sẽ giảm [00ff00]reduce_cd_time_point12/15[-] giây chờ Mê Tâm Cổ và Vạn Cổ Thực Tâm
5342	Tuyệt Học-Ngọc Tuyền Ngư Dược	Sát thương bạo kích tăng [00ff00]deadlystrike_damage_p1%[-], miễn sát thương bạo kích tăng [00ff00]weaken_deadlystrike_damage_p1%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5343	Tuyệt Học-Ánh Ba Tỏa Lan	Mỗi lần cộng dồn [00ff00]lifemax_p1%[-] sinh lực cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây, tối đa cộng dồn gấp [00ff00]superposemagic1[-] lần, hồi phục[00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5345	Tuyệt Học-Dư Âm Nhiễu Lương	Trong [00ff00]skill_statetime1/15[-] giây [8dccf7]<Thanh Âm Trường Khiếu>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], hoặc [8dccf7]<Bình Sa Nhạn Lạc>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p22%[-]
5346	Tuyệt Học-Vân Sinh Kết Hải	Hút sinh lực tăng [00ff00]userdesc_1011%[-], tỉ lệ bạo kích tăng [00ff00]userdesc_1021[-]
5348	Tuyệt Học-Cầm Sắt Hòa Minh	[8dccf7]<Cầm Sắt Hòa Minh>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-]
5349	Tuyệt Học-Mai Hoa Tam Lộng	Ngân Bình Ngọc Toái thời gian chờ giảm [00ff00]deccdtime2/15[-] giây, Không Sơn Ngưng Vân thời gian chờ giảm [00ff00]userdesc_1012/15[-] giây,Thủy Long Ngâm thời gian chờ giảm [00ff00]userdesc_1022/15[-] giây
5351	Tuyệt Học-Dục Huyết Đạo Phong	Hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5352	Tuyệt Học-Hiệp Sơn Siêu Hải	Tăng [00ff00]all_series_resist_p1%[-] kháng tất cả
5354	Tuyệt Học-Phong Tống Tử Hà	Sát thương của tổng sát thương tăng một mức bằng [00ff00]tỉ lệ sinh lực phe địch đã tổn thất * add_loselife_dmg_p2%[-]
5355	Tuyệt Học-Tiêu Sử Thừa Long	[8dccf7]<Tiêu Sử Thừa Long>[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-]
5151	Bất Động Như Sơn Trận 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5152	Ngạo Hàn Bất Diệt Thể 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5153	Đạp Tinh Trích Nguyệt Bộ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5154	Hồng Loan Khiên Ti Thủ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5155	Nhất Xuyên Trấn Hải Quyết 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5156	Thiên Hỏa Lưu Ly Bộ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5157	Hỗn Nguyên Kim Cang Thể 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5158	Lưu Phong Hồi Tuyết Vũ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5159	Thất Xảo Linh Lung Bộ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5160	Bàn Sơn Điền Hải Kình 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5161	Thiên La Thiên Cơ Bộ 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5162	Bát Hoang Viêm Long Kình 2	[00ff00]enhance_final_damage_p1[-]% tăng sát thương cuối 
5163	Phù Đồ Lưu Kim Thể 2	[00ff00]energy_v1[-] điểm linh hoạt, [00ff00]add_seriesstate_time_v1[-] điểm thời gian thuộc tính và [00ff00]lifemax_v1[-] điểm sinh lực
5164	Sâm La Vạn Tượng Bộ 2	[00ff00]strength_v1[-] điểm sức mạnh, [00ff00]resist_allseriesstate_time_v1[-] điểm kháng thời gian thuộc tính và [00ff00]basic_damage_v1[-] điểm tấn công
5165	Hãn Hải Vô Nhai Quyết 2	[00ff00]vitality_v1[-] điểm thể chất, [00ff00]resist_allseriesstate_rate_v1[-] điểm tỉ lệ kháng thuộc tính và [00ff00]all_series_resist_v1[-] điểm kháng tất cả
5166	Tu La Phần Ngục Kình 2	[00ff00]energy_v1[-] điểm linh hoạt, [00ff00]add_seriesstate_time_v1[-] điểm thời gian thuộc tính và [00ff00]lifemax_v1[-] điểm sinh lực
5167	Chí Tôn Tù Thiên Thủ 2	[00ff00]dexterity_v1[-] nhanh nhẹn, [00ff00]add_seriesstate_rate_v1[-] tỉ lệ thuộc tính và [00ff00]deadlystrike_v1[-] tỉ lệ bạo kích
5168	Bất Động Như Sơn Trận 3	[00ff00]defense_p1[-]% né tránh cơ bản
5169	Ngạo Hàn Bất Diệt Thể 3	[00ff00]weaken_deadlystrike_damage_p1%[-] miễn sát thương bạo kích
5170	Đạp Tinh Trích Nguyệt Bộ 3	[00ff00]deadlystrike_p1[-]% tỉ lệ bạo kích cơ bản
5171	Hồng Loan Khiên Ti Thủ 3	[00ff00]ignore_defense_v1[-] điểm bỏ qua né tránh
5501	Minh Giáo Ngự Hoàn Quyết	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa
5506	Phần Sơn Phệ Xuyên	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa
5508	Điện Quang Thạch Hỏa	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa, có [00ff00]state_palsy_attack1%[-] kèm [00ff00]state_palsy_attack2/15[-] giây Tê Liệt
