SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord
4042	Triền Thân Thích-Trung	Bí Kíp Phái-Trung	3				Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book1																	2	9	1			Hiệu quả: [8dccf7]<Bạo Vũ Lê Hoa>[-] hoặc [8dccf7]<Cửu Cung Phi Tinh>[-] bắn trúng mục tiêu sẽ gây [8dccf7]<Triền Thân Thích>[-]. Tăng số [8dccf7]<Triền Thân Thích>[-] tối đa được đặt, kéo dài thời gian gây Tàn Phế và Định Thân																							
4043	Bạo Vũ Lê Hoa-Trung	Bí Kíp Phái-Trung	3				Tm_mj01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book2																	2	9	1			Hiệu quả: [8dccf7]<Bạo Vũ Lê Hoa>[-] tăng sát thương, tốc độ thi triển và giảm chờ, tăng số lần tích lũy sử dụng																							
4044	Mê Ảnh Tung-Trung	Bí Kíp Phái-Trung	3				Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book3																	2	9	1			Hiệu quả: Bản thân tăng vĩnh viễn né tránh cơ bản. Dùng [8dccf7]<Mê Ảnh Tung>[-] có tỉ lệ tăng né tránh, miễn dịch bất lợi và hiệu quả Choáng trong thời gian ngắn																							
4046	Mê Ảnh Tung-Trung_Hiệu quả tăng ích	Bí Kíp Phái-Trung	2		2		Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1			4046	buff_attack				0										1000	tm_book3_child2																		9	1																										
4047	Cửu Cung Phi Tinh-Trung	Bí Kíp Phái-Trung	3				Tm_mj03	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book4																	2	9	1			Hiệu quả: [8dccf7]<Cửu Cung Phi Tinh>[-] giảm chờ và tăng sát thương tầm xa																							
4048	Đường Môn Ám Khí_Tán Tiêu 1	Kỹ năng môn phái	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4048	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg1			84															9	1																										
4049	Đường Môn Ám Khí_Tán Tiêu 2	Kỹ năng môn phái	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4049	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg2			84															9	1																										
4050	Đường Môn Ám Khí_Tán Tiêu 3	Kỹ năng môn phái	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4050	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg3			84															9	1																										
4051	Đường Môn Ám Khí_Tán Tiêu 4	Kỹ năng môn phái	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4051	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg4			84															9	1																										
4052	Triền Thân Thích-Cao	Bí Kíp Phái-Cao	3				Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book1																	2	9	1			Hiệu quả: [8dccf7]<Bạo Vũ Lê Hoa>[-] hoặc [8dccf7]<Cửu Cung Phi Tinh>[-] bắn trúng mục tiêu sẽ gây [8dccf7]<Triền Thân Thích>[-]. Tăng số [8dccf7]<Triền Thân Thích>[-] tối đa được đặt, kéo dài thời gian gây Tàn Phế và Định Thân, có tỉ lệ xóa hiệu quả tăng ích của địch																							
4054	Bạo Vũ Lê Hoa-Cao	Bí Kíp Phái-Cao	3				Tm_mj01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book2																	2	9	1			Hiệu quả: [8dccf7]<Bạo Vũ Lê Hoa>[-] tăng sát thương, sát thương bạo kích, tốc độ thi triển và giảm chờ, tăng số tích lũy sử dụng																							
4056	Mê Ảnh Tung-Cao	Bí Kíp Phái-Cao	3				Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book3																	2	9	1			Hiệu quả: Vĩnh viễn tăng  né tránh cơ bản của bản thân; dùng [8dccf7]<Mê Ảnh Tung>[-] có tỉ lệ tăng né tránh trong thời gian ngắn và miễn dịch hiệu quả bất lợi và choáng; khi bị tấn công có tỉ lệ tái lập thời gian chờ																							
4057	Mê Ảnh Tung-Cao_Xóa chờ	Bí Kíp Phái-Cao	2		2		Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0										1000	tm_book3_child3																		9	1																										
4059	Cửu Cung Phi Tinh-Cao	Bí Kíp Phái-Cao	3				Tm_mj03	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book4																	2	9	1			Hiệu quả: [8dccf7]<Cửu Cung Phi Tinh>[-] tăng sát thương, giảm chờ và tăng sát thương tầm xa																							
4060	Truy Tinh Trục Điện	Kỹ năng môn phái	3				Tangmen_bd08	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_zxzd																		9	1			[Hỗ Trợ] Sau khi gây bạo kích lên địch, có tỉ lệ gây Định Thân và giảm kháng tính																							
4061	Truy Tinh Trục Điện_Phụ	Kỹ năng môn phái	5		1		Tangmen_bd08	UI/Atlas/SkillIcon/TM_Skill.prefab		4061	1				enemy	0		2	16	1				control				0										800	tm_zxzd_child																		9	1			[Hỗ Trợ] 																							
4062	Triền Thân Thích-Cao_Xóa hiệu quả tăng ích	Bí Kíp Phái-Cao	2		1		Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							enemy	0		2	16	1				control				0										1000	tm_book1_child3																		9	1																										
4063	Triền Thân Thích_Phụ-Sơ_Trúng đạn kích hoạt Triền Thân Thích	Bí Kíp Phái-Sơ	5		1		TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4063	1				enemy	0	0	2	16	1				logic				0						4064			-2	1000	tm_book1_child1																		9	1																										
4064	Triền Thân Thích-Bẫy mặt đất	Kỹ năng môn phái	5				TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4064	1				enemy	0	0	2	21	4006				logic				0								4007	-1	1000	tm_dgc_real																		9	1			ps. Do bí kíp dùng Triền Thân Thích bị lỗi nên chỉ có thể chuyển thành kỹ năng bị động, kỹ năng chủ động dùng Triền Thân Thích của bản thân																							
4101	Côn Lôn Kiếm Pháp	Kỹ năng môn phái	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4101	1				enemy	0	1	5	16	4101				normal_melee	1			0										250	kl_pg1																		10	1			[Cơ Bản] Kiếm pháp cơ bản Côn Lôn, tấn công mục tiêu ở cận chiến, gây sát thương cho phạm vi nhỏ																							
4102	Côn Lôn Kiếm Pháp 2	Kỹ năng môn phái	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4102	1				enemy	0	1	5	17	4102				normal_melee	1			0										250	kl_pg2																		10	1	1		[Cơ Bản] Kiếm pháp cơ bản Côn Lôn, tấn công mục tiêu ở cận chiến, gây sát thương cho phạm vi nhỏ																							
4103	Côn Lôn Kiếm Pháp 3	Kỹ năng môn phái	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4103	1				enemy	0	1	5	18	4103				normal_melee	1			0										250	kl_pg3																		10	1	1		[Cơ Bản] Kiếm pháp cơ bản Côn Lôn, tấn công mục tiêu ở cận chiến, gây sát thương cho phạm vi nhỏ					80001																		
4104	Côn Lôn Kiếm Pháp 4	Kỹ năng môn phái	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4104	1				enemy	0	1	5	19	4104				normal_melee	1			0										250	kl_pg4																		10	1	1		[Cơ Bản] Kiếm pháp cơ bản Côn Lôn, tấn công mục tiêu ở cận chiến, gây sát thương cho phạm vi nhỏ					80001																		
4106	Tiên Nhân Chỉ Lộ	Kỹ năng môn phái	1	2			KunlunSkill_02	UI/Atlas/SkillIcon/KL_Skill.prefab	6						enemy	120	1	5	21	4106				skill_melee	1			0										800	kl_xrzl			4	Frame tối thiểu của động tác		Cự ly điểm mục tiêu	800	Độ dài bức phá										10	1			[Cận Chiến] Xung kích cự ly ngắn về hướng đã định, gây sát thương cho tất cả địch trên đường đi qua, có thể tích lũy nhiều lần					80002			0|1|82	-7|83|100		250		1		1			1					
4107	Tiên Nhân Chỉ Lộ_Phụ	Kỹ năng môn phái	5		2		KunlunSkill_02	UI/Atlas/SkillIcon/KL_Skill.prefab		4107	1				enemy	0	1	5	21	4107				skill_melee	1			0										800	kl_xrzl_child																		10	1																		1								
4108	Hỗn Độn Kiếm Trận	Kỹ năng môn phái	5		2		KunlunSkill_03	UI/Atlas/SkillIcon/KL_Skill.prefab		4108	1				enemy	300	1	5	22	4108				skill_melee	1			0										600	kl_hdjz			150															10	1			[Cận Chiến] Kích hoạt Kiếm Trận, gây sát thương liên tục cho địch quanh bản thân															1								
4109	Tiếu Phong Tam Liên Kích_Phụ-Sát thương phạm vi	Kỹ năng môn phái	5		1		Kunlun_bd04	UI/Atlas/SkillIcon/KL_Skill.prefab		4109	1				enemy	225	1	5	1					skill_melee	1			0										1000	kl_xfsl_child																		10	1																		1								
4110	Tiếu Phong Tam Liên Kích	Kỹ năng môn phái	5		2		Kunlun_bd04	UI/Atlas/SkillIcon/KL_Skill.prefab		4110	3	2	2	2	enemy	225	1	5	23	4110				skill_melee	1			0						4109			-1	700	kl_xfsl			-140	Cự li đến tâm vòng tròn	6	Góc độ giữa mỗi viên đạn, tổng góc là 64°= 360° của bình thường												10	1			[Cận Chiến] Gọi 3 cơn gió lốc truy đuổi tấn công mục tiêu từ cự li trung bình, đánh trúng sẽ gây sát thương phạm vi và Choáng															1								
4111	Túy Tiên Thác Cốt	Kỹ năng môn phái	3				Kunlun_bd06	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_zxcg																		10	1			[Hỗ Trợ] Nội công cơ bản Côn Lôn, tăng sức chiến đấu cơ bản																							
4112	Lôi Động Cửu Thiên	Kỹ năng môn phái	5		1		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4112	1	4			enemy	450	1	5	24	4112				skill_melee	1			0						4114				700	kl_ldjt			5	Số lần đạn xạ	1	Tìm vị trí mục tiêu?	1500	Phạm vi tìm (Đường kính cm) 	0	Số lần lặp lại mỗi người (Điền 0 là không hạn chế)								10	1			[Cận Chiến] Gọi sấm sét tấn công mục tiêu và địch gần đó, gây sát thương và Choáng. Sát thương sẽ tăng dần.															1								
4113	Lôi Động Cửu Thiên vòng 2-Bỏ	Kỹ năng môn phái	5		1		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4113	1	4			enemy	0		5	24	1				logic	1			0						4114				700	empty			4	Số lần đạn xạ	1	Tìm vị trí mục tiêu?	800	Phạm vi tìm (Đường kính cm) 	1	Số lần lặp lại mỗi người (Điền 0 là không hạn chế)								10	1			[Chủ Động]   Thi triển lạc lôi lên kẻ địch và cạnh bên gây sát thương và choáng, sát thương giảm dần																							
4114	Lôi Động Cửu Thiên vòng 2_Địa Liệt	Kỹ năng môn phái	5		0		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4114	1				enemy	0		5	24	1				logic	1			0										700	empty																		10	1																										
4115	Ngự Phong Hành	Kỹ năng môn phái	3				Kunlun_bd05	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_yfx																		10	1			[Hỗ Trợ] Nội công tâm pháp Côn Lôn, bị tấn công có tỉ lệ tạo thành hộ thuẫn bảo vệ																							
4116	Kiếm Pháp-Cao	Kỹ năng môn phái	3				Kunlun_bd01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_gjjf																		10	1			[Hỗ Trợ] Tăng uy lực và thời gian gây Choáng của [Côn Lôn Kiếm Pháp]																							
4117	Kiếm pháp Cao_Phụ	Kỹ năng môn phái	5		1		Kunlun_bd01	UI/Atlas/SkillIcon/KL_Skill.prefab		4101	1				enemy	0		5	16					show	1			0										800	kl_gjjf_child																		10	1																		1								
4118	Hỗn Nguyên Càn Khôn	Kỹ năng môn phái	3				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_hyqk																		10	1			[Hỗ Trợ] Mỗi lần đánh trúng mục tiêu sẽ tăng khả năng hút sinh lực, đồng thời giảm hiệu suất hồi sinh lực và di chuyển của địch, hiệu quả có thể cộng dồn																							
4119	Hỗn Nguyên Càn Khôn_Tăng Hút Sinh Lực	Kỹ năng môn phái	2				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4119	buff_attack	1			0										1000	kl_hyqk_child1																		10	1																										
4120	Hỗn Nguyên Càn Khôn_Giảm hiệu suất hồi sinh lực và tốc chạy	Kỹ năng môn phái	2				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4120	curse	1			0	4119									1000	kl_hyqk_child2																		10	1																										
4121	Ngự Phong Hành-Hộ Thuẫn	Kỹ năng môn phái	2				Kunlun_bd05	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4121	logic	1	1		0										1000	kl_yfx_child																		10	1																										
4124	Sương Ngạo Côn Lôn	Kỹ năng môn phái	3				Kunlun_bd03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_sakl																		10	1			[Hỗ Trợ] Tâm pháp trấn phái Côn Lôn, tăng toàn diện sức chiến đấu																							
4128	Côn Hư Trụy Vô Phong	Kỹ Năng Nộ Phái	5		2		Kunlun_nq01	UI/Atlas/SkillIcon/KL_Skill.prefab		4128	1				enemy	0		5	25	4128				skill_melee	1			0									-1	1000	kl_kxzwf															3	1000		10	1			[Kỹ năng Nộ Khí]  Tấn công với tốc độ cực nhanh rồi ghim kiếm xuống đất, gây sát thương lớn cho kẻ địch toàn màn hình					80001										1								
4129	Côn Hư Trụy Vô Phong_Phụ (Miễn dịch)	Kỹ Năng Nộ Phái	2				Kunlun_nq01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1				logic	1			0										1000	kl_kxzwf_child																		10	1			[Chủ Động] 				1																			
4130	Nhất Khí Tam Thanh	Kỹ năng môn phái	3				Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_yqsq																		10	1			[Hỗ Trợ] Khi sinh lực dưới 50%, có tỉ lệ kích hoạt Chân Khí Hộ Thể, hấp thu sát thương nhất định, xung quanh có càng nhiều địch, mức hấp thu càng lớn																							
4131	Nhất Khí Tam Thanh_Phụ-Hộ Thuẫn & Giảm Thương	Kỹ năng môn phái	2		2		Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab			1				self	0		5	16	1			4131	logic	1	1		0										1000	kl_yqsq_child																		10	1							1																			
4132	Nhất Khí Tam Thanh-aoehitskill	Kỹ năng môn phái	5		2		Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab		4132	1				enemy	0		5	16	1				logic	1			0	4131					4131			-1	1000	empty																		10	1							1																			
4133	Tiên Nhân Chỉ Lộ-Sơ	Bí Kíp Phái-Sơ	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			Hiệu quả: [8dccf7]<Tiên Nhân Chỉ Lộ>[-] đánh trúng sẽ tăng tỉ lệ bạo kích cơ bản và thời gian gây Choáng																							
4134	Tiên Nhân Chỉ Lộ-Sơ_buff-Bạo kích kèm choáng	Bí Kíp Phái-Sơ	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4134	buff_attack	1			0										1000	kl_book1_child1																		10	1																										
4135	Tiếu Phong Tam Liên Kích-Sơ	Bí Kíp Phái-Sơ	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			Hiệu quả: [8dccf7]<Tiếu Phong Tam Liên Kích>[-] sẽ chuyển hóa sát thương thành hồi sinh lực, gió lốc truy đuổi có tỉ lệ kéo địch lại																							
4136	Hỗn Độn Kiếm Trận-Sơ	Bí Kíp Phái-Sơ	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			Hiệu quả: [8dccf7]<Hỗn Độn Kiếm Trận>[-] tăng thời gian duy trì																							
4138	Lôi Động Cửu Thiên-Sơ	Bí Kíp Phái-Sơ	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			Hiệu quả:  [8dccf7]<Lôi Động Cửu Thiên>[-] tăng sát thương																							
4139	Tiên Nhân Chỉ Lộ-Trung	Bí Kíp Phái-Trung	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			Hiệu quả: [8dccf7]<Tiên Nhân Chỉ Lộ>[-] sau khi đánh trúng, bản thân tăng tỉ lệ bạo kích cơ bản và thời gian gây choáng. Tăng sát thương, đồng thời sau khi thi triển [8dccf7]<Tiên Nhân Chỉ Lộ>[-] sẽ giải trừ và miễn dịch hiệu quả Làm Chậm và bất lợi																							
4140	Tiên Nhân Chỉ Lộ-Trung_buff-Miễn dịch khống chế	Bí Kíp Phái-Trung	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4140	buff_attack	1			0										1000	kl_book1_child2																		10	1																										
4141	Tiếu Phong Tam Liên Kích-Trung	Bí Kíp Phái-Trung	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			Hiệu quả: [8dccf7]<Tiếu Phong Tam Liên Kích>[-] tăng sát thương và chuyển hóa sát thương thành hồi sinh lực. Gió lốc truy đuổi có tỉ lệ kéo địch lại																							
4142	Hỗn Độn Kiếm Trận-Trung	Bí Kíp Phái-Trung	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			Hiệu quả: [8dccf7]<Hỗn Độn Kiếm Trận>[-] tăng thời gian duy trì. [8dccf7]<Hỗn Độn Kiếm Trận>[-] đánh trúng sẽ khiến địch giảm kháng cơ bản																							
4143	Hỗn Độn Kiếm Trận-Trung_debuff	Bí Kíp Phái-Trung	2		1		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4143	curse	1			0										1000	kl_book3_child2																		10	1																										
4144	Lôi Động Cửu Thiên-Trung	Bí Kíp Phái-Trung	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			Hiệu quả:  [8dccf7]<Lôi Động Cửu Thiên>[-] tăng sát thương, giảm chờ																							
4145	Tiên Nhân Chỉ Lộ-Cao	Bí Kíp Phái-Cao	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			Hiệu quả: [8dccf7]<Tiên Nhân Chỉ Lộ>[-] sau khi đánh trúng, bản thân tăng tỉ lệ bạo kích cơ bản và thời gian gây choáng. Tăng sát thương, đồng thời sau khi thi triển [8dccf7]<Tiên Nhân Chỉ Lộ>[-] sẽ giải trừ và miễn dịch hiệu quả Làm Chậm và bất lợi. Sau khi dùng [8dccf7]<Tiên Nhân Chỉ Lộ>[-], rút ngắn thời gian chờ còn lại của [8dccf7]<Tiếu Phong Tam Liên Kích>[-]																							
4146	Tiên Nhân Chỉ Lộ-Cao_giảm chờ Tiếu Phong Tam Liên Kích	Bí Kíp Phái-Cao	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1				logic	1			0										1000	kl_book1_child3																		10	1																										
4147	Tiếu Phong Tam Liên Kích-Cao	Bí Kíp Phái-Cao	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			Hiệu quả: [8dccf7]<Tiếu Phong Tam Liên Kích>[-] tăng sát thương và chuyển hóa sát thương thành hồi sinh lực. Gió lốc truy đuổi có tỉ lệ kéo địch lại. Đánh trúng sẽ giảm né tránh cơ bản, kháng hiệu quả thuộc tính và hiệu quả bất lợi của địch trong một thời gian																							
4149	Hỗn Độn Kiếm Trận-Cao	Bí Kíp Phái-Cao	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			Hiệu quả: [8dccf7]<Hỗn Độn Kiếm Trận>[-] tăng thời gian duy trì. [8dccf7]<Hỗn Độn Kiếm Trận>[-] đánh trúng sẽ khiến địch giảm kháng cơ bản. Mở [8dccf7]<Hỗn Độn Kiếm Trận>[-] sẽ giảm sát thương tầm xa phải chịu																							
4150	Hỗn Độn Kiếm Trận-Cao_Bản thân giảm thương	Bí Kíp Phái-Cao	2		2		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4150	buff_attack	1			0										1000	kl_book3_child3																		10	1																										
4151	Lôi Động Cửu Thiên-Cao	Bí Kíp Phái-Cao	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			Hiệu quả:  [8dccf7]<Lôi Động Cửu Thiên>[-] tăng sát thương, giảm chờ. Mỗi lần Tiên Nhân Chỉ Lộ và Tiếu Phong Tam Liên Kích đánh trúng sẽ giảm chờ, bản thân giải trừ và miễn dịch thuộc tính																							
4152	Thiên Thanh Địa Trọc	Kỹ năng môn phái	3				Kunlun_bd08	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		1	1						1			0											kl_tqdz																		10	1			[Hỗ Trợ] Địch xung quanh càng ít, tốc đánh và tấn công càng cao. Địch xung quanh càng đông, né tránh và kháng tính càng cao																							
4153	Thiên Thanh Địa Trọc_Phụ	Kỹ năng môn phái	2				Kunlun_bd08	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		1	16	1			4153	aura	1			0										1000	kl_tqdz_child																		10	1																										
4154	Tiếu Phong Tam Liên Kích-Sơ_Kéo Lại	Bí Kíp Phái-Sơ	2		1		Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1				control	1			0										1000	kl_book2_child1																		10	1																										
4155	Tiếu Phong Tam Liên Kích-Sơ_Giảm hiệu quả kháng tính	Bí Kíp Phái-Cao	2		1		Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4155	curse	1			0										1000	kl_book2_child3																		10	1																										
4156	Lôi Động Cửu Thiên-Cao_Miễn dịch khống chế và giảm chờ Tiên Nhân Chỉ Lộ	Bí Kíp Phái-Cao	2		2		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4156	buff_attack	1			0										1000	kl_book4_child3																		10	1																										
4157	Thử nghiệm. Thử nghiệm hitskill mới	Kỹ năng môn phái	5		1		CuiyanSkill_02	UI/Atlas/SkillIcon/CY_Skill.prefab	5	4157	1				enemy	0	1	3	21	1				skill_remote				0							4158			700	test_hitcount																			1			Theo dõi mục tiêu đánh trúng trong phạm vi tấn công, số lượng mục tiêu bị đánh trúng phụ thuộc vào cấp, kỹ năng chủ động có thể đánh trúng địch trên không trung															1								
4158	Thử nghiệm. Thử nghiệm hitskill mới. Phụ	Kỹ năng môn phái	5		2		TangmenSkill_01	UI/Atlas/SkillIcon/TM_Skill.prefab		4158	1	1			enemy	0	1	2	16	4001				normal_remote				0										700	test_dmg																			1																										
4159	Thử nghiệm. Thử giới hạn cộng dồn thuộc tính	Kỹ năng môn phái	2		2		TianshanSkill_04	UI/Atlas/SkillIcon/TS_Skill.prefab		4611	1				self	0		3	23	4611			4632	buff_ex				0										1000	test_bufflayer																			1			Buff có thể cộng dồn n tầng, thuộc tính có thể cộng dồn m tầng;Cấp1-3 là kiểu cộng dồn thời gian buff trong 3				1											1								
4201	Cái Bang Chưởng Pháp	Kỹ năng môn phái	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4201	1				enemy	0	1	4	16	4201				normal_melee	1			0										250	gb_pg1																		11	1			[Cơ Bản] Chưởng pháp cơ bản Cái Bang, tấn công mục tiêu ở cận chiến, gây sát thương ở phạm vi nhỏ phía trước																							
4202	Cái Bang Chưởng Pháp 2	Kỹ năng môn phái	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4202	1				enemy	0	1	4	17	4202				normal_melee	1			0										250	gb_pg2																		11	1	1		[Cơ Bản] Chưởng pháp cơ bản Cái Bang, tấn công mục tiêu ở cận chiến, gây sát thương ở phạm vi nhỏ phía trước																							
4203	Cái Bang Chưởng Pháp 3	Kỹ năng môn phái	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4203	1				enemy	0	1	4	18	4203				normal_melee	1			0										250	gb_pg3																		11	1	1		[Cơ Bản] Chưởng pháp cơ bản Cái Bang, tấn công mục tiêu ở cận chiến, gây sát thương ở phạm vi nhỏ phía trước					80001																		
4204	Cái Bang Chưởng Pháp 4	Kỹ năng môn phái	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4204	1				enemy	0	1	4	18	4203				normal_melee	1			0										250	gb_pg4																		11	1	1		[Cơ Bản] Chưởng pháp cơ bản Cái Bang, tấn công mục tiêu ở cận chiến, gây sát thương ở phạm vi nhỏ phía trước					80001																		
4205	Cái Bang Chưởng Pháp 5	Kỹ năng môn phái	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4205	1				enemy	0	1	4	19	4205				normal_melee	1			0										250	gb_pg5																		11	1	1		[Cơ Bản] Chưởng pháp cơ bản Cái Bang, tấn công mục tiêu ở cận chiến, gây sát thương ở phạm vi nhỏ phía trước					80001																		
4206	Hàng Long Hữu Hối	Kỹ năng môn phái	5		2		GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4206	3	2			enemy	225	1	4	21	4206				skill_melee	1			0	4207									600	gb_klyh	200	100			5													11	1			[Cận Chiến] Gọi 5 rồng tấn công theo hình quạt về trước, gây sát thương Xuyên Thấu kèm Tê Liệt. Mỗi kẻ địch tối đa chịu sát thương từ 3 rồng					80001										1								
