TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
5847	Mảnh Đai Kế Thừa Bậc 12	T12_Belt_Q3_piece	8812	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 12[-]	720000	9	1	768000	4	1		999										
5848	Mảnh Đai Kế Thừa Bậc 13	T13_Belt_Q3_piece	8813	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 13[-]	792000	10	1	792000	4	1		999										
5849	Mảnh Đai Kế Thừa Bậc 14	T14_Belt_Q3_piece	8814	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 14[-]	870000	11	1	870000	4	1		999										
5850	Mảnh Đai Kế Thừa Bậc 15	T15_Belt_Q3_piece	8815	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 15[-]	961800	12	1	960000	4	1		999										
10401	Mảnh Đai Kế Thừa Bậc 16	T16_Belt_Q3_piece	8816	34			EquipMeterial	99	10506	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 16[-]	1060000	13	1	1060000	4	1		999										
10402	Mảnh Đai Kế Thừa Bậc 17	T17_Belt_Q3_piece	8817	34			EquipMeterial	99	10507	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 17[-]	1160000	14	1	1160000	4	1		999										
10403	Mảnh Đai Kế Thừa Bậc 18	T18_Belt_Q3_piece	8818	34			EquipMeterial	99	10508	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 18[-]	240000	15	1	240000	4	1		999										
10404	Mảnh Đai Kế Thừa Bậc 19	T19_Belt_Q3_piece	8819	34			EquipMeterial	99	10509	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 19[-]	360000	16	1	360000	4	1		999										
10405	Mảnh Đai Kế Thừa Bậc 20	T20_Belt_Q3_piece	8820	34			EquipMeterial	99	10510	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 20[-]	480000	17	1	480000	4	1		999										
2142	Mảnh Giày Hiếm Bậc 4	T4_Boots_Q2_piece	9704	34	10604		EquipMeterial	99	10604	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 4[-]	60000	1	1	60000	6	1		999										
2143	Mảnh Giày Hiếm Bậc 5	T5_Boots_Q2_piece	9705	34	10605		EquipMeterial	99	10605	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 5[-]	125000	2	1	125000	6	1		999										
2144	Mảnh Giày Hiếm Bậc 6	T6_Boots_Q2_piece	9706	34	10606		EquipMeterial	99	10606	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 6[-]	150000	3	1	150000	6	1		999										
2997	Mảnh Giày Hiếm Bậc 7	T7_Boots_Q2_piece	9707	34	10607		EquipMeterial	99	10607	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 7[-]	200000	4	1	200000	6	1		999										
2998	Mảnh Giày Hiếm Bậc 8	T8_Boots_Q2_piece	9708	34	10608		EquipMeterial	99	10608	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 8[-]	270000	5	1	270000	6	1		999										
2999	Mảnh Giày Hiếm Bậc 9	T9_Boots_Q2_piece	9709	34	10609		EquipMeterial	99	10609	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 9[-]	400000	6	1	400000	6	1		999										
3685	Mảnh Giày Hiếm Bậc 10	T10_Boots_Q2_piece	9710	34	10610		EquipMeterial	99	10610	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 10[-]	500000	7	1	500000	6	1		999										
5851	Mảnh Giày Hiếm Bậc 11	T11_Boots_Q2_piece	9711	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 11[-]	625000	8	1	625000	6	1		999										
5852	Mảnh Giày Hiếm Bậc 12	T12_Boots_Q2_piece	9712	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 12[-]	684000	9	1	684000	6	1		999										
5853	Mảnh Giày Hiếm Bậc 13	T13_Boots_Q2_piece	9713	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 13[-]	712000	10	1	712000	6	1		999										
5854	Mảnh Giày Hiếm Bậc 14	T14_Boots_Q2_piece	9714	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 14[-]	783000	11	1	783000	6	1		999										
5855	Mảnh Giày Hiếm Bậc 15	T15_Boots_Q2_piece	9715	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 15[-]	862800	12	1	863000	6	1		999										
10406	Mảnh Giày Hiếm Bậc 16	T16_Boots_Q2_piece	9716	34			EquipMeterial	99	10606	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 16[-]	950000	13	1	950000	6	1		999										
10407	Mảnh Giày Hiếm Bậc 17	T17_Boots_Q2_piece	9717	34			EquipMeterial	99	10607	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 17[-]	1045000	14	1	1045000	6	1		999										
10408	Mảnh Giày Hiếm Bậc 18	T18_Boots_Q2_piece	9718	34			EquipMeterial	99	10608	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 18[-]	270000	15	1	270000	6	1		999										
10409	Mảnh Giày Hiếm Bậc 19	T19_Boots_Q2_piece	9719	34			EquipMeterial	99	10609	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 19[-]	400000	16	1	400000	6	1		999										
10410	Mảnh Giày Hiếm Bậc 20	T20_Boots_Q2_piece	9720	34			EquipMeterial	99	10610	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Hiếm】Bậc 20[-]	500000	17	1	500000	6	1		999										
2145	Mảnh Giày Kế Thừa Bậc 4	T4_Boots_Q3_piece	9804	34	10604		EquipMeterial	99	10604	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 4[-]	40000	1	1	40000	4	1		999										
2146	Mảnh Giày Kế Thừa Bậc 5	T5_Boots_Q3_piece	9805	34	10605		EquipMeterial	99	10605	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 5[-]	90000	2	1	90000	4	1		999										
2147	Mảnh Giày Kế Thừa Bậc 6	T6_Boots_Q3_piece	9806	34	10606		EquipMeterial	99	10606	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 6[-]	120000	3	1	120000	4	1		999										
3000	Mảnh Giày Kế Thừa Bậc 7	T7_Boots_Q3_piece	9807	34	10607		EquipMeterial	99	10607	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 7[-]	160000	4	1	160000	4	1		999										
3001	Mảnh Giày Kế Thừa Bậc 8	T8_Boots_Q3_piece	9808	34	10608		EquipMeterial	99	10608	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 8[-]	240000	5	1	240000	4	1		999										
3002	Mảnh Giày Kế Thừa Bậc 9	T9_Boots_Q3_piece	9809	34	10609		EquipMeterial	99	10609	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 9[-]	360000	6	1	360000	4	1		999										
3686	Mảnh Giày Kế Thừa Bậc 10	T10_Boots_Q3_piece	9810	34	10610		EquipMeterial	99	10610	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 10[-]	480000	7	1	480000	4	1		999										
5856	Mảnh Giày Kế Thừa Bậc 11	T11_Boots_Q3_piece	9811	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 11[-]	640000	8	1	640000	4	1		999										
5857	Mảnh Giày Kế Thừa Bậc 12	T12_Boots_Q3_piece	9812	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 12[-]	720000	9	1	768000	4	1		999										
5858	Mảnh Giày Kế Thừa Bậc 13	T13_Boots_Q3_piece	9813	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 13[-]	792000	10	1	792000	4	1		999										
5859	Mảnh Giày Kế Thừa Bậc 14	T14_Boots_Q3_piece	9814	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 14[-]	870000	11	1	870000	4	1		999										
5860	Mảnh Giày Kế Thừa Bậc 15	T15_Boots_Q3_piece	9815	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 15[-]	961800	12	1	960000	4	1		999										
10411	Mảnh Giày Kế Thừa Bậc 16	T16_Boots_Q3_piece	9816	34			EquipMeterial	99	10606	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 16[-]	1060000	13	1	1060000	4	1		999										
10412	Mảnh Giày Kế Thừa Bậc 17	T17_Boots_Q3_piece	9817	34			EquipMeterial	99	10607	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 17[-]	1160000	14	1	1160000	4	1		999										
10413	Mảnh Giày Kế Thừa Bậc 18	T18_Boots_Q3_piece	9818	34			EquipMeterial	99	10608	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 18[-]	240000	15	1	240000	4	1		999										
10414	Mảnh Giày Kế Thừa Bậc 19	T19_Boots_Q3_piece	9819	34			EquipMeterial	99	10609	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 19[-]	360000	16	1	360000	4	1		999										
10415	Mảnh Giày Kế Thừa Bậc 20	T20_Boots_Q3_piece	9820	34			EquipMeterial	99	10610	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Giày[FFFE0D]【Kế Thừa】Bậc 20[-]	480000	17	1	480000	4	1		999										
3312	Mảnh Bát Gia Tướng Y	T4_Shizhuang_Q1_piece	331	34	10404		EquipMeterial	99	10404	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]Bát Gia Tướng[-]	180000	1	1	180000	5	1		999										
3395	【Mảnh Thú Cưỡi】Lý Phi Sa	T3_Horse_Q1_piece		34	1039		EquipMeterial	99	1039	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 con [FFFE0D]Lý Phi Sa[-].	180000	1	1	180000	5	1		999										
3396	【Mảnh Thú Cưỡi】Hồng Li	T3_Horse_Q2_piece		34	1040		EquipMeterial	99	1040	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 con [FFFE0D]Hồng Li[-].	180000	1	1	180000	5	1		999										
3397	【Mảnh Thú Cưỡi】Lục Tông	T3_Horse_Q3_piece		34	1041		EquipMeterial	99	1041	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 con [FFFE0D]Lục Tông[-].	180000	1	1	180000	5	1		999										
3460	Mảnh Lăng Vân Cương	T1_jiangsheng_piece		34	28101		EquipMeterial	99	28101	Mảnh Dây Cương, cần có [FFFE0D]5 mảnh[-] đề ghép thành 1 [FFFE0D]Lăng Vân Cương Bậc 1[-].	300000	1	1	300000	4	1		999										
3461	Mảnh Giáng Long Cương	T2_jiangsheng_piece		34	28102		EquipMeterial	99	28102	Mảnh Cương, cần [FFFE0D]10 mảnh[-] ghép thành 1 [FFFE0D]Giáng Long Cương Bậc 2[-].\n\nCó thể dùng làm nguyên liệu tiến cấp [FFFE0D]Lăng Vân Cương Bậc 1[-] thành [FFFE0D]Giáng Long Cương Bậc 2[-], (Cần [FFFE0D]8 mảnh[-])	600000	2	1	600000	5	1		999										
3462	Mảnh Ngự Thiên Cương	T3_jiangsheng_piece		34	28103		EquipMeterial	99	28103	Mảnh Cương, cần [FFFE0D]20 mảnh[-] mới chế tạo được 1 [FFFE0D]Ngự Thiên Cương Bậc 3[-].\n\nCũng có thể dùng làm nguyên liệu tăng bậc [FFFE0D]Cương bậc 2 trở lên[-]	1500000	3	1	1500000	6	1		999										
3463	Mảnh Cương Bậc 4	T4_jiangsheng_piece		34	28104		EquipMeterial	99	28104	Mảnh Dây Cương, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Dây Cương [FFFE0D]Bậc 4[-].	1500000	4	1	1500000	6	1		999										
3464	Mảnh Cương Bậc 5	T5_jiangsheng_piece		34	28105		EquipMeterial	99	28105	Mảnh Dây Cương, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Dây Cương [FFFE0D]Bậc 5[-].	1500000	5	1	1500000	6	1		999										
3465	Mảnh Cương Bậc 6	T6_jiangsheng_piece		34	28106		EquipMeterial	99	28106	Mảnh Dây Cương, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Dây Cương [FFFE0D]Bậc 6[-].	1500000	6	1	1500000	6	1		999										
3466	Mảnh Cương Bậc 7	T7_jiangsheng_piece		34	28107		EquipMeterial	99	28107	Mảnh Dây Cương, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Dây Cương [FFFE0D]Bậc 7[-].	1500000	7	1	1500000	6	1		999										
3467	Mảnh Lăng Vân Yên	T1_maan_piece		34	28201		EquipMeterial	99	28201	Mảnh Yên Ngựa, cần có [FFFE0D]5 mảnh[-] để ghép thành 1 [FFFE0D]Lăng Vân Yên Bậc 1[-].	240000	1	1	240000	4	1		999										
3468	Mảnh Giáng Long Yên	T2_maan_piece		34	28202		EquipMeterial	99	28202	Mảnh Yên, cần [FFFE0D]10 mảnh[-] ghép thành 1 [FFFE0D]Giáng Long Yên Bậc 2[-].\n\nCó thể dùng làm nguyên liệu tiến cấp [FFFE0D]Lăng Vân Yên Bậc 1[-] thành [FFFE0D]Giáng Long Yên Bậc 2[-], (Cần [FFFE0D]8 mảnh[-])	480000	2	1	480000	5	1		999										
3469	Mảnh Ngự Thiên Yên	T3_maan_piece		34	28203		EquipMeterial	99	28203	Mảnh Yên, cần [FFFE0D]20 mảnh[-] mới chế tạo được 1 [FFFE0D]Ngự Thiên Yên Bậc 3[-].\n\nCũng có thể dùng làm nguyên liệu tăng bậc [FFFE0D]Yên bậc 2 trở lên[-]	1200000	3	1	1200000	6	1		999										
3470	Mảnh Yên Bậc 4	T4_maan_piece		34	28204		EquipMeterial	99	28204	Mảnh Yên Ngựa, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Yên Ngựa [FFFE0D]Bậc 4[-].	1200000	4	1	1200000	6	1		999										
3471	Mảnh Yên Bậc 5	T5_maan_piece		34	28205		EquipMeterial	99	28205	Mảnh Yên Ngựa, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Yên Ngựa [FFFE0D]Bậc 5[-].	1200000	5	1	1200000	6	1		999										
3472	Mảnh Yên Bậc 6	T6_maan_piece		34	28206		EquipMeterial	99	28206	Mảnh Yên Ngựa, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Yên Ngựa [FFFE0D]Bậc 6[-].	1200000	6	1	1200000	6	1		999										
3473	Mảnh Yên Bậc 7	T7_maan_piece		34	28207		EquipMeterial	99	28207	Mảnh Yên Ngựa, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Yên Ngựa [FFFE0D]Bậc 7[-].	1200000	7	1	1200000	6	1		999										
3474	Mảnh Lăng Vân Đăng	T1_jiaodeng_piece		34	28301		EquipMeterial	99	28301	Mảnh Bàn Đạp, cần có [FFFE0D]5 mảnh[-] để ghép thành 1 [FFFE0D]Lăng Vân Đăng Bậc 1[-].	180000	1	1	180000	4	1		999										
3475	Mảnh Giáng Long Đăng	T2_jiaodeng_piece		34	28302		EquipMeterial	99	28302	Mảnh Bàn Đạp, cần [FFFE0D]10 mảnh[-] ghép thành 1 [FFFE0D]Giáng Long Đăng Bậc 2[-].\n\nCó thể dùng làm nguyên liệu tiến cấp [FFFE0D]Lăng Vân Đăng Bậc 1[-] thành [FFFE0D]Giáng Long Đăng Bậc 2[-], (Cần [FFFE0D]8 mảnh[-])	360000	2	1	360000	5	1		999										
3476	Mảnh Ngự Thiên Đăng	T3_jiaodeng_piece		34	28303		EquipMeterial	99	28303	Mảnh Bàn Đạp, cần [FFFE0D]20 mảnh[-] mới chế tạo được 1 [FFFE0D]Ngự Thiên Đăng Bậc 3[-].\n\nCũng có thể dùng làm nguyên liệu tăng bậc [FFFE0D]Bàn Đạp bậc 2 trở lên[-]	900000	3	1	900000	6	1		999										
3477	Mảnh Bàn Đạp Bậc 4	T4_jiaodeng_piece		34	28304		EquipMeterial	99	28304	Mảnh Bàn Đạp, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Bàn Đạp [FFFE0D]Bậc 4[-].	900000	4	1	900000	6	1		999										
3478	Mảnh Bàn Đạp Bậc 5	T5_jiaodeng_piece		34	28305		EquipMeterial	99	28305	Mảnh Bàn Đạp, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Bàn Đạp [FFFE0D]Bậc 5[-].	900000	5	1	900000	6	1		999										
3479	Mảnh Bàn Đạp Bậc 6	T6_jiaodeng_piece		34	28306		EquipMeterial	99	28306	Mảnh Bàn Đạp, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Bàn Đạp [FFFE0D]Bậc 6[-].	900000	6	1	900000	6	1		999										
3480	Mảnh Bàn Đạp Bậc 7	T7_jiaodeng_piece		34	28307		EquipMeterial	99	28307	Mảnh Bàn Đạp, cần có [FFFE0D]20 mảnh[-] để ghép thành 1 Bàn Đạp [FFFE0D]Bậc 7[-].	900000	7	1	900000	6	1		999										
7419	Mảnh Yếu Quyết Hiếm Bậc 1	Random_JueYao_Q3_Lv1_piece		34	7340		EquipMeterial	99	7340	Mảnh Yếu Quyết Hiếm , cần [FFFE0D]3 mảnh[-] mới ghép được 1 [FFFE0D]Quyển Yếu Quyết Hiếm Bậc 1[-]	350000	1	1	350000	6	1		999										
7484	Mảnh Vé Tiểu Bạch Khuyển	PetDog_piece		34	7455		EquipMeterial	99	7455	Cần [FFFE0D]5 mảnh[-] có thể nhận nuôi 1 Tiểu Bạch Khuyển	350000	1	1	350000	6	1		999										
