TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
7807	Tiền tố-Thanh Động Tứ Hải	GoodVoiceChatTitle_Item12	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Vang Danh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	22	31536000									
7808	Tiền tố-Giọng Truyền Cảm	GoodVoiceChatTitle_Item13	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Giọng Hát Lệ Dĩnh[-]\n\nThời hạn: 1 Năm		1	1	1000	4	1	0	99999	24	31536000									
7809	Tiền tố-Tiếng Thanh Xuân	GoodVoiceChatTitle_Item14	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Ngôi Sao Mới[-]\n\nThời hạn: 1 Năm		1	1	1000	4	1	0	99999	23	31536000									
7810	Tiền tố-Bá Đao Hảo Thanh	GoodVoiceChatTitle_Item15	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Bá Đao Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	25	31536000									
7811	Tiền tố-Thiên Sơn Hảo Thanh	GoodVoiceChatTitle_Item16	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Sơn Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	26	31536000									
7812	Tiền tố-Trường Ca Hảo Thanh	GoodVoiceChatTitle_Item17	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Trường Ca Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	27	31536000									
7813	Tiền tố-Tàng Kiếm Hảo Thanh	GoodVoiceChatTitle_Item18	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tàng Kiếm Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	28	31536000									
7814	Tiền tố-Ngũ Độc Hảo Thanh	GoodVoiceChatTitle_Item19	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Ngũ Độc Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	29	31536000									
7815	Tiền tố-Cái Bang Hảo Thanh	GoodVoiceChatTitle_Item20	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Cái Bang Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	30	31536000									
7816	Tiền tố-Côn Lôn Hảo Thanh	GoodVoiceChatTitle_Item21	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Côn Lôn Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	31	31536000									
7817	Tiền tố-Đường Môn Hảo Thanh	GoodVoiceChatTitle_Item22	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đường Môn Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	32	31536000									
7818	Tiền tố-Thúy Yên Hảo Thanh	GoodVoiceChatTitle_Item23	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thúy Yên Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	33	31536000									
7819	Tiền tố-Thiếu Lâm Hảo Thanh	GoodVoiceChatTitle_Item24	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiếu Lâm Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	34	31536000									
7820	Tiền tố-Thiên Nhẫn Hảo Thanh	GoodVoiceChatTitle_Item25	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Nhẫn Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	35	31536000									
7821	Tiền tố-Võ Đang Hảo Thanh	GoodVoiceChatTitle_Item26	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Võ Đang Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	36	31536000									
7822	Tiền tố-Tiêu Dao Hảo Thanh	GoodVoiceChatTitle_Item27	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tiêu Dao Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	38	31536000									
7823	Tiền tố-Đào Hoa Hảo Thanh	GoodVoiceChatTitle_Item28	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đào Hoa Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	37	31536000									
7824	Tiền tố-Nga Mi Hảo Thanh	GoodVoiceChatTitle_Item29	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Nga Mi Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	39	31536000									
7825	Tiền tố-Thiên Vương Hảo Thanh	GoodVoiceChatTitle_Item30	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Vương Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	40	31536000									
7826	Tiền tố-Bá Đao Cường Thanh	GoodVoiceChatTitle_Item31	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Bá Đao Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	41	31536000									
7827	Tiền tố-Thiên Sơn Cường Thanh	GoodVoiceChatTitle_Item32	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Sơn Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	42	31536000									
7828	Tiền tố-Trường Ca Cường Thanh	GoodVoiceChatTitle_Item33	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Trường Ca Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	43	31536000									
7829	Tiền tố-Tàng Kiếm Cường Thanh	GoodVoiceChatTitle_Item34	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tàng Kiếm Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	44	31536000									
7830	Tiền tố-Ngũ Độc Cường Thanh	GoodVoiceChatTitle_Item35	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Ngũ Độc Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	45	31536000									
7831	Tiền tố-Cái Bang Cường Thanh	GoodVoiceChatTitle_Item36	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Cái Bang Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	46	31536000									
7832	Tiền tố-Côn Lôn Cường Thanh	GoodVoiceChatTitle_Item37	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Côn Lôn Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	47	31536000									
7833	Tiền tố-Đường Môn Cường Thanh	GoodVoiceChatTitle_Item38	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đường Môn Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	48	31536000									
7834	Tiền tố-Thúy Yên Cường Thanh	GoodVoiceChatTitle_Item39	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thúy Yên Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	49	31536000									
7835	Tiền tố-Thiếu Lâm Cường Thanh	GoodVoiceChatTitle_Item40	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiếu Lâm Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	50	31536000									
7836	Tiền tố-Thiên Nhẫn Cường Thanh	GoodVoiceChatTitle_Item41	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Nhẫn Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	51	31536000									
7837	Tiền tố-Võ Đang Cường Thanh	GoodVoiceChatTitle_Item42	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Võ Đang Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	52	31536000									
7838	Tiền tố-Tiêu Dao Cường Thanh	GoodVoiceChatTitle_Item43	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tiêu Dao Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	54	31536000									
7839	Tiền tố-Đào Hoa Cường Thanh	GoodVoiceChatTitle_Item44	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đào Hoa Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	53	31536000									
7840	Tiền tố-Nga Mi Cường Thanh	GoodVoiceChatTitle_Item45	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Nga Mi Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	55	31536000									
7841	Tiền tố-Thiên Vương Cường Thanh	GoodVoiceChatTitle_Item46	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Thiên Vương Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	56	31536000									
7842	Tiền tố-Hương Cảng Hảo Thanh	GoodVoiceChatTitle_Item47	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hương Cảng Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	57	31536000									
7843	Tiền tố-Đông Bắc Hảo Thanh	GoodVoiceChatTitle_Item48	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đông Bắc Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	58	31536000									
7844	Tiền tố-Tây Nam Hảo Thanh	GoodVoiceChatTitle_Item49	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tây Nam Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	59	31536000									
7845	Tiền tố-Tây Bắc Hảo Thanh	GoodVoiceChatTitle_Item50	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tây Bắc Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	60	31536000									
7846	Tiền tố-Hoa Bắc Hảo Thanh	GoodVoiceChatTitle_Item51	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Bắc Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	61	31536000									
7847	Tiền tố-Hoa Trung Hảo Thanh	GoodVoiceChatTitle_Item52	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Trung Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	62	31536000									
7848	Tiền tố-Hoa Nam Hảo Thanh	GoodVoiceChatTitle_Item53	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Nam Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	63	31536000									
7849	Tiền tố-Hoa Đông Hảo Thanh	GoodVoiceChatTitle_Item54	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Đông Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	64	31536000									
7850	Tiền tố-Hương Cảng Cường Thanh	GoodVoiceChatTitle_Item55	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Cảng Áo Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	65	31536000									
7851	Tiền tố-Đông Bắc Cường Thanh	GoodVoiceChatTitle_Item56	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Đông Bắc Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	66	31536000									
7852	Tiền tố-Tây Nam Cường Thanh	GoodVoiceChatTitle_Item57	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tây Nam Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	67	31536000									
7853	Tiền tố-Tây Bắc Cường Thanh	GoodVoiceChatTitle_Item58	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Tây Bắc Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	68	31536000									
7854	Tiền tố-Hoa Bắc Cường Thanh	GoodVoiceChatTitle_Item59	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Bắc Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	69	31536000									
7855	Tiền tố-Hoa Trung Cường Thanh	GoodVoiceChatTitle_Item60	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Trung Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	70	31536000									
7856	Tiền tố-Hoa Nam Cường Thanh	GoodVoiceChatTitle_Item61	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Nam Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	71	31536000									
7857	Tiền tố-Hoa Đông Cường Thanh	GoodVoiceChatTitle_Item62	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Hoa Đông Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999	72	31536000									
7934	Tiền tố-Lời Hứa Ngàn Vàng	GoodVoiceChatTitle_Item63	34	3585	3585		ChatNamePrefix	11	Dùng nhận tiền tố trò chuyện [FFFE0D]Lời Hứa Ngàn Vàng[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999	73	31536000									
7938	(Tiền tố tự chọn)	GoodVoiceChatTitle_Order	34	3585	3585			11	Người chơi tự đặt ra một nội dung, máy chủ sau khi xác nhận sẽ chế tạo nhiều. Dùng nhận Tiển tố trò chuyện [FFFE0D]đặc chế[-]\n\nHạn dùng: 1 năm		1	1	1000	5	1	0	99999											
7727	Hình Đại Diện-Nốt Nhạc 7 Màu	GoodVoiceHeadFrame_1	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Nốt Nhạc 7 Màu[-]\nCó thể tặng hảo hữu\n\nThời hạn: 1 Năm		1	1	1000	5	1	1	99999	26	31536000									
7728	Khung Đại Diện-Top 10 The Voice	GoodVoiceHeadFrame_2	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Top 10 The Voice[-]\n\nHạn dùng: 1 năm		1	1	1000	6	1	1	99999	27	31536000									
7729	Khung Đại Diện-Giọng Hát Số 1 SV	GoodVoiceHeadFrame_3	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Giọng Hát Số 1 SV[-]\n\nHạn dùng: 1 năm		1	1	1000	6	1	1	99999	28	31536000									
7876	Hình Đại Diện-Vòng Chung Kết Cường Thanh	GoodVoiceHeadFrame_4	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Vòng Chung Kết[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	1	99999	29	31536000									
7877	Hình Đại Diện-Toàn Máy Chủ Thập Đại Âm thanh	GoodVoiceHeadFrame_5	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Top 10 Toàn Máy Chủ[-]\n\nThời hạn: 1 Năm		1	1	1000	7	1	1	99999	30	31536000									
7878	Hình Đại Diện-Toàn Máy Chủ Âm thanh Hay Nhất	GoodVoiceHeadFrame_6	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Top 10 Toàn Máy Chủ[-]\n\nThời hạn: 1 Năm		1	1	1000	7	1	1	99999	31	31536000									
7730	Thời Trang <Quỷ Mị Tuyết Hồ (1 Năm)	GoodVoice_HorseShow_1	34	7712	7712		waiyi_exchange		[FFFE0D]Phần thưởng của hạng nhất server trong hoạt động VLTK M Voice[-]\n\nSau khi trang bị có thể thay đổi ngoại hình thú cưỡi, không ảnh hưởng thuộc tính có sẵn của thú cưỡi.\n[FFFE0D]Thời hạn: 1 năm[-]		1	1	1000	71	1	0	1											131
7740	Ngoại Trang U Viêm-Mị Tuyết Hồ (1 Năm)	GoodVoice_HorseShow_2	34	7713	7713		waiyi_exchange		[FFFE0D]Trong hoạt động VLTK M Voice, phần thưởng hạng nhất Vòng Chung Kết nhận[-]\n\nDùng nhận 1 Ngoại Trang Thú Cưỡi. Sau khi trang bị có thể thay đổi ngoại hình Thú Cưỡi hiện tại, không ảnh hưởng thuộc tính kèm của Thú Cưỡi\n[FFFE0D]Thời hạn: 1 năm[-]		1	1	1000	71	1	0	1											132
7733	Tượng Thành Chính	GoodVoice_diaoxiang01	34	4839	4839			3	Quán quân vòng sơ loại「VLTK M Voice」được dựng tượng trong Thành Chính\n\n[FFFE0D]Tượng sẽ hình tượng nhân vật đạt quán quân khi bắt đầu bầu chọn, duy trì 3 tháng, hãy nhớ trang điểm thật lộng lẫy nhé![-]	80000	1	1	1000	7	1	0	1											
7892	Tượng Thành Chính	GoodVoice_diaoxiang02	34	4839	4839			3	Quán quân Vòng Chung Kết「VLTK M Voice」sẽ được lập tượng ở thành chính\n\n[FFFE0D]Tượng hiện hình tượng nhân vật lúc bình chọn trong 6 tháng, nhớ ăn mặc đẹp nhé![-]	80000	1	1	1000	7	1	0	1											
7894	Tượng Thành Chính	GoodVoice_diaoxiang03	34	4839	4839			3	Top 3 chung kết「VLTK M Voice」được lập tượng ở thành chính\n\n[FFFE0D]Tượng hiện hình tượng nhân vật lúc bình chọn, duy trì đến「VLTK M Voice」lần sau, nhớ ăn mặc đẹp nhé![-]	80000	1	1	1000	7	1	0	1											
7734	Rương Fan Siêu Cấp	GoodVoice_box01	34	3696	3696		RandomItem	1	Rương nhận được sau khi bỏ phiếu bầu chọn trong「VLTK M Voice」.\nMở nhận:\n[FFFE0D]Tiền tố trò chuyện: Fan Siêu Cấp[-]\n[FFFE0D]Danh hiệu đặc biệt: Khúc Hồng Tiêu[-]\n[FFFE0D]Khung chat: Thất Thái Âm Phù[-]\n[FFFE0D]Quà Chọn 5000 Chân Khí Nguyên Khí x10[-]		1	1	1000	4	1	0	1	7734										
7735	Tranh Nhân Vật The Voice	GoodVoice_Painting1	34	2510	2510		PlayerPortraitItem_NoSex	1	[FFFE0D]「VLTK M Voice」[-]Trận vòng loại nhận 199 phiếu thưởng, đổi biểu tượng cần đúng giới tính		1	1		4	1	0	99999	214	219									
7736	Top 10 Tranh Nhân Vật The Voice	GoodVoice_Painting2	34	2510	2510		PlayerPortraitItem_NoSex	1	[FFFE0D]「VLTK M Voice」[-]Phần thưởng top 10 trận vòng loại, đổi biểu tượng cần đúng giới tính		1	1		5	1	0	99999	215	220									
7737	Hình Top 3 Vòng Chung Kết The Voice	GoodVoice_Painting3	34	2510	2510		PlayerPortraitItem_NoSex	1	[FFFE0D]「VLTK M Voice」[-]Phần thưởng top 3 Vòng Chung Kết, đổi biểu tượng cần đúng giới tính		1	1		5	1	0	99999	216	221									
7738	Top 10 Chung Kết Tranh Nhân Vật The Voice	GoodVoice_Painting4	34	2510	2510		PlayerPortraitItem_NoSex	1	[FFFE0D]「VLTK M Voice」[-]Phần thưởng top 10 Chung Kết, đổi biểu tượng cần đúng giới tính		1	1		6	1	0	99999	217	222									
7739	Quán Quân Tranh Nhân Vật The Voice	GoodVoice_Painting5	34	2510	2510		PlayerPortraitItem_NoSex	1	[FFFE0D]「VLTK M Voice」[-]Phần thưởng Quán Quân Chung Kết, đổi biểu tượng cần đúng giới tính		1	1		6	1	0	99999	218	223									
7875	Quà Quán Quân The Voice	GoodVioce_Awardbag1	34	786	786		RandomItem	3	Giọng hát Đại hiệp được võ lâm ngưỡng mộ\n\nDùng nhận được: [FFFE0D]Tiền Tố-Truyền Cảm, Hình Đại Diện-Top 10 Hảo Thanh Toàn Máy Chủ, Hình Đại Diện-Top 10 Cường Thanh Toàn Máy Chủ, Top 10 Tranh Nhân Vật The Voice, Ngoại Trang Thú Cưỡi Si Mị Tuyết Hồ (1 Năm)[-]	80000	1	1	1000	6	1	0	99999	7875										
7879	Quà Top 10 Tổng Chung Kết The Voice	GoodVioce_Awardbag2	34	786	786		RandomItem	3	Giọng hát Đại hiệp được võ lâm ngưỡng mộ\n\nDùng nhận được: [FFFE0D]Danh Hiệu-Điệu Du Dương, Tiền Tố-Điệu Du Dương, Hình Đại Diện-Top 10 Âm Thanh Toàn Máy Chủ, Top 10 Tranh Nhân Vật Chung Kết The Voice, Tiểu Hắc Miêu[-]	80000	1	1	1000	6	1	0	99999	7879										
7880	Quà Hạng 3 Chung Cuộc The Voice	GoodVioce_Awardbag3	34	786	786		RandomItem	3	Giọng hát Đại hiệp được võ lâm ngưỡng mộ\n\nDùng nhận được: [FFFE0D]Danh Hiệu-Châu Ngọc Chi Thanh, Tiền Tố-Châu Ngọc Chi Thanh, Hình Đại Diện-Top 10 Âm Thanh Toàn Máy Chủ, Top 10 Tranh Nhân Vật Chung Kết The Voice, Cổ Cầm, Tiểu Hắc Miêu[-]	80000	1	1	1000	7	1	0	99999	7880										
7881	Quà Hạng 2 Chung Cuộc The Voice	GoodVioce_Awardbag4	34	786	786		RandomItem	3	Giọng hát Đại hiệp được võ lâm ngưỡng mộ\n\nDùng nhận được: [FFFE0D]Danh Hiệu-Phượng Hoàng Chi Minh, Tiền Tố-Phượng Hoàng Chi Minh, Hình Đại Diện-Top 10 Âm Thanh Toàn Máy Chủ, Top 10 Chung Kết Tranh Nhân Vật The Voice, Cổ Cầm, Tiểu Hắc Miêu[-]	80000	1	1	1000	7	1	0	99999	7881										
7882	Quà Quán Quân Tổng Chung Kết The Voice	GoodVioce_Awardbag5	34	786	786		RandomItem	3	Thiên Lại Âm của các hạ được võ lâm công nhận\n\nDùng nhận: [FFFE0D]Danh Hiệu-Tiên Lại Chi Âm, Tiền Tố-Tiên Lại Chi Âm, Hình Đại Diện-Top 10 Giọng Hát, Hình Đại Diện-Giọng Hay Toàn Máy Chủ, Tranh Nhân Vật Top 10 Chung Kết The Voice, Tranh Nhân Vật Quán Quân The Voice, Cầm Cổ, Ba Tư Nhỏ[-]	80000	1	1	1000	7	1	0	99999	7882										
7883	Cánh Hoa Đào	GoodVioce_taohuabox	34	7883	7883		RandomItemByMaxLevel	1	Phần thưởng chia sẻ với người chơi khi người chơi tham gia hoạt động The Voice nhận được số phiếu nhất định	80000	1	1	1000	3	1	0	99999	148	1									
7884	Danh Hiệu-(Khu vực) Cường Thanh	GoodVoice_Title_show_1	34	790	790			11	Dùng nhận danh hiệu [FFFE0D]Khu Vực Cường Thanh[-], trang bị xong nhận hiệu ứng 「Dư Âm Nhiễu Lương」\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999											
7885	Danh Hiệu-(Khu vực) Hảo Thanh	GoodVoice_Title_show_2	34	790	790			11	Dùng nhận danh hiệu [FFFE0D]Khu Vực Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999											
7886	Danh Hiệu-(Môn phái) Cường Thanh	GoodVoice_Title_show_3	34	790	790			11	Dùng nhận danh hiệu [FFFE0D](Môn phái) Cường Thanh[-], trang bị xong nhận hiệu ứng 「Dư Âm Nhiễu Lương」\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999											
7887	Danh Hiệu-(Môn phái) Hảo Thanh	GoodVoice_Title_show_4	34	790	790			11	Dùng nhận danh hiệu [FFFE0D]Môn Phái Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999											
7888	Tiền tố-(Khu Vực) Cường Thanh	GoodVoiceChatTitle_show1	34	3585	3585			11	Dùng nhận tiền tố trò chuyện [FFFE0D]Khu Vực Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999											
7889	Tiền tố-(Khu Vực) Hảo Thanh	GoodVoiceChatTitle_show2	34	3585	3585			11	Dùng nhận tiền tố trò chuyện [FFFE0D]Khu Vực Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999											
7890	Tiền tố-(Môn Phái) Cường Thanh	GoodVoiceChatTitle_show3	34	3585	3585			11	Dùng nhận tiền tố trò chuyện [FFFE0D]Môn Phái Cường Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	6	1	0	99999											
7891	Tiền tố-(Môn Phái) Hảo Thanh	GoodVoiceChatTitle_show4	34	3585	3585			11	Dùng nhận tiền tố trò chuyện [FFFE0D]Môn Phái Hảo Thanh[-]\n\nThời hạn: 1 Năm		1	1	1000	5	1	0	99999											
7895	Phần thưởng offline-Đại diện đăng ký áp phích	GoodVioce_StarSign	34	7895	7895		PlayerPortraitItem_NoSex	1	Thưởng Offline-Poster chữ ký đại diện chiến đội	80000	1	1	1000	7	1	0	99999	224	225									
7896	Phần thưởng offline-Quay video âm nhạc	GoodVioce_CD	34	7896	7896			1	Tư cách quay MV album đầu tay của Đại Tống	80000	1	1	1000	7	1	0	99999											
7897	Rương Quán Quân	GoodVoice_box02	34	3696	3696			1	Rương Quán Quân「VLTK M Voice」.\nGồm:\n[FFFE0D]Hình Đại Diện-Top 10 Giọng Hát Toàn Máy Chủ[-]\n[FFFE0D]Hình Đại Diện-Giọng Hay Toàn Máy Chủ[-]\n[FFFE0D]Lì Xì Thế Giới (200000 Nguyên Bảo)[-]\n[FFFE0D]Lì Xì (100000 Nguyên Bảo)[-]		1	1	1000	4	1	0	1											
7898	Rương Hạng 2	GoodVoice_box03	34	3696	3696			1	Rương Hạng 2「VLTK M Voice」.\nGồm:\n[FFFE0D]Hình Đại Diện-Top 10 Giọng Hát Toàn Máy Chủ[-]\n[FFFE0D]Lì Xì Thế Giới (100000 Nguyên Bảo)[-]\n[FFFE0D]Lì Xì (50000 Nguyên Bảo)[-]		1	1	1000	4	1	0	1											
