AttribType	Level	Value1	Value2	Value3
metal_resist_v	439	7768		
metal_resist_v	440	7790		
metal_resist_v	441	7812		
metal_resist_v	442	7834		
metal_resist_v	443	7856		
metal_resist_v	444	7878		
metal_resist_v	445	7900		
metal_resist_v	446	7922		
metal_resist_v	447	7944		
metal_resist_v	448	7966		
metal_resist_v	449	7988		
metal_resist_v	450	8010		
metal_resist_v	451	8032		
metal_resist_v	452	8054		
metal_resist_v	453	8076		
metal_resist_v	454	8098		
metal_resist_v	455	8120		
metal_resist_v	456	8142		
metal_resist_v	457	8164		
metal_resist_v	458	8186		
metal_resist_v	459	8208		
metal_resist_v	460	8230		
metal_resist_v	461	8252		
metal_resist_v	462	8274		
metal_resist_v	463	8296		
metal_resist_v	464	8318		
metal_resist_v	465	8340		
metal_resist_v	466	8362		
metal_resist_v	467	8384		
metal_resist_v	468	8406		
metal_resist_v	469	8428		
metal_resist_v	470	8450		
metal_resist_v	471	8472		
metal_resist_v	472	8494		
metal_resist_v	473	8516		
metal_resist_v	474	8538		
metal_resist_v	475	8560		
metal_resist_v	476	8582		
metal_resist_v	477	8604		
metal_resist_v	478	8626		
metal_resist_v	479	8648		
metal_resist_v	480	8670		
metal_resist_v	481	8692		
metal_resist_v	482	8714		
metal_resist_v	483	8736		
metal_resist_v	484	8758		
metal_resist_v	485	8780		
metal_resist_v	486	8802		
metal_resist_v	487	8824		
metal_resist_v	488	8846		
metal_resist_v	489	8868		
metal_resist_v	490	8890		
metal_resist_v	491	8912		
metal_resist_v	492	8934		
metal_resist_v	493	8956		
metal_resist_v	494	8978		
metal_resist_v	495	9000		
metal_resist_v	496	9022		
metal_resist_v	497	9044		
metal_resist_v	498	9066		
metal_resist_v	499	9088		
metal_resist_v	500	9110		
earth_resist_v	1	3		
earth_resist_v	2	6		
earth_resist_v	3	9		
earth_resist_v	4	12		
earth_resist_v	5	15		
earth_resist_v	6	18		
earth_resist_v	7	21		
earth_resist_v	8	24		
earth_resist_v	9	27		
earth_resist_v	10	30		
earth_resist_v	11	33		
earth_resist_v	12	36		
earth_resist_v	13	39		
earth_resist_v	14	42		
earth_resist_v	15	45		
earth_resist_v	16	48		
earth_resist_v	17	51		
earth_resist_v	18	54		
earth_resist_v	19	57		
earth_resist_v	20	60		
earth_resist_v	21	63		
earth_resist_v	22	66		
earth_resist_v	23	69		
earth_resist_v	24	72		
earth_resist_v	25	75		
earth_resist_v	26	78		
earth_resist_v	27	81		
earth_resist_v	28	84		
earth_resist_v	29	87		
earth_resist_v	30	90		
earth_resist_v	31	93		
earth_resist_v	32	96		
earth_resist_v	33	99		
earth_resist_v	34	102		
earth_resist_v	35	105		
earth_resist_v	36	108		
earth_resist_v	37	111		
earth_resist_v	38	114		
earth_resist_v	39	117		
earth_resist_v	40	120		
earth_resist_v	41	123		
earth_resist_v	42	126		
earth_resist_v	43	129		
earth_resist_v	44	132		
earth_resist_v	45	135		
earth_resist_v	46	138		
earth_resist_v	47	141		
earth_resist_v	48	144		
earth_resist_v	49	147		
earth_resist_v	50	150		
earth_resist_v	51	153		
earth_resist_v	52	156		
earth_resist_v	53	159		
earth_resist_v	54	162		
earth_resist_v	55	165		
earth_resist_v	56	168		
earth_resist_v	57	171		
earth_resist_v	58	174		
earth_resist_v	59	177		
earth_resist_v	60	180		
earth_resist_v	61	183		
earth_resist_v	62	186		
earth_resist_v	63	189		
earth_resist_v	64	192		
earth_resist_v	65	195		
earth_resist_v	66	198		
earth_resist_v	67	201		
earth_resist_v	68	204		
earth_resist_v	69	207		
earth_resist_v	70	210		
earth_resist_v	71	213		
earth_resist_v	72	216		
earth_resist_v	73	219		
earth_resist_v	74	222		
earth_resist_v	75	225		
earth_resist_v	76	228		
earth_resist_v	77	231		
earth_resist_v	78	234		
earth_resist_v	79	237		
earth_resist_v	80	240		
earth_resist_v	81	246		
earth_resist_v	82	252		
earth_resist_v	83	258		
earth_resist_v	84	264		
earth_resist_v	85	270		
earth_resist_v	86	276		
earth_resist_v	87	282		
earth_resist_v	88	288		
earth_resist_v	89	294		
earth_resist_v	90	300		
earth_resist_v	91	308		
earth_resist_v	92	315		
earth_resist_v	93	323		
earth_resist_v	94	330		
earth_resist_v	95	338		
earth_resist_v	96	345		
earth_resist_v	97	353		
earth_resist_v	98	360		
earth_resist_v	99	368		
earth_resist_v	100	375		
earth_resist_v	101	390		
earth_resist_v	102	405		
earth_resist_v	103	420		
earth_resist_v	104	435		
earth_resist_v	105	450		
earth_resist_v	106	465		
earth_resist_v	107	480		
earth_resist_v	108	495		
earth_resist_v	109	510		
earth_resist_v	110	525		
earth_resist_v	111	548		
earth_resist_v	112	570		
earth_resist_v	113	593		
earth_resist_v	114	593		
earth_resist_v	115	638		
earth_resist_v	116	660		
earth_resist_v	117	683		
earth_resist_v	118	705		
earth_resist_v	119	728		
earth_resist_v	120	750		
earth_resist_v	121	772		
earth_resist_v	122	794		
earth_resist_v	123	816		
earth_resist_v	124	838		
earth_resist_v	125	860		
earth_resist_v	126	882		
earth_resist_v	127	904		
earth_resist_v	128	926		
earth_resist_v	129	948		
earth_resist_v	130	970		
earth_resist_v	131	992		
earth_resist_v	132	1014		
earth_resist_v	133	1036		
earth_resist_v	134	1058		
earth_resist_v	135	1080		
earth_resist_v	136	1102		
earth_resist_v	137	1124		
earth_resist_v	138	1146		
earth_resist_v	139	1168		
earth_resist_v	140	1190		
earth_resist_v	141	1212		
earth_resist_v	142	1234		
earth_resist_v	143	1256		
earth_resist_v	144	1278		
earth_resist_v	145	1300		
earth_resist_v	146	1322		
earth_resist_v	147	1344		
earth_resist_v	148	1366		
earth_resist_v	149	1388		
earth_resist_v	150	1410		
earth_resist_v	151	1432		
earth_resist_v	152	1454		
earth_resist_v	153	1476		
earth_resist_v	154	1498		
earth_resist_v	155	1520		
earth_resist_v	156	1542		
earth_resist_v	157	1564		
earth_resist_v	158	1586		
earth_resist_v	159	1608		
earth_resist_v	160	1630		
earth_resist_v	161	1652		
earth_resist_v	162	1674		
earth_resist_v	163	1696		
earth_resist_v	164	1718		
earth_resist_v	165	1740		
earth_resist_v	166	1762		
earth_resist_v	167	1784		
earth_resist_v	168	1806		
earth_resist_v	169	1828		
earth_resist_v	170	1850		
earth_resist_v	171	1872		
earth_resist_v	172	1894		
earth_resist_v	173	1916		
earth_resist_v	174	1938		
earth_resist_v	175	1960		
earth_resist_v	176	1982		
earth_resist_v	177	2004		
earth_resist_v	178	2026		
earth_resist_v	179	2048		
earth_resist_v	180	2070		
earth_resist_v	181	2092		
earth_resist_v	182	2114		
earth_resist_v	183	2136		
earth_resist_v	184	2158		
earth_resist_v	185	2180		
earth_resist_v	186	2202		
earth_resist_v	187	2224		
earth_resist_v	188	2246		
earth_resist_v	189	2268		
earth_resist_v	190	2290		
earth_resist_v	191	2312		
earth_resist_v	192	2334		
earth_resist_v	193	2356		
earth_resist_v	194	2378		
earth_resist_v	195	2400		
earth_resist_v	196	2422		
earth_resist_v	197	2444		
earth_resist_v	198	2466		
earth_resist_v	199	2488		
earth_resist_v	200	2510		
earth_resist_v	201	2532		
earth_resist_v	202	2554		
earth_resist_v	203	2576		
earth_resist_v	204	2598		
earth_resist_v	205	2620		
earth_resist_v	206	2642		
earth_resist_v	207	2664		
earth_resist_v	208	2686		
earth_resist_v	209	2708		
earth_resist_v	210	2730		
earth_resist_v	211	2752		
earth_resist_v	212	2774		
earth_resist_v	213	2796		
earth_resist_v	214	2818		
earth_resist_v	215	2840		
earth_resist_v	216	2862		
earth_resist_v	217	2884		
earth_resist_v	218	2906		
earth_resist_v	219	2928		
earth_resist_v	220	2950		
earth_resist_v	221	2972		
earth_resist_v	222	2994		
earth_resist_v	223	3016		
earth_resist_v	224	3038		
earth_resist_v	225	3060		
earth_resist_v	226	3082		
earth_resist_v	227	3104		
earth_resist_v	228	3126		
earth_resist_v	229	3148		
earth_resist_v	230	3170		
earth_resist_v	231	3192		
earth_resist_v	232	3214		
earth_resist_v	233	3236		
earth_resist_v	234	3258		
earth_resist_v	235	3280		
earth_resist_v	236	3302		
earth_resist_v	237	3324		
earth_resist_v	238	3346		
earth_resist_v	239	3368		
earth_resist_v	240	3390		
earth_resist_v	241	3412		
earth_resist_v	242	3434		
earth_resist_v	243	3456		
earth_resist_v	244	3478		
earth_resist_v	245	3500		
earth_resist_v	246	3522		
earth_resist_v	247	3544		
earth_resist_v	248	3566		
earth_resist_v	249	3588		
earth_resist_v	250	3610		
earth_resist_v	251	3632		
earth_resist_v	252	3654		
earth_resist_v	253	3676		
earth_resist_v	254	3698		
earth_resist_v	255	3720		
earth_resist_v	256	3742		
earth_resist_v	257	3764		
earth_resist_v	258	3786		
earth_resist_v	259	3808		
earth_resist_v	260	3830		
earth_resist_v	261	3852		
earth_resist_v	262	3874		
earth_resist_v	263	3896		
earth_resist_v	264	3918		
earth_resist_v	265	3940		
earth_resist_v	266	3962		
earth_resist_v	267	3984		
earth_resist_v	268	4006		
earth_resist_v	269	4028		
earth_resist_v	270	4050		
earth_resist_v	271	4072		
earth_resist_v	272	4094		
earth_resist_v	273	4116		
earth_resist_v	274	4138		
earth_resist_v	275	4160		
earth_resist_v	276	4182		
earth_resist_v	277	4204		
earth_resist_v	278	4226		
earth_resist_v	279	4248		
earth_resist_v	280	4270		
earth_resist_v	281	4292		
earth_resist_v	282	4314		
earth_resist_v	283	4336		
earth_resist_v	284	4358		
earth_resist_v	285	4380		
earth_resist_v	286	4402		
earth_resist_v	287	4424		
earth_resist_v	288	4446		
earth_resist_v	289	4468		
earth_resist_v	290	4490		
earth_resist_v	291	4512		
earth_resist_v	292	4534		
earth_resist_v	293	4556		
earth_resist_v	294	4578		
earth_resist_v	295	4600		
earth_resist_v	296	4622		
earth_resist_v	297	4644		
earth_resist_v	298	4666		
earth_resist_v	299	4688		
earth_resist_v	300	4710		
earth_resist_v	301	4732		
earth_resist_v	302	4754		
earth_resist_v	303	4776		
earth_resist_v	304	4798		
earth_resist_v	305	4820		
earth_resist_v	306	4842		
earth_resist_v	307	4864		
earth_resist_v	308	4886		
earth_resist_v	309	4908		
earth_resist_v	310	4930		
earth_resist_v	311	4952		
earth_resist_v	312	4974		
earth_resist_v	313	4996		
earth_resist_v	314	5018		
earth_resist_v	315	5040		
earth_resist_v	316	5062		
earth_resist_v	317	5084		
earth_resist_v	318	5106		
earth_resist_v	319	5128		
earth_resist_v	320	5150		
earth_resist_v	321	5172		
earth_resist_v	322	5194		
earth_resist_v	323	5216		
earth_resist_v	324	5238		
earth_resist_v	325	5260		
earth_resist_v	326	5282		
earth_resist_v	327	5304		
earth_resist_v	328	5326		
earth_resist_v	329	5348		
earth_resist_v	330	5370		
earth_resist_v	331	5392		
earth_resist_v	332	5414		
earth_resist_v	333	5436		
earth_resist_v	334	5458		
earth_resist_v	335	5480		
earth_resist_v	336	5502		
earth_resist_v	337	5524		
earth_resist_v	338	5546		
earth_resist_v	339	5568		
earth_resist_v	340	5590		
earth_resist_v	341	5612		
earth_resist_v	342	5634		
earth_resist_v	343	5656		
earth_resist_v	344	5678		
earth_resist_v	345	5700		
earth_resist_v	346	5722		
earth_resist_v	347	5744		
earth_resist_v	348	5766		
earth_resist_v	349	5788		
earth_resist_v	350	5810		
earth_resist_v	351	5832		
earth_resist_v	352	5854		
earth_resist_v	353	5876		
earth_resist_v	354	5898		
earth_resist_v	355	5920		
earth_resist_v	356	5942		
earth_resist_v	357	5964		
earth_resist_v	358	5986		
earth_resist_v	359	6008		
earth_resist_v	360	6030		
earth_resist_v	361	6052		
earth_resist_v	362	6074		
earth_resist_v	363	6096		
earth_resist_v	364	6118		
earth_resist_v	365	6140		
earth_resist_v	366	6162		
earth_resist_v	367	6184		
earth_resist_v	368	6206		
earth_resist_v	369	6228		
earth_resist_v	370	6250		
earth_resist_v	371	6272		
earth_resist_v	372	6294		
earth_resist_v	373	6316		
earth_resist_v	374	6338		
earth_resist_v	375	6360		
earth_resist_v	376	6382		
earth_resist_v	377	6404		
earth_resist_v	378	6426		
earth_resist_v	379	6448		
earth_resist_v	380	6470		
earth_resist_v	381	6492		
earth_resist_v	382	6514		
earth_resist_v	383	6536		
earth_resist_v	384	6558		
earth_resist_v	385	6580		
earth_resist_v	386	6602		
earth_resist_v	387	6624		
earth_resist_v	388	6646		
earth_resist_v	389	6668		
earth_resist_v	390	6690		
earth_resist_v	391	6712		
earth_resist_v	392	6734		
earth_resist_v	393	6756		
earth_resist_v	394	6778		
earth_resist_v	395	6800		
earth_resist_v	396	6822		
earth_resist_v	397	6844		
earth_resist_v	398	6866		
earth_resist_v	399	6888		
earth_resist_v	400	6910		
earth_resist_v	401	6932		
earth_resist_v	402	6954		
earth_resist_v	403	6976		
earth_resist_v	404	6998		
earth_resist_v	405	7020		
earth_resist_v	406	7042		
earth_resist_v	407	7064		
earth_resist_v	408	7086		
earth_resist_v	409	7108		
earth_resist_v	410	7130		
earth_resist_v	411	7152		
earth_resist_v	412	7174		
earth_resist_v	413	7196		
earth_resist_v	414	7218		
earth_resist_v	415	7240		
earth_resist_v	416	7262		
earth_resist_v	417	7284		
earth_resist_v	418	7306		
earth_resist_v	419	7328		
earth_resist_v	420	7350		
earth_resist_v	421	7372		
earth_resist_v	422	7394		
earth_resist_v	423	7416		
earth_resist_v	424	7438		
earth_resist_v	425	7460		
earth_resist_v	426	7482		
earth_resist_v	427	7504		
earth_resist_v	428	7526		
earth_resist_v	429	7548		
earth_resist_v	430	7570		
earth_resist_v	431	7592		
earth_resist_v	432	7614		
earth_resist_v	433	7636		
earth_resist_v	434	7658		
earth_resist_v	435	7680		
earth_resist_v	436	7702		
earth_resist_v	437	7724		
earth_resist_v	438	7746		
earth_resist_v	439	7768		
earth_resist_v	440	7790		
earth_resist_v	441	7812		
earth_resist_v	442	7834		
earth_resist_v	443	7856		
earth_resist_v	444	7878		
earth_resist_v	445	7900		
earth_resist_v	446	7922		
earth_resist_v	447	7944		
earth_resist_v	448	7966		
earth_resist_v	449	7988		
earth_resist_v	450	8010		
earth_resist_v	451	8032		
earth_resist_v	452	8054		
earth_resist_v	453	8076		
earth_resist_v	454	8098		
earth_resist_v	455	8120		
earth_resist_v	456	8142		
earth_resist_v	457	8164		
earth_resist_v	458	8186		
earth_resist_v	459	8208		
earth_resist_v	460	8230		
earth_resist_v	461	8252		
earth_resist_v	462	8274		
earth_resist_v	463	8296		
earth_resist_v	464	8318		
earth_resist_v	465	8340		
earth_resist_v	466	8362		
earth_resist_v	467	8384		
earth_resist_v	468	8406		
earth_resist_v	469	8428		
earth_resist_v	470	8450		
earth_resist_v	471	8472		
earth_resist_v	472	8494		
earth_resist_v	473	8516		
earth_resist_v	474	8538		
earth_resist_v	475	8560		
earth_resist_v	476	8582		
earth_resist_v	477	8604		
earth_resist_v	478	8626		
earth_resist_v	479	8648		
earth_resist_v	480	8670		
earth_resist_v	481	8692		
earth_resist_v	482	8714		
earth_resist_v	483	8736		
earth_resist_v	484	8758		
earth_resist_v	485	8780		
earth_resist_v	486	8802		
earth_resist_v	487	8824		
earth_resist_v	488	8846		
earth_resist_v	489	8868		
earth_resist_v	490	8890		
earth_resist_v	491	8912		
earth_resist_v	492	8934		
earth_resist_v	493	8956		
earth_resist_v	494	8978		
earth_resist_v	495	9000		
earth_resist_v	496	9022		
earth_resist_v	497	9044		
earth_resist_v	498	9066		
earth_resist_v	499	9088		
earth_resist_v	500	9110		
water_resist_v	1	3		
water_resist_v	2	6		
water_resist_v	3	9		
water_resist_v	4	12		
water_resist_v	5	15		
water_resist_v	6	18		
water_resist_v	7	21		
water_resist_v	8	24		
water_resist_v	9	27		
water_resist_v	10	30		
water_resist_v	11	33		
water_resist_v	12	36		
water_resist_v	13	39		
water_resist_v	14	42		
water_resist_v	15	45		
water_resist_v	16	48		
water_resist_v	17	51		
water_resist_v	18	54		
water_resist_v	19	57		
water_resist_v	20	60		
water_resist_v	21	63		
water_resist_v	22	66		
water_resist_v	23	69		
water_resist_v	24	72		
water_resist_v	25	75		
water_resist_v	26	78		
water_resist_v	27	81		
water_resist_v	28	84		
water_resist_v	29	87		
water_resist_v	30	90		
water_resist_v	31	93		
water_resist_v	32	96		
water_resist_v	33	99		
water_resist_v	34	102		
water_resist_v	35	105		
water_resist_v	36	108		
water_resist_v	37	111		
water_resist_v	38	114		
water_resist_v	39	117		
water_resist_v	40	120		
water_resist_v	41	123		
water_resist_v	42	126		
water_resist_v	43	129		
water_resist_v	44	132		
water_resist_v	45	135		
water_resist_v	46	138		
water_resist_v	47	141		
water_resist_v	48	144		
water_resist_v	49	147		
water_resist_v	50	150		
water_resist_v	51	153		
water_resist_v	52	156		
water_resist_v	53	159		
water_resist_v	54	162		
water_resist_v	55	165		
water_resist_v	56	168		
water_resist_v	57	171		
water_resist_v	58	174		
water_resist_v	59	177		
water_resist_v	60	180		
water_resist_v	61	183		
water_resist_v	62	186		
water_resist_v	63	189		
water_resist_v	64	192		
water_resist_v	65	195		
water_resist_v	66	198		
water_resist_v	67	201		
water_resist_v	68	204		
water_resist_v	69	207		
water_resist_v	70	210		
water_resist_v	71	213		
water_resist_v	72	216		
water_resist_v	73	219		
water_resist_v	74	222		
water_resist_v	75	225		
water_resist_v	76	228		
water_resist_v	77	231		
water_resist_v	78	234		
water_resist_v	79	237		
water_resist_v	80	240		
water_resist_v	81	246		
water_resist_v	82	252		
water_resist_v	83	258		
water_resist_v	84	264		
water_resist_v	85	270		
water_resist_v	86	276		
water_resist_v	87	282		
water_resist_v	88	288		
water_resist_v	89	294		
water_resist_v	90	300		
water_resist_v	91	308		
water_resist_v	92	315		
water_resist_v	93	323		
water_resist_v	94	330		
water_resist_v	95	338		
water_resist_v	96	345		
water_resist_v	97	353		
water_resist_v	98	360		
water_resist_v	99	368		
water_resist_v	100	375		
water_resist_v	101	390		
water_resist_v	102	405		
water_resist_v	103	420		
water_resist_v	104	435		
water_resist_v	105	450		
water_resist_v	106	465		
water_resist_v	107	480		
water_resist_v	108	495		
water_resist_v	109	510		
water_resist_v	110	525		
water_resist_v	111	548		
water_resist_v	112	570		
water_resist_v	113	593		
water_resist_v	114	593		
water_resist_v	115	638		
water_resist_v	116	660		
water_resist_v	117	683		
water_resist_v	118	705		
water_resist_v	119	728		
water_resist_v	120	750		
water_resist_v	121	772		
water_resist_v	122	794		
water_resist_v	123	816		
water_resist_v	124	838		
water_resist_v	125	860		
water_resist_v	126	882		
water_resist_v	127	904		
water_resist_v	128	926		
water_resist_v	129	948		
water_resist_v	130	970		
water_resist_v	131	992		
water_resist_v	132	1014		
water_resist_v	133	1036		
water_resist_v	134	1058		
water_resist_v	135	1080		
water_resist_v	136	1102		
water_resist_v	137	1124		
water_resist_v	138	1146		
water_resist_v	139	1168		
water_resist_v	140	1190		
water_resist_v	141	1212		
water_resist_v	142	1234		
water_resist_v	143	1256		
water_resist_v	144	1278		
water_resist_v	145	1300		
water_resist_v	146	1322		
water_resist_v	147	1344		
water_resist_v	148	1366		
water_resist_v	149	1388		
water_resist_v	150	1410		
water_resist_v	151	1432		
water_resist_v	152	1454		
water_resist_v	153	1476		
water_resist_v	154	1498		
water_resist_v	155	1520		
water_resist_v	156	1542		
water_resist_v	157	1564		
water_resist_v	158	1586		
water_resist_v	159	1608		
water_resist_v	160	1630		
water_resist_v	161	1652		
water_resist_v	162	1674		
water_resist_v	163	1696		
water_resist_v	164	1718		
water_resist_v	165	1740		
water_resist_v	166	1762		
water_resist_v	167	1784		
water_resist_v	168	1806		
water_resist_v	169	1828		
water_resist_v	170	1850		
water_resist_v	171	1872		
water_resist_v	172	1894		
water_resist_v	173	1916		
water_resist_v	174	1938		
water_resist_v	175	1960		
water_resist_v	176	1982		
water_resist_v	177	2004		
water_resist_v	178	2026		
water_resist_v	179	2048		
water_resist_v	180	2070		
water_resist_v	181	2092		
water_resist_v	182	2114		
water_resist_v	183	2136		
water_resist_v	184	2158		
water_resist_v	185	2180		
water_resist_v	186	2202		
water_resist_v	187	2224		
water_resist_v	188	2246		
water_resist_v	189	2268		
water_resist_v	190	2290		
water_resist_v	191	2312		
water_resist_v	192	2334		
water_resist_v	193	2356		
water_resist_v	194	2378		
water_resist_v	195	2400		
water_resist_v	196	2422		
water_resist_v	197	2444		
water_resist_v	198	2466		
water_resist_v	199	2488		
water_resist_v	200	2510		
water_resist_v	201	2532		
water_resist_v	202	2554		
water_resist_v	203	2576		
water_resist_v	204	2598		
water_resist_v	205	2620		
water_resist_v	206	2642		
water_resist_v	207	2664		
water_resist_v	208	2686		
water_resist_v	209	2708		
water_resist_v	210	2730		
water_resist_v	211	2752		
water_resist_v	212	2774		
water_resist_v	213	2796		
water_resist_v	214	2818		
water_resist_v	215	2840		
water_resist_v	216	2862		
water_resist_v	217	2884		
water_resist_v	218	2906		
water_resist_v	219	2928		
water_resist_v	220	2950		
water_resist_v	221	2972		
water_resist_v	222	2994		
water_resist_v	223	3016		
water_resist_v	224	3038		
water_resist_v	225	3060		
water_resist_v	226	3082		
water_resist_v	227	3104		
water_resist_v	228	3126		
water_resist_v	229	3148		
water_resist_v	230	3170		
water_resist_v	231	3192		
water_resist_v	232	3214		
water_resist_v	233	3236		
water_resist_v	234	3258		
water_resist_v	235	3280		
water_resist_v	236	3302		
water_resist_v	237	3324		
water_resist_v	238	3346		
water_resist_v	239	3368		
water_resist_v	240	3390		
water_resist_v	241	3412		
water_resist_v	242	3434		
water_resist_v	243	3456		
water_resist_v	244	3478		
water_resist_v	245	3500		
water_resist_v	246	3522		
water_resist_v	247	3544		
water_resist_v	248	3566		
water_resist_v	249	3588		
water_resist_v	250	3610		
water_resist_v	251	3632		
water_resist_v	252	3654		
water_resist_v	253	3676		
water_resist_v	254	3698		
water_resist_v	255	3720		
water_resist_v	256	3742		
water_resist_v	257	3764		
water_resist_v	258	3786		
water_resist_v	259	3808		
water_resist_v	260	3830		
water_resist_v	261	3852		
water_resist_v	262	3874		
water_resist_v	263	3896		
water_resist_v	264	3918		
water_resist_v	265	3940		
water_resist_v	266	3962		
water_resist_v	267	3984		
water_resist_v	268	4006		
water_resist_v	269	4028		
water_resist_v	270	4050		
water_resist_v	271	4072		
water_resist_v	272	4094		
water_resist_v	273	4116		
water_resist_v	274	4138		
water_resist_v	275	4160		
water_resist_v	276	4182		
water_resist_v	277	4204		
water_resist_v	278	4226		
water_resist_v	279	4248		
water_resist_v	280	4270		
water_resist_v	281	4292		
water_resist_v	282	4314		
water_resist_v	283	4336		
water_resist_v	284	4358		
water_resist_v	285	4380		
water_resist_v	286	4402		
water_resist_v	287	4424		
water_resist_v	288	4446		
water_resist_v	289	4468		
water_resist_v	290	4490		
water_resist_v	291	4512		
water_resist_v	292	4534		
water_resist_v	293	4556		
water_resist_v	294	4578		
water_resist_v	295	4600		
water_resist_v	296	4622		
water_resist_v	297	4644		
water_resist_v	298	4666		
water_resist_v	299	4688		
water_resist_v	300	4710		
water_resist_v	301	4732		
water_resist_v	302	4754		
water_resist_v	303	4776		
water_resist_v	304	4798		
water_resist_v	305	4820		
water_resist_v	306	4842		
water_resist_v	307	4864		
water_resist_v	308	4886		
water_resist_v	309	4908		
water_resist_v	310	4930		
water_resist_v	311	4952		
water_resist_v	312	4974		
water_resist_v	313	4996		
water_resist_v	314	5018		
water_resist_v	315	5040		
water_resist_v	316	5062		
water_resist_v	317	5084		
water_resist_v	318	5106		
water_resist_v	319	5128		
water_resist_v	320	5150		
water_resist_v	321	5172		
water_resist_v	322	5194		
water_resist_v	323	5216		
water_resist_v	324	5238		
water_resist_v	325	5260		
water_resist_v	326	5282		
water_resist_v	327	5304		
water_resist_v	328	5326		
water_resist_v	329	5348		
water_resist_v	330	5370		
water_resist_v	331	5392		
water_resist_v	332	5414		
water_resist_v	333	5436		
water_resist_v	334	5458		
water_resist_v	335	5480		
water_resist_v	336	5502		
water_resist_v	337	5524		
water_resist_v	338	5546		
water_resist_v	339	5568		
water_resist_v	340	5590		
water_resist_v	341	5612		
water_resist_v	342	5634		
water_resist_v	343	5656		
water_resist_v	344	5678		
water_resist_v	345	5700		
water_resist_v	346	5722		
water_resist_v	347	5744		
water_resist_v	348	5766		
water_resist_v	349	5788		
water_resist_v	350	5810		
water_resist_v	351	5832		
water_resist_v	352	5854		
water_resist_v	353	5876		
water_resist_v	354	5898		
water_resist_v	355	5920		
water_resist_v	356	5942		
water_resist_v	357	5964		
water_resist_v	358	5986		
water_resist_v	359	6008		
water_resist_v	360	6030		
water_resist_v	361	6052		
water_resist_v	362	6074		
water_resist_v	363	6096		
water_resist_v	364	6118		
water_resist_v	365	6140		
water_resist_v	366	6162		
water_resist_v	367	6184		
water_resist_v	368	6206		
water_resist_v	369	6228		
water_resist_v	370	6250		
water_resist_v	371	6272		
water_resist_v	372	6294		
water_resist_v	373	6316		
water_resist_v	374	6338		
water_resist_v	375	6360		
water_resist_v	376	6382		
water_resist_v	377	6404		
water_resist_v	378	6426		
water_resist_v	379	6448		
water_resist_v	380	6470		
water_resist_v	381	6492		
water_resist_v	382	6514		
water_resist_v	383	6536		
water_resist_v	384	6558		
water_resist_v	385	6580		
water_resist_v	386	6602		
water_resist_v	387	6624		
water_resist_v	388	6646		
water_resist_v	389	6668		
water_resist_v	390	6690		
water_resist_v	391	6712		
water_resist_v	392	6734		
water_resist_v	393	6756		
water_resist_v	394	6778		
water_resist_v	395	6800		
water_resist_v	396	6822		
water_resist_v	397	6844		
water_resist_v	398	6866		
water_resist_v	399	6888		
water_resist_v	400	6910		
water_resist_v	401	6932		
water_resist_v	402	6954		
water_resist_v	403	6976		
water_resist_v	404	6998		
water_resist_v	405	7020		
water_resist_v	406	7042		
water_resist_v	407	7064		
water_resist_v	408	7086		
water_resist_v	409	7108		
water_resist_v	410	7130		
water_resist_v	411	7152		
water_resist_v	412	7174		
water_resist_v	413	7196		
water_resist_v	414	7218		
water_resist_v	415	7240		
water_resist_v	416	7262		
water_resist_v	417	7284		
water_resist_v	418	7306		
water_resist_v	419	7328		
water_resist_v	420	7350		
water_resist_v	421	7372		
water_resist_v	422	7394		
water_resist_v	423	7416		
water_resist_v	424	7438		
water_resist_v	425	7460		
water_resist_v	426	7482		
water_resist_v	427	7504		
water_resist_v	428	7526		
water_resist_v	429	7548		
water_resist_v	430	7570		
water_resist_v	431	7592		
water_resist_v	432	7614		
water_resist_v	433	7636		
water_resist_v	434	7658		
water_resist_v	435	7680		
water_resist_v	436	7702		
water_resist_v	437	7724		
water_resist_v	438	7746		
water_resist_v	439	7768		
water_resist_v	440	7790		
water_resist_v	441	7812		
water_resist_v	442	7834		
water_resist_v	443	7856		
water_resist_v	444	7878		
water_resist_v	445	7900		
water_resist_v	446	7922		
water_resist_v	447	7944		
water_resist_v	448	7966		
water_resist_v	449	7988		
water_resist_v	450	8010		
water_resist_v	451	8032		
water_resist_v	452	8054		
water_resist_v	453	8076		
water_resist_v	454	8098		
water_resist_v	455	8120		
water_resist_v	456	8142		
water_resist_v	457	8164		
water_resist_v	458	8186		
water_resist_v	459	8208		
water_resist_v	460	8230		
water_resist_v	461	8252		
water_resist_v	462	8274		
water_resist_v	463	8296		
water_resist_v	464	8318		
water_resist_v	465	8340		
water_resist_v	466	8362		
water_resist_v	467	8384		
water_resist_v	468	8406		
water_resist_v	469	8428		
water_resist_v	470	8450		
water_resist_v	471	8472		
water_resist_v	472	8494		
water_resist_v	473	8516		
water_resist_v	474	8538		
water_resist_v	475	8560		
water_resist_v	476	8582		
water_resist_v	477	8604		
water_resist_v	478	8626		
water_resist_v	479	8648		
water_resist_v	480	8670		
water_resist_v	481	8692		
water_resist_v	482	8714		
water_resist_v	483	8736		
water_resist_v	484	8758		
water_resist_v	485	8780		
water_resist_v	486	8802		
water_resist_v	487	8824		
water_resist_v	488	8846		
water_resist_v	489	8868		
water_resist_v	490	8890		
